
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 9, 2011 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	23	60	172	1,171	2,167	471	830	1,812	16,286	20,064	44	94	264	1,922	2,004						
NEW ENGLAND	3	3	18	60	138	-	25	209	601	1,373	-	2	27	62	123						
Conn.	-	0	8	-	66	-	0	187	187	491	-	0	27	27	60						
Maine	1	1	3	27	30	-	2	8	55	60	-	0	3	13	4						
Mass.	-	0	0	-	-	-	16	52	204	592	-	0	9	5	38						
N.H.	2	0	6	9	4	-	3	12	74	95	-	0	3	13	14						
R.I.	-	0	3	9	12	-	1	42	57	106	-	0	1	1	2						
Vt.	-	1	3	15	26	-	1	5	24	29	-	0	2	3	5						
MID. ATLANTIC	5	14	33	327	563	66	90	217	1,981	2,454	6	9	30	207	211						
N.J.	-	0	0	-	-	-	16	57	256	498	-	2	9	33	47						
N.Y. (Upstate)	5	7	19	151	247	44	25	63	527	547	4	3	12	69	70						
N.Y. City	-	0	4	7	128	3	21	53	478	581	-	2	6	32	21						
Pa.	-	8	17	169	188	19	32	80	720	828	2	3	13	73	73						
E.N. CENTRAL	1	2	27	38	93	-	81	203	1,552	2,832	-	10	48	198	343						
Ill.	1	1	11	17	42	-	27	61	566	1,008	-	2	9	41	74						
Ind.	-	0	3	4	-	-	9	61	143	345	-	2	10	36	57						
Mich.	-	1	5	17	32	-	13	49	297	414	-	2	7	54	73						
Ohio	-	0	12	-	19	-	19	42	324	653	-	2	11	44	60						
Wis.	N	0	0	N	N	-	11	50	222	412	-	1	16	23	79						
W.N. CENTRAL	3	2	40	43	128	29	48	121	958	1,232	9	13	49	258	380						
Iowa	-	0	3	-	10	1	9	34	213	220	-	2	16	56	71						
Kans.	-	1	4	18	34	8	7	18	150	182	1	1	7	42	36						
Minn.	U	0	34	-	16	U	3	30	-	350	U	1	20	-	111						
Mo.	-	0	6	-	33	15	16	43	391	302	4	4	14	97	112						
Nebr.	3	0	3	18	29	5	4	13	105	96	4	1	5	44	36						
N. Dak.	-	0	6	7	6	-	0	15	20	13	-	0	10	6	3						
S. Dak.	-	0	0	-	-	-	3	17	79	69	-	1	4	13	11						
S. ATLANTIC	11	19	53	565	608	177	275	624	4,776	4,698	11	19	31	447	275						
Del.	-	0	0	-	-	1	3	11	57	57	1	0	1	7	3						
D.C.	-	0	0	-	-	-	1	7	26	48	-	0	1	3	6						
Fla.	-	0	29	53	121	106	108	226	1,961	2,069	4	6	15	193	85						
Ga.	-	0	0	-	-	40	39	142	818	829	-	2	7	46	40						
Md.	-	6	14	149	187	11	18	54	352	396	3	2	8	45	39						
N.C.	-	0	0	-	-	-	31	241	682	467	-	2	10	53	23						
S.C.	N	0	0	N	N	4	29	99	429	372	1	0	4	14	13						
Va.	10	11	27	308	261	15	21	68	415	378	2	3	9	79	60						
W. Va.	1	0	30	55	39	-	0	14	36	82	-	0	5	7	6						
E.S. CENTRAL	-	2	7	65	104	39	60	175	1,204	1,201	2	5	22	125	109						
Ala.	-	1	7	44	44	14	18	52	320	314	1	1	4	23	26						
Ky.	-	0	2	8	10	6	9	32	189	227	-	1	6	15	18						
Miss.	-	0	0	-	-	9	21	65	363	325	-	0	12	11	10						
Tenn.	-	1	4	13	50	10	17	53	332	335	1	3	12	76	55						
W.S. CENTRAL	-	7	54	53	423	83	109	515	1,926	2,236	3	8	151	134	107						
Ark.	-	0	10	41	13	9	13	43	237	203	2	0	4	19	24						
La.	-	0	0	-	-	12	13	52	219	521	-	0	2	5	9						
Okla.	-	0	30	12	6	-	10	95	164	202	-	1	55	12	8						
Tex.	-	3	30	-	404	62	82	381	1,306	1,310	1	6	95	98	66						
MOUNTAIN	-	0	5	7	27	20	48	113	1,066	1,264	3	11	33	238	231						
Ariz.	N	0	0	N	N	2	15	43	316	410	-	2	14	44	30						
Colo.	-	0	0	-	-	13	10	24	258	273	-	3	21	55	84						
Idaho	-	0	2	-	1	-	3	9	75	76	2	3	7	45	23						
Mont.	N	0	0	N	N	1	2	6	52	52	-	1	4	18	23						
Nev.	-	0	2	1	2	4	4	21	86	116	1	0	6	17	11						
N. Mex.	-	0	2	4	7	-	6	19	101	128	-	1	6	19	15						
Utah	-	0	3	2	1	-	6	17	150	183	-	1	8	30	35						
Wyo.	-	0	4	-	16	-	1	8	28	26	-	0	3	10	10						
PACIFIC	-	2	15	13	83	57	103	288	2,222	2,774	10	13	46	253	225						
Alaska	-	0	2	9	11	-	1	4	30	44	-	0	1	-	1						
Calif.	-	0	10	-	63	27	76	232	1,691	1,946	3	8	36	169	99						
Hawaii	-	0	0	-	-	6	6	13	155	163	-	0	3	4	17						
Oreg.	-	0	2	4	9	-	7	20	115	301	-	2	11	32	32						
Wash.	-	0	14	-	-	24	13	42	231	320	7	2	20	48	76						
Amer. Samoa	N	0	0	N	N	-	0	0	-	2	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	3	6	6	-	0	0	-	-						
P.R.	-	0	6	20	25	-	6	25	49	287	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


