
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 11, 2006 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	33	51	333	2,141	2,184	88	176	334	7,773	7,369	469	812	2,857	35,224	24,574						
NEW ENGLAND	1	1	24	32	197	1	4	17	174	183	21	36	144	1,284	4,569						
Conn.	U	0	7	U	81	1	0	11	38	42	U	0	58	U	1,396						
Maine	-	0	2	8	N	-	0	2	8	1	-	4	20	151	267						
Mass.	-	0	6	-	87	-	3	6	106	105	-	0	54	94	2,024						
N.H.	-	0	0	-	-	-	0	2	11	13	7	6	47	434	279						
R.I.	-	0	11	10	18	-	0	2	9	21	-	0	0	-	-						
Vt.	1	0	2	14	11	-	0	1	2	1	14	12	50	605	603						
MID. ATLANTIC	4	3	15	148	182	5	21	35	970	889	60	102	183	4,128	4,152						
N.J.	N	0	0	N	N	-	3	8	145	115	-	0	0	-	-						
N.Y. (Upstate)	1	1	10	54	71	2	3	14	132	69	-	0	0	-	-						
N.Y. City	U	0	0	U	U	1	10	23	468	534	-	0	0	-	-						
Pa.	3	2	9	94	111	2	5	12	225	171	60	102	183	4,128	4,152						
E.N. CENTRAL	11	12	41	502	546	11	17	39	763	796	184	234	587	12,498	4,916						
Ill.	-	0	3	17	30	1	8	23	355	447	-	1	7	68	87						
Ind.	3	2	21	140	166	1	1	4	78	55	-	0	475	475	-						
Mich.	-	0	4	18	38	3	2	19	105	72	56	102	174	3,851	3,155						
Ohio	8	6	32	327	312	4	3	8	167	190	128	122	420	7,460	1,293						
Wis.	N	0	0	N	N	2	1	4	58	32	-	13	52	644	381						
W.N. CENTRAL	1	1	191	99	39	1	5	11	218	228	48	27	98	1,499	450						
Iowa	N	0	0	N	N	-	0	2	16	8	N	0	0	N	N						
Kans.	N	0	0	N	N	1	0	3	22	17	6	3	24	284	-						
Minn.	-	0	191	60	-	-	0	2	21	65	-	0	0	-	-						
Mo.	1	1	3	37	32	-	3	8	143	132	42	22	82	1,112	305						
Nebr.	-	0	1	1	2	-	0	1	3	4	-	0	0	-	-						
N. Dak.	-	0	1	-	2	-	0	1	1	1	-	0	25	45	31						
S. Dak.	-	0	1	1	3	-	0	3	12	1	-	1	12	58	114						
S. ATLANTIC	16	26	53	1,130	913	32	42	186	1,842	1,837	29	91	860	3,773	2,107						
Del.	-	0	2	-	1	-	0	2	16	10	-	1	5	61	28						
D.C.	-	0	3	26	13	2	2	9	112	98	3	0	5	42	34						
Fla.	13	14	36	627	492	13	15	23	647	616	-	0	0	-	-						
Ga.	3	8	29	379	302	-	7	147	314	423	-	0	0	-	-						
Md.	-	0	0	-	-	3	5	19	252	261	1	0	4	11	-						
N.C.	N	0	0	N	N	9	5	17	267	233	-	0	0	-	-						
S.C.	-	0	0	-	-	-	1	6	60	71	8	15	53	901	527						
Va.	N	0	0	N	N	5	3	17	169	122	-	33	812	1,441	556						
W. Va.	-	1	14	98	105	-	0	1	5	3	17	27	70	1,317	962						
E.S. CENTRAL	-	3	13	131	156	10	13	25	647	417	-	1	70	113	205						
Ala.	N	0	0	N	N	-	5	19	280	137	-	1	70	111	205						
Ky.	-	0	2	-	27	2	1	8	63	46	N	0	0	N	N						
Miss.	-	0	0	-	1	3	1	7	68	43	-	0	1	2	-						
Tenn.	-	3	13	131	128	5	5	13	236	191	N	0	0	N	N						
W.S. CENTRAL	-	0	5	20	104	21	29	52	1,376	1,086	76	187	1,757	9,573	5,909						
Ark.	-	0	3	12	12	4	1	5	68	45	5	9	110	739	21						
La.	-	0	4	8	92	8	4	27	255	244	-	0	8	48	119						
Okla.	N	0	0	N	N	1	1	6	64	32	-	0	0	-	-						
Tex.	N	0	0	N	N	8	22	36	989	765	71	170	1,647	8,786	5,769						
MOUNTAIN	-	1	8	79	47	3	8	25	360	370	51	56	138	2,356	2,266						
