
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 11, 2007 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	13,635	20,604	25,327	618,323	616,547	77	125	658	3,928	5,300	163	73	319	2,263	2,134						
NEW ENGLAND	447	694	1,357	20,881	19,481	-	0	1	2	-	4	4	27	114	170						
Conn.	308	214	829	6,331	5,703	N	0	0	N	N	-	0	16	16	38						
Maine	61	48	74	1,525	1,344	-	0	0	-	-	1	1	6	19	18						
Mass.	-	312	600	9,404	8,591	-	0	0	-	-	2	1	19	36	67						
N.H.	37	39	70	1,244	1,131	-	0	1	2	-	1	1	4	24	20						
R.I.	39	64	108	1,902	1,973	-	0	0	-	-	-	0	5	6	3						
Vt.	2	19	45	475	739	N	0	0	N	N	-	1	4	13	24						
MID. ATLANTIC	1,713	2,671	4,284	86,457	75,241	-	0	0	-	-	23	10	48	331	317						
N.J.	157	406	541	12,044	11,975	N	0	0	N	N	-	0	5	9	22						
N.Y. (Upstate)	544	501	2,758	15,630	14,326	N	0	0	N	N	8	3	14	84	72						
N.Y. City	485	857	1,687	27,810	24,762	N	0	0	N	N	-	1	10	37	78						
Pa.	527	812	1,798	30,973	24,178	N	0	0	N	N	15	4	44	201	145						
E.N. CENTRAL	1,515	3,199	6,304	101,643	103,263	-	0	3	17	31	20	16	110	446	546						
Ill.	499	1,013	1,343	29,284	33,102	-	0	0	-	-	-	2	22	38	92						
Ind.	391	388	644	12,603	12,397	-	0	0	-	-	2	1	18	42	35						
Mich.	331	741	1,225	21,813	19,899	-	0	3	12	27	3	3	10	89	74						
Ohio	54	635	3,653	26,315	25,162	-	0	2	5	4	14	5	33	137	148						
Wis.	240	374	528	11,628	12,703	N	0	0	N	N	1	5	53	140	197						
W.N. CENTRAL	515	1,205	1,448	35,884	37,464	-	0	54	3	-	16	11	77	357	335						
Iowa	-	161	250	5,110	5,076	N	0	0	N	N	-	2	28	95	60						
Kans.	158	149	294	5,007	4,940	N	0	0	N	N	1	1	8	42	38						
Minn.	1	238	314	6,301	7,826	-	0	54	-	-	7	2	25	73	97						
Mo.	314	453	628	13,933	13,840	-	0	1	3	-	1	1	21	39	63						
Nebr.	-	106	183	3,122	3,086	N	0	0	N	N	6	1	16	40	33						
N. Dak.	-	30	69	883	1,080	N	0	0	N	N	-	0	11	3	6						
S. Dak.	42	49	84	1,528	1,616	N	0	0	N	N	1	2	7	65	38						
S. ATLANTIC	5,010	3,923	6,760	121,448	118,160	-	0	1	2	2	25	21	70	472	411						
Del.	140	67	122	2,185	2,192	N	0	0	N	N	1	0	3	5	4						
D.C.	102	95	167	3,506	1,861	-	0	0	-	-	-	0	2	3	10						
Fla.	1,770	1,059	1,651	34,338	29,784	N	0	0	N	N	17	10	32	232	165						
Ga.	9	673	3,822	14,353	21,243	N	0	0	N	N	-	4	17	88	121						
Md.	574	400	697	12,187	12,829	-	0	1	2	2	1	0	2	18	12						
N.C.	1,234	596	1,233	18,041	20,752	-	0	0	-	-	4	1	11	50	44						
S.C.	736	453	3,030	20,175	13,166	N	0	0	N	N	2	1	14	38	29						
Va.	445	495	685	14,943	14,533	N	0	0	N	N	-	1	5	34	22						
W. Va.	-	54	86	1,720	1,800	N	0	0	N	N	-	0	3	4	4						
E.S. CENTRAL	580	1,389	2,044	39,828	47,594	-	0	0	-	-	10	3	17	125	77						
Ala.	-	330	539	6,322	14,490	N	0	0	N	N	-	0	12	28	28						
Ky.	94	120	691	4,507	5,862	N	0	0	N	N	9	1	13	59	22						
Miss.	-	362	959	12,080	11,964	N	0	0	N	N	-	0	8	14	8						
Tenn.	486	521	695	16,919	15,278	N	0	0	N	N	1	1	5	24	19						
W.S. CENTRAL	1,737	2,284	3,028	72,154	69,048	-	0	1	1	-	21	5	45	136	126						
Ark.	173	164	337	4,976	4,768	N	0	0	N	N	-	0	3	5	11						
La.	366	358	855	12,145	11,060	-	0	1	1	-	-	1	9	30	35						
Okla.	302	269	469	7,918	6,872	N	0	0	N	N	14	1	10	45	22						
Tex.	896	1,482	1,911	47,115	46,348	N	0	0	N	N	7	3	36	56	58						
MOUNTAIN	192	1,341	2,026	35,638	40,477	64	79	293	2,269	3,688	44	5	40	229	101						
Ariz.	48	481	993	12,173	12,635	64	74	293	2,179	3,591	-	0	6	23	16						
Colo.	-	255	416	5,403	9,842	N	0	0	N	N	-	2	7	44	28						
Idaho	-	53	253	2,047	1,920	N	0	0	N	N	3	0	5	16	8						
Mont.	-	50	82	1,488	1,561	N	0	0	N	N	-	1	26	23	18						
Nev.	144	185	397	5,778	4,596	-	1	5	38	42	1	0	3	6	5						
