
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 6, 1997 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1997
Meningococcal Disease cummulative for 1996
Mumps current week
Mumps cummulative for 1997
Mumps cummulative for 1996
Pertussis current week
Pertussis cummulative for 1997
Pertussis cummulative for 1996
Rubella current week
Rubella cummulative for 1997
Rubella cummulative for 1996

tab delimited data:
test
UNITED STATES	2,928	3,054	17	572	664	111	4,935	6,505	-	158	229										
NEW ENGLAND	185	142	-	11	1	10	863	1,636	-	1	27										
Maine	18	13	-	-	-	-	7	49	-	-	-										
N.H.	15	9	-	-	-	2	126	161	-	-	-										
Vt.	4	4	-	-	-	3	232	225	-	-	2										
Mass.	92	59	-	4	1	5	456	1,134	-	1	21										
R.I.	19	14	-	6	-	-	16	32	-	-	-										
Conn.	37	43	-	1	-	-	26	35	-	-	4										
MID. ATLANTIC	306	333	2	54	86	7	348	683	-	31	13										
Upstate N.Y.	67	85	-	10	25	1	127	434	-	4	5										
N.Y. City	45	50	-	3	18	-	59	53	-	27	5										
N.J.	68	72	-	6	4	-	9	31	-	-	2										
Pa.	126	126	2	35	39	6	153	165	-	-	1										
E.N. CENTRAL	430	430	5	75	122	21	470	733	-	5	3										
Ohio	157	146	3	34	42	6	158	271	-	-	-										
Ind.	53	58	2	14	8	-	68	83	-	-	-										
Ill.	138	129	-	13	23	11	108	162	-	2	1										
Mich.	50	44	-	11	46	4	53	52	-	-	2										
Wis.	32	53	-	3	3	-	83	165	-	3	-										
W.N. CENTRAL	214	224	1	18	21	34	502	408	-	-	-										
Minn.	34	28	-	6	6	24	305	317	-	-	-										
Iowa	47	48	1	10	3	7	101	20	-	-	-										
Mo.	91	86	-	-	9	1	62	44	-	-	-										
N. Dak.	2	4	-	-	2	-	2	1	-	-	-										
S. Dak.	5	10	-	-	-	-	5	4	-	-	-										
Nebr.	15	23	-	2	-	2	14	9	-	-	-										
Kans.	20	25	-	-	1	-	13	13	-	-	-										
S. ATLANTIC	527	581	4	83	105	1	423	671	-	83	98										
Del.	5	2	-	-	-	-	1	25	-	-	-										
Md.	42	56	2	9	33	-	117	261	-	-	-										
D.C.	9	5	-	-	-	-	3	3	-	1	1										
Va.	58	57	-	18	16	-	52	98	-	1	2										
W. Va.	18	17	-	-	-	-	6	6	-	-	-										
N.C.	88	74	1	12	21	-	118	129	-	59	84										
S.C.	57	60	-	11	7	-	29	45	-	19	1										
Ga.	99	130	-	10	3	-	13	20	-	-	-										
Fla.	151	180	1	23	25	1	84	84	-	3	10										
E.S. CENTRAL	222	218	-	27	21	4	136	195	-	-	2										
Ky.	45	28	-	3	-	1	57	141	-	-	-										
Tenn.	82	59	-	6	1	1	38	21	-	-	-										
Ala.	76	81	-	9	5	2	33	24	-	-	2										
Miss.	19	50	U	9	15	U	8	9	U	-	N										
W.S. CENTRAL	272	309	2	62	55	1	248	155	-	4	8										
Ark.	31	32	U	1	1	U	60	8	U	-	-										
La.	47	58	2	16	18	1	20	11	-	-	1										
Okla.	39	39	U	-	1	U	48	19	U	-	-										
Tex.	155	180	U	45	35	U	120	117	U	4	7										
MOUNTAIN	173	174	-	55	24	19	1,128	540	-	7	7										
Mont.	9	9	-	-	-	-	19	35	-	-	-										
Idaho	10	23	-	3	-	-	586	103	-	2	2										
Wyo.	4	4	-	1	1	-	7	8	-	-	-										
Colo.	46	40	-	3	4	11	303	237	-	-	3										
N. Mex.	28	26	N	N	N	8	132	62	-	-	-										
Ariz.	43	37	-	33	1	-	36	32	-	5	1										
Utah	15	16	-	8	3	-	24	22	-	-	-										
Nev.	18	19	U	7	15	U	21	41	U	-	1										
PACIFIC	599	643	3	187	229	14	817	1,484	-	27	71										
Wash.	83	96	-	19	21	14	378	689	-	5	15										
Oreg.	122	116	N	N	N	-	19	62	-	-	1										
Calif.	385	416	3	141	175	-	393	696	-	14	52										
Alaska	2	9	-	4	3	-	14	3	-	-	-										
Hawaii	7	6	U	23	30	U	13	34	U	8	3										
Guam	1	4	U	1	10	U	-	-	U	-	-										
P.R.	10	12	-	7	1	-	2	3	-	-	-										
V.I.	-	-	U	-	2	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	4	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


