
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending March 13, 2004 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	1,111	1,284	35	98	975	1,735	36	62	2,567	3,130											
NEW ENGLAND	15	29	-	-	29	40	4	3	172	549											
Maine	-	-	-	-	-	-	-	-	17	292											
N.H.	1	4	-	-	-	5	-	-	-	-											
Vt.	-	-	-	-	-	1	-	-	155	207											
Mass.	8	21	-	-	25	11	4	2	-	48											
R.I.	2	2	-	-	3	7	-	-	-	2											
Conn.	4	2	-	-	1	16	-	1	-	-											
MID. ATLANTIC	162	143	5	14	229	332	4	12	8	4											
Upstate N.Y.	9	3	2	1	18	27	-	1	-	-											
N.Y. City	84	68	3	5	174	170	1	7	-	-											
N.J.	29	40	-	8	-	56	2	3	-	-											
Pa.	40	32	-	-	37	79	1	1	8	4											
E.N. CENTRAL	95	177	13	19	170	174	2	4	1,119	1,533											
Ohio	36	34	-	2	31	31	1	-	273	353											
Ind.	10	6	-	5	13	22	-	2	-	-											
Ill.	23	69	-	9	107	82	-	1	-	-											
Mich.	23	66	13	3	8	31	1	1	814	972											
Wis.	3	2	-	-	11	8	-	-	32	208											
W.N. CENTRAL	23	42	-	-	39	84	-	-	40	5											
Minn.	2	15	-	-	18	26	-	-	-	-											
Iowa	-	2	-	-	4	5	-	-	N	N											
Mo.	14	16	-	-	11	21	-	-	-	-											
N. Dak.	-	-	-	-	-	-	-	-	21	5											
S. Dak.	-	-	-	-	2	8	-	-	19	-											
Nebr.	4	-	-	-	-	2	-	-	-	-											
Kans.	3	9	-	-	4	22	-	-	-	-											
S. ATLANTIC	296	302	2	17	213	290	7	23	344	482											
Del.	1	1	-	-	-	-	-	-	-	1											
Md.	48	47	-	4	26	26	2	2	1	-											
D.C.	15	4	-	-	-	-	-	-	5	-											
Va.	1	13	-	1	6	24	1	4	42	101											
W. Va.	-	-	-	-	5	2	-	-	257	358											
N.C.	30	29	-	1	20	22	2	1	-	-											
S.C.	25	27	-	3	16	17	-	-	39	22											
Ga.	34	67	-	5	11	72	-	1	-	-											
Fla.	142	114	2	3	129	127	2	15	-	-											
E.S. CENTRAL	59	75	1	6	50	112	-	-	1	-											
Ky.	14	14	-	1	6	16	-	-	-	-											
Tenn.	27	28	1	1	30	32	-	-	-	-											
Ala.	12	25	-	4	14	49	-	-	-	-											
Miss.	6	8	-	-	-	15	-	-	1	-											
W.S. CENTRAL	202	151	12	14	41	283	2	1	333	543											
Ark.	11	9	-	-	20	11	-	-	-	-											
La.	42	15	-	-	-	-	-	-	-	5											
Okla.	6	8	2	-	21	14	-	-	-	-											
Tex.	143	119	10	14	-	258	2	1	333	538											
MOUNTAIN	84	57	2	14	32	38	5	2	550	14											
Mont.	-	-	-	-	-	-	-	-	-	-											
Idaho	5	-	-	-	-	-	-	-	-	-											
Wyo.	1	-	-	-	-	1	-	-	11	2											
Colo.	-	8	-	2	2	17	-	2	386	-											
N. Mex.	20	15	-	4	-	1	-	-	18	-											
Ariz.	54	31	2	8	21	18	3	-	-	-											
Utah	2	1	-	-	9	1	1	-	135	12											
Nev.	2	2	-	-	-	-	1	-	-	-											
PACIFIC	175	308	-	14	172	382	12	17	-	-											
Wash.	11	12	-	-	41	43	1	-	-	-											
Oreg.	9	12	-	-	12	15	-	2	-	-											
Calif.	155	280	-	14	87	289	8	15	-	-											
Alaska	-	-	-	-	7	14	-	-	-	-											
Hawaii	-	4	-	-	25	21	3	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	20	26	-	1	-	11	-	-	69	86											
V.I.	-	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


