
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 24, 2004 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2003
Hepatitis (Viral Acute), Type A cummulative for 2004
Hepatitis (Viral Acute), Type A cummulative for 2003

tab delimited data:
test
UNITED STATES	654	543	6	6	36	40	70	67	1,660	1,923											
NEW ENGLAND	56	43	1	1	3	3	2	1	293	61											
Maine	5	2	-	-	-	-	-	1	8	1											
N.H.	11	4	-	-	2	-	-	-	6	4											
Vt.	4	6	-	-	-	-	-	-	5	3											
Mass.	24	20	1	1	-	3	2	-	243	31											
R.I.	1	1	-	-	-	-	-	-	6	4											
Conn.	11	10	-	-	1	-	-	-	25	18											
MID. ATLANTIC	125	93	-	-	1	1	20	13	195	377											
Upstate N.Y.	45	28	-	-	1	1	4	3	28	31											
N.Y. City	19	15	-	-	-	-	4	4	66	143											
N.J.	23	18	-	-	-	-	2	1	42	65											
Pa.	38	32	-	-	-	-	10	5	59	138											
E.N. CENTRAL	104	78	-	1	9	2	14	16	142	201											
Ohio	47	20	-	-	2	-	7	5	17	31											
Ind.	17	12	-	-	3	1	1	-	9	12											
Ill.	19	32	-	-	-	-	5	9	49	74											
Mich.	9	6	-	1	4	1	-	-	54	61											
Wis.	12	8	-	-	-	-	1	2	13	23											
W.N. CENTRAL	28	37	1	-	2	4	2	3	50	53											
Minn.	12	15	-	-	2	4	-	-	11	14											
Iowa	1	-	1	-	-	-	-	-	11	13											
Mo.	8	15	-	-	-	-	1	3	15	11											
N. Dak.	1	1	-	-	-	-	-	-	1	-											
S. Dak.	-	1	-	-	-	-	-	-	2	-											
Nebr.	4	-	-	-	-	-	-	-	7	3											
Kans.	2	5	-	-	-	-	1	-	3	12											
S. ATLANTIC	175	116	-	-	7	4	13	8	318	452											
Del.	5	-	-	-	-	-	2	-	3	3											
Md.	28	25	-	-	2	3	-	-	49	43											
D.C.	-	-	-	-	-	-	-	-	3	9											
Va.	12	12	-	-	-	-	-	2	28	31											
W. Va.	8	3	-	-	-	-	3	-	2	4											
N.C.	17	10	-	-	1	-	-	-	22	26											
S.C.	-	2	-	-	-	-	-	-	12	18											
Ga.	61	25	-	-	-	-	8	4	123	182											
Fla.	44	39	-	-	4	1	-	2	76	136											
E.S. CENTRAL	22	35	-	-	-	2	5	3	55	56											
Ky.	-	3	-	-	-	1	-	-	9	10											
Tenn.	14	19	-	-	-	1	4	2	31	26											
Ala.	8	12	-	-	-	-	1	1	5	9											
Miss.	-	1	-	-	-	-	-	-	10	11											
W.S. CENTRAL	25	29	-	-	3	3	-	3	106	185											
Ark.	1	4	-	-	-	1	-	-	18	10											
La.	3	8	-	-	-	-	-	3	2	28											
Okla.	21	17	-	-	3	2	-	-	13	4											
Tex.	-	-	-	-	-	-	-	-	73	143											
MOUNTAIN	95	62	2	2	11	9	11	9	167	125											
Mont.	-	-	-	-	-	-	-	-	3	1											
Idaho	2	-	-	-	-	-	1	-	8	6											
Wyo.	-	-	-	-	-	-	-	-	1	1											
Colo.	29	12	-	-	-	-	5	4	24	12											
N. Mex.	16	10	-	-	4	2	2	1	4	8											
Ariz.	37	30	-	2	6	4	1	2	102	73											
Utah	5	6	2	-	-	1	1	2	21	9											
Nev.	6	4	-	-	1	2	1	-	4	15											
PACIFIC	24	50	2	2	-	12	3	11	334	413											
Wash.	3	3	2	-	-	2	1	1	16	18											
Oreg.	13	15	-	-	-	-	-	3	19	27											
Calif.	3	29	-	2	-	10	2	7	290	361											
Alaska	-	-	-	-	-	-	-	-	3	4											
Hawaii	5	3	-	-	-	-	-	-	6	3											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	-	-	-	-	7	18											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


