
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending January 20, 2007 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	71	302	525	326	706	3,096	6,577	8,086	10,946	17,741	39	41	60	104	129						
NEW ENGLAND	2	19	44	6	38	59	93	166	203	237	7	2	12	8	4						
Conn.	-	0	25	-	-	-	22	118	4	29	6	0	8	6	-						
Maine	-	3	14	2	1	1	2	8	3	5	-	0	4	-	-						
Mass.	-	7	18	-	28	41	46	86	150	137	-	0	7	-	4						
N.H.	-	0	9	-	1	1	3	9	7	18	1	0	2	2	-						
R.I.	-	1	17	-	-	13	9	19	36	44	-	0	2	-	-						
Vt.	2	3	12	4	8	3	1	4	3	4	-	0	2	-	-						
MID. ATLANTIC	26	64	107	70	135	428	648	883	1,435	1,832	9	9	18	23	36						
N.J.	-	9	16	-	26	78	104	160	215	293	-	1	4	-	6						
N.Y. (Upstate)	12	25	65	33	17	89	119	264	220	163	1	3	12	3	3						
N.Y. City	1	16	29	9	46	123	176	377	518	534	1	2	5	7	14						
Pa.	13	15	32	28	46	138	221	296	482	842	7	3	8	13	13						
E.N. CENTRAL	10	47	94	43	132	341	1,246	1,959	1,716	4,076	4	5	13	12	20						
Ill.	-	9	25	-	25	206	362	521	476	1,289	-	0	6	-	4						
Ind.	N	0	0	N	N	-	161	249	372	511	-	1	10	-	-						
Mich.	3	14	38	21	51	84	262	880	557	582	-	0	5	-	2						
Ohio	7	15	32	21	20	19	283	701	177	1,232	4	2	6	12	8						
Wis.	-	9	24	1	36	32	132	172	134	462	-	0	3	-	6						
W.N. CENTRAL	10	25	118	30	63	143	366	453	440	933	1	2	10	10	10						
Iowa	-	6	15	2	13	39	37	63	93	101	-	0	1	-	-						
Kans.	2	3	11	5	7	101	40	81	130	76	-	0	3	4	1						
Minn.	-	0	87	-	9	-	61	105	2	111	-	0	9	-	-						
Mo.	5	9	28	17	22	-	192	256	204	578	-	0	5	5	8						
