
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending February 10, 2001 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis NETSS cummulative for 2001
Shigellosis NETSS cummulative for 2000
Shigellosis PHLIS cummulative for 2001
Shigellosis PHLIS cummulative for 2000
Syphilis (Primary and Secondary) cummulative for 2001
Syphilis (Primary and Secondary) cummulative for 2000
Tuberculosis cummulative for 2001
Tuberculosis cummulative for 2000

tab delimited data:
test
UNITED STATES	805	1,464	481	886	455	676	409	851													
NEW ENGLAND	15	45	6	29	4	7	18	20													
Maine	-	2	-	-	-	-	-	-													
N.H.	-	1	-	-	-	-	-	-													
Vt.	-	-	-	-	-	-	-	-													
Mass.	12	35	1	20	3	5	13	9													
R.I.	-	2	-	4	-	1	-	2													
Conn.	3	5	5	5	1	1	5	9													
MID. ATLANTIC	82	85	59	85	21	26	48	104													
Upstate N.Y.	52	14	2	12	1	-	-	7													
N.Y. City	22	35	39	28	13	15	-	61													
N.J.	-	29	2	19	4	6	32	29													
Pa.	8	7	16	26	3	5	16	7													
E.N. CENTRAL	158	274	93	91	48	147	70	82													
Ohio	52	14	20	3	2	11	12	13													
Ind.	26	17	5	8	12	50	10	2													
Ill.	38	118	48	-	8	52	40	64													
Mich.	42	102	18	78	25	23	-	-													
Wis.	-	23	2	2	1	11	8	3													
W.N. CENTRAL	146	61	108	62	-	15	20	28													
Minn.	64	11	74	29	-	3	13	14													
Iowa	16	11	-	12	-	-	-	-													
Mo.	42	31	29	14	-	10	5	11													
N. Dak.	-	-	1	-	-	-	-	-													
S. Dak.	1	1	-	-	-	-	1	-													
Nebr.	8	4	-	4	-	1	1	1													
Kans.	15	3	4	3	-	1	-	2													
S. ATLANTIC	109	93	46	41	163	210	67	99													
Del.	1	-	-	-	-	1	-	-													
Md.	14	10	2	3	20	38	7	8													
D.C.	5	-	U	U	3	12	9	-													
Va.	10	9	3	10	12	17	-	-													
W. Va.	1	-	4	-	-	-	4	5													
N.C.	32	8	19	5	50	60	7	9													
S.C.	12	3	7	1	26	15	8	18													
Ga.	3	5	10	16	13	24	32	33													
Fla.	31	58	1	6	39	43	-	26													
E.S. CENTRAL	82	76	23	39	100	88	28	59													
Ky.	38	14	12	6	5	3	-	4													
Tenn.	6	31	9	30	27	62	-	19													
Ala.	21	5	-	1	18	15	24	27													
Miss.	17	26	2	2	50	8	4	9													
W.S. CENTRAL	24	249	91	266	72	106	13	180													
Ark.	18	18	10	3	8	3	13	8													
La.	3	39	19	18	14	19	-	1													
Okla.	2	4	-	4	10	32	-	5													
Tex.	1	188	62	241	40	52	-	166													
MOUNTAIN	53	156	41	58	19	20	8	44													
Mont.	-	-	-	-	-	-	-	-													
Idaho	2	15	-	12	-	-	-	-													
Wyo.	-	-	-	-	-	-	-	-													
Colo.	2	25	10	12	1	-	5	4													
N. Mex.	18	17	7	12	1	-	1	4													
Ariz.	25	60	21	17	12	18	2	12													
Utah	1	5	3	5	4	-	-	4													
Nev.	5	34	-	-	1	2	-	20													
PACIFIC	136	425	14	215	28	57	137	235													
Wash.	19	57	-	170	12	4	18	16													
Oreg.	14	67	14	40	2	-	-	1													
Calif.	103	292	-	-	12	53	113	209													
Alaska	-	2	-	1	-	-	6	1													
Hawaii	-	7	-	4	2	-	-	8													
Guam	-	-	U	U	-	-	-	-													
P.R.	-	3	U	U	27	23	-	-													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


