
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 23, 2007 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	132	302	1,511	5,982	7,067	3,964	6,939	8,941	151,951	164,817	22	47	184	1,128	1,136						
NEW ENGLAND	6	23	67	403	514	97	114	259	2,649	2,561	4	3	19	75	76						
Conn.	-	5	25	99	120	38	45	204	987	948	4	0	6	24	20						
Maine	5	4	14	65	41	-	2	8	50	58	-	0	4	6	7						
Mass.	-	9	26	157	238	52	49	96	1,296	1,182	-	2	5	36	35						
N.H.	-	0	3	4	12	4	3	8	80	109	-	0	2	6	5						
R.I.	-	0	17	25	40	3	9	19	213	236	-	0	10	3	2						
Vt.	1	3	12	53	63	-	1	5	23	28	-	0	1	-	7						
MID. ATLANTIC	23	62	127	1,034	1,441	433	707	1,537	17,168	15,395	2	10	27	233	237						
N.J.	-	6	17	36	223	-	102	155	2,126	2,509	-	1	5	22	40						
N.Y. (Upstate)	14	24	108	396	464	153	111	1,035	2,680	2,892	1	3	15	65	69						
N.Y. City	2	16	32	342	447	70	186	376	4,537	4,725	-	2	6	48	45						
Pa.	7	14	34	260	307	210	251	610	7,825	5,269	1	3	10	98	83						
E.N. CENTRAL	12	44	100	847	1,139	576	1,289	2,608	31,655	33,175	1	7	15	131	200						
Ill.	-	10	30	151	286	197	361	494	8,161	9,482	-	2	6	24	62						
Ind.	N	0	0	N	N	146	156	293	4,054	4,284	-	1	10	28	35						
Mich.	1	14	38	269	305	168	287	880	7,099	6,263	-	0	5	14	19						
Ohio	11	15	32	310	326	21	317	1,572	9,275	9,774	1	2	5	57	45						
Wis.	-	9	27	117	222	44	131	181	3,066	3,372	-	1	4	8	39						
W.N. CENTRAL	2	21	553	380	750	155	388	515	8,922	8,918	2	3	24	67	62						
Iowa	1	5	16	89	113	11	40	63	867	852	-	0	1	1	-						
Kans.	-	3	11	57	73	-	43	88	1,054	1,079	-	0	2	7	13						
Minn.	-	0	514	12	282	-	66	87	1,239	1,461	1	1	17	25	28						
Mo.	-	9	28	156	198	112	201	268	4,933	4,711	-	1	5	25	17						
Nebr.	1	2	9	39	41	27	28	57	679	587	1	0	2	8	3						
N. Dak.	-	0	16	5	8	-	2	7	32	58	-	0	2	1	1						
S. Dak.	-	1	6	22	35	5	6	15	118	170	-	0	0	-	-						
S. ATLANTIC	26	54	106	1,097	1,056	1,499	1,653	3,209	35,225	40,108	4	11	34	293	281						
Del.	-	1	4	15	14	28	27	44	650	705	-	0	3	5	1						
D.C.	-	1	7	34	32	-	39	63	1,018	851	-	0	2	3	2						
Fla.	18	24	44	528	422	491	481	717	10,702	11,169	3	3	8	88	88						
Ga.	-	10	27	186	242	-	327	2,068	4,506	7,733	-	2	7	56	67						
Md.	2	5	12	105	92	67	130	228	2,910	3,412	-	2	5	48	36						
