
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending September 29, 2007 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2007
Pertussis cummulative for 2006
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2007
Rabies, animal cummulative for 2006
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2007
Rocky Mountain Spotted Fever cummulative for 2006

tab delimited data:
test
UNITED STATES	38	171	1,479	6,154	10,475	69	94	158	3,688	4,295	22	31	211	1,544	1,694						
NEW ENGLAND	-	26	77	804	1,257	9	12	22	443	344	-	0	10	-	11						
Conn.	-	2	5	44	82	3	4	10	175	156	-	0	0	-	-						
Maine	-	2	14	54	91	1	2	8	63	85	-	0	0	-	-						
Mass.	-	20	46	613	789	-	0	0	-	-	-	0	1	-	10						
N.H.	-	1	9	44	160	2	1	4	40	33	-	0	0	-	1						
R.I.	-	0	31	22	45	-	0	3	29	23	-	0	9	-	-						
Vt.	-	0	9	27	90	3	2	13	136	47	-	0	0	-	-						
MID. ATLANTIC	12	25	155	881	1,359	-	13	44	605	415	-	1	6	48	75						
N.J.	-	3	16	110	227	-	0	0	-	-	-	0	2	6	35						
N.Y. (Upstate)	12	13	146	460	602	-	-	-	-	-	-	0	1	3	-						
N.Y. City	-	2	6	90	74	-	1	5	33	26	-	0	3	19	21						
Pa.	-	7	20	221	456	-	12	44	572	389	-	0	3	20	19						
E.N. CENTRAL	8	32	80	1,127	1,602	5	3	48	339	139	-	1	4	36	55						
Ill.	-	3	23	108	402	4	1	15	105	43	-	0	3	20	24						
Ind.	-	1	45	46	176	-	0	1	10	11	-	0	2	5	6						
Mich.	-	7	39	217	407	-	1	27	161	40	-	0	1	3	2						
Ohio	8	15	54	557	445	1	0	11	63	45	-	0	2	8	22						
Wis.	-	3	24	199	172	-	0	0	-	-	-	0	0	-	1						
W.N. CENTRAL	2	14	151	483	971	7	4	13	211	261	4	3	31	326	178						
Iowa	-	4	16	113	234	2	0	3	28	53	-	0	4	12	5						
Kans.	-	3	13	106	216	-	2	7	93	64	-	0	1	1	1						
Minn.	-	0	119	111	145	-	0	5	22	35	-	0	1	1	3						
Mo.	-	2	9	63	253	3	0	4	39	58	3	3	25	298	147						
Nebr.	2	1	4	36	78	-	0	0	-	-	1	0	2	10	22						
N. Dak.	-	0	18	4	25	2	0	6	15	16	-	0	0	-	-						
S. Dak.	-	1	6	50	20	-	0	2	14	35	-	0	1	4	-						
S. ATLANTIC	7	19	163	704	835	44	40	63	1,574	1,818	12	12	109	749	921						
Del.	-	0	2	10	3	-	0	0	-	-	-	0	2	9	19						
D.C.	-	0	2	2	4	-	0	0	-	-	-	0	1	1	1						
Fla.	5	4	18	181	169	-	0	29	98	176	1	0	4	17	10						
Ga.	-	1	5	24	72	34	4	23	200	216	4	0	3	28	48						
Md.	-	2	8	79	113	-	7	18	267	327	-	1	7	49	66						
N.C.	-	2	112	227	154	10	9	19	383	405	5	4	96	491	662						
S.C.	-	2	9	59	139	-	1	11	46	137	1	1	7	51	32						
Va.	-	2	17	95	155	-	13	31	529	471	1	2	10	98	80						
W. Va.	2	0	19	27	26	-	0	8	51	86	-	0	3	5	3						
E.S. CENTRAL	-	5	28	287	267	1	3	11	118	194	1	5	16	203	309						
Ala.	-	1	18	63	56	-	0	8	-	61	-	1	8	61	77						
Ky.	-	0	1	5	55	1	0	3	18	23	-	0	2	5	3						
Miss.	-	1	26	150	30	-	0	1	1	4	-	0	2	7	4						
Tenn.	-	2	7	69	126	-	2	7	99	106	1	3	10	130	225						
W.S. CENTRAL	-	20	226	671	628	-	2	32	69	748	2	1	168	146	101						
Ark.	-	2	17	113	69	-	0	5	24	25	1	0	53	73	46						
La.	-	0	1	14	23	-	0	1	-	5	-	0	1	2	3						
Okla.	-	0	36	5	18	-	0	22	45	52	-	0	108	45	28						
Tex.	-	16	174	539	518	-	0	27	-	666	1	0	7	26	24						
MOUNTAIN	2	24	61	789	2,058	1	3	14	165	183	-	0	4	28	42						
Ariz.	1	5	13	161	422	-	2	12	115	120	-	0	1	6	10						
Colo.	-	6	17	216	629	-	0	0	-	-	-	0	2	3	4						
Idaho	-	1	5	34	75	-	0	0	-	24	-	0	1	4	13						
Mont.	-	0	7	32	101	-	0	3	13	14	-	0	1	1	2						
Nev.	-	0	5	11	61	-	0	1	2	5	-	0	0	-	-						
N. Mex.	-	2	8	54	89	-	0	2	8	8	-	0	1	4	7						
Utah	1	7	47	262	618	1	0	2	12	8	-	0	0	-	-						
Wyo.	-	0	5	19	63	-	0	4	15	4	-	0	2	10	6						
PACIFIC	7	12	547	408	1,498	2	4	13	164	193	3	0	1	8	2						
Alaska	1	0	8	40	70	-	0	6	35	15	N	0	0	N	N						
Calif.	-	3	167	107	1,255	2	3	12	120	159	3	0	1	6	-						
Hawaii	-	0	2	16	82	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	11	76	91	-	0	3	9	19	-	0	1	2	2						
Wash.	6	1	377	169	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	2	-	55	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	1	-	1	5	37	66	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


