
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending July 14, 2012 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2012
Legionellosis cummulative for 2011
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2012
Lyme disease cummulative for 2011
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2012
Malaria cummulative for 2011

tab delimited data:
test
UNITED STATES	28	61	183	1,199	1,418	266	392	2,104	9,841	16,235	18	24	65	503	797						
NEW ENGLAND	4	4	39	56	98	13	68	630	1,449	4,914	1	1	7	25	58						
Conn.	-	1	10	15	18	6	34	215	727	1,786	-	0	2	4	7						
Maine	1	0	3	4	3	-	13	71	260	323	-	0	2	1	2						
Mass.	-	2	24	14	59	-	10	169	176	1,844	-	0	6	13	42						
N.H.	-	0	3	8	4	-	7	98	72	712	1	0	1	2	1						
R.I.	2	0	9	11	9	-	1	30	38	56	-	0	2	3	2						
Vt.	1	0	2	4	5	7	8	71	176	193	-	0	1	2	4						
MID. ATLANTIC	15	21	92	364	360	188	235	814	6,042	6,111	3	6	17	118	201						
N.J.	-	2	19	28	71	-	80	177	2,327	2,495	-	0	5	-	55						
N.Y. (Upstate)	10	6	27	135	106	109	51	205	934	1,067	2	1	4	20	22						
N.Y. City	-	3	17	67	66	-	2	41	15	346	-	4	10	77	91						
Pa.	5	7	42	134	117	79	80	400	2,766	2,203	1	1	4	21	33						
E.N. CENTRAL	-	12	47	214	318	-	32	290	750	2,280	2	2	10	51	87						
Ill.	-	3	11	49	40	-	2	12	66	119	-	1	5	14	37						
Ind.	-	2	5	40	24	-	1	7	33	65	-	0	2	6	6						
Mich.	-	2	11	22	66	-	1	13	24	25	-	0	4	8	13						
Ohio	-	7	27	103	163	-	1	6	13	22	2	0	4	20	23						
Wis.	-	0	5	-	25	-	30	264	614	2,049	-	0	2	3	8						
W.N. CENTRAL	-	2	9	47	52	-	8	186	60	1,213	-	1	8	16	52						
Iowa	-	0	2	6	5	-	1	9	54	69	-	0	3	3	8						
Kans.	-	0	2	-	4	-	0	2	-	10	-	0	2	3	3						
Minn.	-	0	3	10	12	-	0	175	-	1,125	-	0	3	-	26						
Mo.	-	1	4	21	28	-	0	1	4	4	-	0	2	8	12						
Nebr.	-	0	2	7	1	-	0	2	1	4	-	0	1	1	3						
N. Dak.	-	0	1	-	1	-	0	9	-	-	-	0	0	-	-						
S. Dak.	-	0	1	3	1	-	0	2	1	1	-	0	1	1	-						
S. ATLANTIC	7	10	31	228	215	63	66	178	1,419	1,598	7	7	22	152	220						
Del.	-	0	4	11	5	9	12	37	325	491	-	0	3	2	3						
D.C.	N	0	0	N	N	N	0	0	N	N	-	0	3	2	8						
Fla.	5	4	13	84	73	3	2	8	54	40	1	1	6	38	49						
Ga.	-	1	5	17	25	-	0	2	10	18	-	1	6	17	51						
Md.	2	2	15	51	36	33	25	109	665	553	5	2	13	55	52						
N.C.	-	1	7	22	35	-	0	13	18	20	-	0	7	10	14						
S.C.	-	0	5	11	7	-	0	6	17	13	-	0	1	3	2						
Va.	-	1	7	30	28	18	17	74	314	440	1	1	8	25	40						
W. Va.	-	0	7	2	6	-	0	22	16	23	-	0	0	-	1						
E.S. CENTRAL	-	2	9	49	95	-	1	5	30	24	-	1	4	14	18						
Ala.	-	0	2	9	12	-	0	2	11	8	-	0	3	7	3						
Ky.	-	0	4	5	21	-	0	1	6	-	-	0	1	2	6						
Miss.	-	0	2	8	9	-	0	1	1	3	-	0	1	1	1						
Tenn.	-	1	5	27	53	-	0	4	12	13	-	0	3	4	8						
W.S. CENTRAL	-	4	13	81	55	-	1	15	11	24	3	2	13	38	43						
Ark.	-	0	2	6	4	-	0	0	-	-	-	0	2	2	2						
La.	-	0	3	12	11	-	0	1	1	-	-	0	1	3	1						
Okla.	-	0	6	5	4	-	0	2	-	-	1	0	4	10	3						
Tex.	-	2	7	58	36	-	1	13	10	24	2	1	9	23	37						
MOUNTAIN	1	2	11	47	64	-	0	6	10	13	-	1	4	18	37						
Ariz.	-	1	4	18	19	-	0	4	3	4	-	0	2	2	14						
Colo.	-	0	4	8	15	-	0	0	-	-	-	0	3	4	14						
Idaho	-	0	1	2	4	-	0	2	2	-	-	0	1	3	1						
Mont.	-	0	1	1	-	-	0	3	-	2	-	0	1	-	1						
Nev.	1	0	2	8	9	-	0	1	1	-	-	0	2	4	3						
N. Mex.	-	0	2	2	6	-	0	2	1	4	-	0	1	1	2						
Utah	-	0	1	6	10	-	0	1	1	3	-	0	2	4	2						
Wyo.	-	0	2	2	1	-	0	1	2	-	-	0	0	-	-						
PACIFIC	1	5	18	113	161	2	3	8	70	58	2	3	12	71	81						
Alaska	-	0	0	-	-	-	0	2	7	3	-	0	1	3	4						
Calif.	1	4	11	93	143	1	1	8	29	33	2	2	8	55	59						
Hawaii	-	0	2	-	1	N	0	0	N	N	-	0	2	1	1						
Oreg.	-	0	3	15	7	1	1	3	30	22	-	0	4	4	7						
Wash.	-	0	14	5	10	-	0	6	4	-	-	0	4	8	10						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	1	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	2	-	9	N	0	0	N	N	-	0	1	-	-						
V.I.	-	0	1	-	-	N	0	0	N	N	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


