
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 25, 2000 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Gonorrhea cummulative for 2000
Gonorrhea cummulative for 1999
Hepatitis C/NA,NB cummulative for 2000
Hepatitis C/NA,NB cummulative for 1999
Legionellosis cummulative for 2000
Legionellosis cummulative for 1999
Lyme Disease cummulative for 2000
Lyme Disease cummulative for 1999

tab delimited data:
test
UNITED STATES	58,659	81,470	443	800	136	205	701	1,009													
NEW ENGLAND	1,344	1,661	-	3	10	14	98	252													
Maine	15	10	-	-	2	2	-	1													
N.H.	20	19	-	-	2	1	15	-													
Vt.	10	13	-	2	-	3	-	-													
Mass.	532	638	-	1	3	4	43	100													
R.I.	132	126	-	-	-	1	-	8													
Conn.	635	855	-	-	3	3	40	143													
MID. ATLANTIC	3,411	10,044	11	31	22	56	474	528													
Upstate N.Y.	1,130	1,307	11	18	12	13	190	119													
N.Y. City	-	4,100	-	-	-	8	2	16													
N.J.	579	1,775	-	-	-	5	-	116													
Pa.	1,702	2,862	-	13	10	30	282	277													
E.N. CENTRAL	12,089	13,998	58	431	38	62	4	41													
Ohio	3,016	3,802	-	-	20	17	4	10													
Ind.	1,226	1,549	-	-	5	5	-	1													
Ill.	3,403	4,503	4	7	1	10	-	2													
Mich.	3,443	3,050	54	114	7	17	-	1													
Wis.	1,001	1,094	-	310	5	13	U	27													
W.N. CENTRAL	1,906	3,631	62	46	8	8	24	17													
Minn.	545	652	-	-	1	-	6	3													
Iowa	149	220	-	-	2	3	-	2													
Mo.	367	1,748	56	41	4	3	5	4													
N. Dak.	-	16	-	-	-	-	-	1													
S. Dak.	58	39	-	-	-	1	-	-													
Nebr.	239	413	1	1	-	1	-	-													
Kans.	548	543	5	4	1	-	13	7													
S. ATLANTIC	15,636	23,874	20	56	29	24	77	119													
Del.	379	403	-	-	2	2	6	5													
Md.	683	3,399	2	20	7	4	55	96													
D.C.	536	1,566	-	-	-	-	-	1													
Va.	2,029	2,368	-	6	3	4	5	-													
W. Va.	118	137	1	6	N	N	4	2													
N.C.	4,060	4,449	7	12	3	4	4	13													
S.C.	574	2,415	-	9	2	5	-	1													
Ga.	2,831	4,228	-	1	1	-	-	-													
Fla.	4,426	4,909	10	2	11	5	3	1													
E.S. CENTRAL	7,856	8,832	84	47	3	12	-	14													
Ky.	736	878	10	5	1	6	-	-													
Tenn.	2,286	2,662	20	22	1	5	-	4													
Ala.	3,020	3,005	3	1	1	1	-	6													
Miss.	1,814	2,287	51	19	-	-	-	4													
W.S. CENTRAL	10,488	11,408	103	88	-	1	-	-													
Ark.	541	659	3	3	-	-	-	-													
La.	2,850	2,454	44	66	-	1	-	-													
Okla.	735	1,009	-	2	-	-	-	-													
Tex.	6,362	7,286	56	17	-	-	-	-													
MOUNTAIN	2,004	2,263	60	62	9	14	1	2													
Mont.	-	5	-	4	-	-	-	-													
Idaho	4	26	-	4	1	-	-	-													
Wyo.	17	8	43	24	1	-	-	1													
Colo.	824	504	9	8	4	1	-	-													
N. Mex.	78	206	4	8	-	1	-	1													
Ariz.	765	1,161	4	11	-	1	1	-													
Utah	75	44	-	1	3	6	-	-													
Nev.	241	309	-	2	-	5	-	-													
PACIFIC	3,925	5,759	45	36	17	14	23	36													
Wash.	525	496	5	2	5	2	-	-													
Oreg.	135	206	10	4	N	N	1	1													
Calif.	3,120	4,843	30	30	12	12	22	35													
Alaska	68	92	-	-	-	-	-	-													
Hawaii	77	122	-	-	-	-	N	N													
Guam	-	17	-	-	-	-	-	-													
P.R.	30	68	1	-	-	-	N	N													
V.I.	-	U	-	U	-	U	-	U													
Amer. Samoa	-	U	-	U	-	U	-	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


