
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 14, 1998 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	7,421	10,995	81,080	81,773	137	45	51,457	53,265	530	512											
NEW ENGLAND	202	259	3,577	3,315	19	8	999	1,170	5	11											
Maine	4	16	195	161	-	-	9	8	-	-											
N.H.	11	2	160	154	5	2	22	40	-	2											
Vt.	8	10	60	79	-	-	1	10	-	-											
Mass.	73	122	1,638	1,351	10	6	431	457	5	9											
R.I.	21	29	476	402	1	-	62	112	-	-											
Conn.	85	80	1,048	1,168	3	-	474	543	-	-											
MID. ATLANTIC	2,112	3,537	11,050	10,655	8	1	6,426	6,796	64	38											
Upstate N.Y.	299	541	N	N	8	-	718	1,089	59	27											
N.Y. City	1,160	1,785	6,767	5,729	-	1	3,185	2,790	-	-											
N.J.	287	776	810	2,025	-	-	717	1,393	-	-											
Pa.	366	435	3,473	2,901	N	-	1,806	1,524	5	11											
E.N. CENTRAL	512	727	15,840	13,175	23	7	11,090	8,546	86	133											
Ohio	93	167	4,849	4,099	8	-	2,973	2,790	5	5											
Ind.	81	87	1,741	1,674	5	3	1,156	1,201	2	1											
Ill.	249	250	4,402	2,053	9	-	3,475	1,108	4	21											
Mich.	57	178	4,025	3,217	1	-	3,161	2,557	75	106											
Wis.	32	45	823	2,132	N	4	325	890	-	-											
W.N. CENTRAL	152	264	5,434	5,909	11	6	2,134	2,511	71	24											
Minn.	22	38	1,041	1,407	3	2	366	461	-	-											
Iowa	9	45	731	999	1	-	199	239	5	3											
Mo.	76	140	1,624	2,036	1	3	791	1,316	66	16											
N. Dak.	3	2	20	189	1	1	4	14	-	1											
S. Dak.	5	2	338	188	-	-	59	28	-	-											
Nebr.	15	20	537	269	3	-	193	86	-	-											
Kans.	22	17	1,143	821	2	-	522	367	-	4											
S. ATLANTIC	1,890	2,791	19,347	15,626	20	6	16,146	16,289	31	43											
Del.	36	38	445	-	-	-	287	205	-	-											
Md.	239	316	1,493	1,180	9	4	1,571	2,408	2	5											
D.C.	192	192	N	N	-	-	682	889	-	-											
Va.	114	245	2,248	2,202	N	2	1,472	1,704	1	4											
W. Va.	19	17	597	649	N	-	161	206	2	1											
N.C.	107	153	4,072	3,519	6	-	3,581	3,122	7	16											
S.C.	129	156	3,505	2,313	1	-	2,345	2,296	-	12											
Ga.	229	374	3,804	1,444	2	-	3,432	2,340	6	-											
Fla.	825	1,300	3,183	4,319	2	-	2,615	3,119	13	5											
E.S. CENTRAL	291	318	6,746	6,066	7	3	6,619	6,456	15	58											
Ky.	39	32	1,194	1,179	2	-	738	823	-	1											
Tenn.	107	135	2,596	2,171	3	3	2,269	1,930	12	24											
Ala.	86	89	2,023	1,530	2	-	2,566	2,223	3	4											
Miss.	59	62	933	1,186	-	-	1,046	1,480	-	29											
W.S. CENTRAL	896	942	4,813	9,172	1	-	4,174	6,537	8	40											
Ark.	33	41	718	532	-	-	1,184	860	-	1											
La.	153	169	2,383	1,154	-	-	2,079	1,230	-	28											
Okla.	52	47	1,712	1,039	1	-	911	824	-	-											
Tex.	658	685	-	6,447	-	-	-	3,623	8	11											
MOUNTAIN	205	314	3,568	4,260	12	5	1,349	1,481	131	57											
Mont.	9	8	175	126	-	-	8	9	4	3											
Idaho	5	4	352	297	2	-	30	21	33	12											
Wyo.	-	5	157	91	-	-	9	10	60	19											
Colo.	39	96	-	408	2	1	516	399	7	7											
N. Mex.	38	26	819	797	3	2	151	283	12	8											
Ariz.	60	71	1,710	1,758	N	2	562	578	-	5											
Utah	26	23	215	248	3	-	25	33	8	1											
Nev.	28	81	140	535	2	-	48	148	7	2											
PACIFIC	1,161	1,843	10,705	13,595	36	9	2,520	3,479	119	108											
Wash.	77	92	2,152	1,742	10	3	369	423	2	5											
Oreg.	31	74	456	902	9	2	78	128	1	1											
Calif.	1,038	1,651	7,393	10,439	17	3	1,946	2,734	81	65											
Alaska	-	16	368	261	-	-	56	113	1	-											
Hawaii	15	10	336	251	N	1	71	81	34	37											
Guam	-	-	8	65	N	-	2	9	-	-											
P.R.	273	264	U	U	1	U	68	112	1	11											
V.I.	8	11	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	-	N	N	N	U	7	7	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


