
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 1, 1997 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1997
H. influenzae, Invasive cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1996
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1997
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1997
Measles (Rubeola), Total cummulative for 1997
Measles (Rubeola), Total cummulative for 1996

tab delimited data:
test
UNITED STATES	181	204	3,788	4,403	1,042	1,364	2	5	-	3	8	28									
NEW ENGLAND	7	7	70	37	19	21	-	-	-	-	-	5									
Maine	2	-	3	5	1	-	-	-	-	-	-	-									
N.H.	1	5	4	3	2	-	-	-	-	-	-	-									
Vt.	-	-	4	-	1	1	-	-	-	-	-	1									
Mass.	3	2	25	17	11	2	-	-	-	-	-	4									
R.I.	1	-	3	2	2	1	-	-	-	-	-	-									
Conn.	-	-	31	10	2	17	-	-	-	-	-	-									
MID. ATLANTIC	21	27	242	336	148	252	1	1	-	-	1	3									
Upstate N.Y.	1	3	14	44	20	42	1	1	-	-	1	1									
N.Y. City	9	4	96	178	57	131	-	-	-	-	-	2									
N.J.	9	12	67	64	28	45	-	-	-	-	-	-									
Pa.	2	8	65	50	43	34	-	-	-	-	-	-									
E.N. CENTRAL	24	34	273	454	117	182	-	-	-	1	1	-									
Ohio	18	18	90	194	16	21	-	-	-	-	-	-									
Ind.	4	1	32	70	9	15	-	-	-	-	-	-									
Ill.	-	13	-	100	-	50	-	-	-	-	-	-									
Mich.	2	-	128	53	91	73	-	-	-	1	1	-									
Wis.	-	2	23	37	1	23	-	-	-	-	-	-									
W.N. CENTRAL	4	7	266	344	54	79	-	-	-	-	-	-									
Minn.	2	-	1	7	-	2	-	-	-	-	-	-									
Iowa	1	3	37	87	28	9	-	-	-	-	-	-									
Mo.	1	4	154	173	17	50	-	-	-	-	-	-									
N. Dak.	-	-	2	4	-	-	-	-	-	-	-	-									
S. Dak.	-	-	5	11	-	-	-	-	-	-	-	-									
Nebr.	-	-	24	32	2	5	-	-	-	-	-	-									
Kans.	-	-	43	30	7	13	-	-	-	-	-	-									
S. ATLANTIC	46	36	286	132	134	187	-	-	-	-	-	1									
Del.	-	-	7	3	1	-	-	-	-	-	-	-									
Md.	12	13	76	38	31	56	-	-	-	-	-	-									
D.C.	2	-	7	3	7	3	-	-	-	-	-	-									
Va.	2	2	30	11	15	17	-	-	-	-	-	-									
W. Va.	1	-	3	4	3	6	-	-	-	-	-	-									
N.C.	7	5	45	21	26	57	-	-	-	-	-	-									
S.C.	4	2	16	15	8	6	-	-	-	-	-	-									
Ga.	3	13	28	-	6	-	-	-	-	-	-	-									
Fla.	15	1	74	37	37	42	-	-	-	-	-	1									
E.S. CENTRAL	10	8	102	328	107	116	-	-	-	-	-	-									
Ky.	1	2	10	5	2	12	-	-	-	-	-	-									
Tenn.	9	2	48	262	65	93	-	-	-	-	-	-									
Ala.	-	3	25	29	14	11	-	-	-	-	-	-									
Miss.	-	1	19	32	26	U	U	-	U	-	-	-									
W.S. CENTRAL	6	7	541	625	57	68	1	1	-	-	1	-									
Ark.	-	-	52	92	9	10	-	-	-	-	-	-									
La.	-	-	21	10	6	6	-	-	-	-	-	-									
Okla.	5	7	266	346	2	10	-	-	-	-	-	-									
Tex.	1	-	202	177	40	42	1	1	-	-	1	-									
MOUNTAIN	12	13	727	651	151	175	-	-	-	-	-	3									
Mont.	-	-	20	11	-	-	U	-	U	-	-	-									
Idaho	-	1	33	82	4	21	-	-	-	-	-	-									
Wyo.	-	-	3	5	7	5	U	-	U	-	-	-									
Colo.	1	1	89	51	33	29	-	-	-	-	-	-									
N. Mex.	1	5	53	100	53	70	-	-	-	-	-	-									
Ariz.	4	4	312	179	29	17	-	-	-	-	-	-									
Utah	1	2	169	170	16	25	-	-	-	-	-	-									
Nev.	5	-	48	53	9	8	-	-	-	-	-	3									
PACIFIC	51	65	1,281	1,496	255	284	-	3	-	2	5	16									
Wash.	-	-	80	94	8	15	-	-	-	-	-	4									
Oreg.	7	7	79	221	32	22	-	-	-	-	-	-									
Calif.	42	56	1,085	1,150	207	245	-	-	-	2	2	1									
Alaska	-	-	5	11	4	1	-	-	-	-	-	10									
Hawaii	2	2	32	20	4	1	-	3	-	-	3	1									
Guam	-	-	-	2	-	-	U	-	U	-	-	-									
P.R.	-	-	25	11	69	18	-	-	-	-	-	-									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	-	10	-	1	-	3	U	-	U	-	-	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


