
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending May 12, 2007 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	25	44	247	1,064	1,174	4	7	32	157	153	99	184	314	2,875	3,225						
NEW ENGLAND	-	1	12	24	70	-	0	2	4	2	3	4	13	73	69						
Conn.	-	1	5	-	56	-	0	0	-	-	1	0	10	10	16						
Maine	-	0	2	5	3	-	0	1	1	1	-	0	1	1	3						
Mass.	-	0	0	-	-	-	0	0	-	-	2	2	7	45	37						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	2	7	5						
R.I.	-	0	4	8	3	-	0	1	1	-	-	0	5	9	6						
Vt.	-	0	2	11	8	-	0	1	2	1	-	0	1	1	2						
MID. ATLANTIC	1	3	8	71	64	-	0	5	17	10	28	24	44	564	405						
N.J.	-	0	0	-	-	-	0	0	-	-	-	3	8	57	68						
N.Y. (Upstate)	-	1	5	25	17	-	0	4	7	4	3	3	14	44	57						
N.Y. City	-	0	0	-	-	-	0	0	-	-	20	15	35	377	193						
Pa.	1	2	6	46	47	-	0	2	10	6	5	5	12	86	87						
E.N. CENTRAL	5	10	40	263	251	1	1	7	31	43	14	15	32	214	320						
Ill.	-	0	2	3	9	-	0	1	1	3	6	6	13	60	180						
Ind.	-	2	30	59	56	-	0	5	5	12	-	2	5	15	26						
Mich.	-	0	3	1	10	-	0	1	-	1	2	2	10	43	32						
Ohio	5	5	38	200	176	1	1	5	25	27	5	4	9	75	69						
Wis.	N	0	0	N	N	-	0	0	-	-	1	1	4	21	13						
W.N. CENTRAL	-	1	124	85	20	-	0	15	7	1	2	5	14	54	88						
Iowa	-	0	0	-	-	-	0	0	-	-	1	0	3	3	7						
Kans.	-	0	10	46	-	-	0	2	2	-	-	0	3	8	9						
