
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending September 29, 2007 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	10,877	20,387	25,327	761,421	760,313	79	130	658	5,121	6,134	268	82	917	7,234	4,138						
NEW ENGLAND	378	720	1,357	25,427	23,787	-	0	1	2	-	-	4	36	198	317						
Conn.	-	223	829	7,420	6,738	N	0	0	N	N	-	0	36	36	38						
Maine	-	50	74	1,870	1,674	-	0	0	-	-	-	1	6	35	36						
Mass.	241	305	600	11,609	10,720	-	0	0	-	-	-	1	5	50	158						
N.H.	39	39	70	1,574	1,443	-	0	1	2	-	-	1	4	42	37						
R.I.	98	66	108	2,335	2,318	-	0	0	-	-	-	0	5	6	11						
Vt.	-	19	45	619	894	N	0	0	N	N	-	1	4	29	37						
MID. ATLANTIC	1,270	2,693	4,284	104,955	93,113	-	0	0	-	-	23	10	109	971	504						
N.J.	185	407	538	15,431	15,092	N	0	0	N	N	-	0	2	9	41						
N.Y. (Upstate)	631	514	2,758	19,859	18,059	N	0	0	N	N	21	3	19	181	124						
N.Y. City	40	907	1,683	35,402	30,257	N	0	0	N	N	-	1	10	44	110						
Pa.	414	775	1,760	34,263	29,705	N	0	0	N	N	2	4	103	737	229						
E.N. CENTRAL	1,381	3,122	6,221	123,104	128,175	-	1	3	24	36	52	18	102	1,214	1,075						
Ill.	499	943	1,367	35,016	40,303	-	0	0	-	-	-	2	10	110	172						
Ind.	314	396	646	15,483	14,899	-	0	0	-	-	6	1	18	73	64						
Mich.	353	715	1,080	26,466	26,230	-	0	3	16	32	1	3	10	132	112						
Ohio	79	705	3,648	32,003	31,202	-	0	2	8	4	37	5	61	423	274						
Wis.	136	371	528	14,136	15,541	N	0	0	N	N	8	6	48	476	453						
W.N. CENTRAL	761	1,178	1,429	43,479	46,369	-	0	54	6	1	14	12	120	1,054	673						
Iowa	183	166	252	6,488	6,199	N	0	0	N	N	4	2	57	448	150						
Kans.	223	151	294	6,176	5,990	N	0	0	N	N	-	1	15	90	67						
Minn.	-	231	314	7,505	9,640	-	0	54	-	-	-	3	34	150	141						
Mo.	300	450	565	17,215	17,224	-	0	1	6	1	5	2	13	110	158						
