
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 12, 2003 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2003
Malaria cummulative for 2002
Meningococcal Disease cummulative for 2003
Meningococcal Disease cummulative for 2002
Pertussis cummulative for 2003
Pertussis cummulative for 2002
Rabies, Animal cummulative for 2003
Rabies, Animal cummulative for 2002
Rocky Mountain Spotted Fever cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2002

tab delimited data:
test
UNITED STATES	231	322	575	620	1,174	1,682	992	1,744	75	85											
NEW ENGLAND	6	17	28	43	177	215	107	216	1	-											
Maine	1	1	3	3	1	3	11	12	-	-											
N.H.	1	4	1	4	10	2	3	5	-	-											
Vt.	-	-	-	3	18	36	7	44	-	-											
Mass.	4	8	20	24	147	168	42	73	1	-											
R.I.	-	-	1	2	1	-	9	6	-	-											
Conn.	-	4	3	7	-	6	35	76	-	-											
MID. ATLANTIC	42	90	37	70	100	92	71	236	5	13											
Upstate N.Y.	13	11	9	22	67	65	70	140	-	1											
N.Y. City	21	56	9	15	-	5	1	8	2	3											
N.J.	2	13	7	10	6	-	-	25	3	1											
Pa.	6	10	12	23	27	22	-	63	-	8											
E.N. CENTRAL	22	42	78	87	104	219	8	6	1	2											
Ohio	5	7	27	32	71	122	2	1	1	2											
Ind.	-	2	14	11	9	15	2	1	-	-											
Ill.	8	14	13	14	-	36	1	1	-	-											
Mich.	9	14	18	16	13	22	3	1	-	-											
Wis.	-	5	6	14	11	24	-	2	-	-											
W.N. CENTRAL	7	19	52	53	65	157	151	99	2	6											
Minn.	5	8	11	10	33	59	6	7	-	-											
Iowa	2	2	7	6	9	37	21	10	1	-											
Mo.	-	4	26	24	13	37	4	5	1	6											
N. Dak.	-	-	-	-	-	-	16	1	-	-											
S. Dak.	-	-	1	2	2	5	6	24	-	-											
Nebr.	-	2	3	7	1	3	32	-	-	-											
Kans.	-	3	4	4	7	16	66	52	-	-											
S. ATLANTIC	70	82	114	92	140	104	505	570	60	55											
Del.	-	1	7	4	1	1	-	3	-	-											
Md.	21	22	11	3	17	14	2	108	7	6											
D.C.	3	2	-	-	-	-	-	-	-	-											
Va.	6	6	6	14	33	35	151	144	1	1											
W. Va.	2	-	1	-	1	3	20	42	-	-											
N.C.	6	7	16	11	53	13	198	165	47	32											
S.C.	2	2	4	11	4	21	36	20	3	6											
Ga.	6	36	14	14	14	11	63	59	-	10											
Fla.	24	6	55	35	17	6	35	29	2	-											
E.S. CENTRAL	6	4	22	27	26	55	14	121	4	6											
Ky.	1	1	-	4	4	12	9	7	-	-											
Tenn.	3	1	5	7	12	28	-	108	3	5											
Ala.	2	-	7	9	8	8	5	6	-	1											
Miss.	-	2	10	7	2	7	-	-	1	-											
W.S. CENTRAL	15	2	98	75	66	354	75	376	-	1											
Ark.	1	-	7	10	-	206	25	-	-	-											
La.	1	2	19	7	4	3	-	-	-	-											
Okla.	-	-	5	7	2	12	50	27	-	-											
Tex.	13	-	67	51	60	133	-	349	-	1											
MOUNTAIN	9	10	19	42	230	189	20	50	1	1											
Mont.	-	-	2	1	-	2	3	4	-	-											
Idaho	1	-	2	2	9	22	-	-	-	-											
Wyo.	-	-	-	-	44	5	-	1	-	-											
Colo.	7	5	4	14	90	100	-	-	-	-											
N. Mex.	-	-	2	1	15	24	-	-	-	-											
Ariz.	1	2	6	12	47	20	17	45	1	-											
Utah	-	2	-	1	19	10	-	-	-	-											
Nev.	-	1	3	11	6	6	-	-	-	1											
PACIFIC	54	56	127	131	266	297	41	70	1	1											
Wash.	7	3	10	21	67	101	-	-	-	-											
Oreg.	5	1	24	17	72	15	-	-	-	-											
Calif.	42	49	87	89	127	175	38	47	1	1											
Alaska	-	1	-	1	-	2	3	23	-	-											
Hawaii	-	2	6	3	-	4	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	1	1	-	-	17	18	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


