
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 18, 2000 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	244	267	2,337	3,786	895	1,200	-	3	-	-	3	21									
NEW ENGLAND	20	18	44	42	11	39	-	-	-	-	-	1									
Maine	1	2	1	2	1	-	-	-	-	-	-	-									
N.H.	3	2	7	5	6	2	-	-	-	-	-	1									
Vt.	2	3	2	-	2	1	-	-	-	-	-	-									
Mass.	11	10	11	17	2	21	-	-	-	-	-	-									
R.I.	-	-	-	-	-	2	-	-	-	-	-	-									
Conn.	3	1	23	18	-	13	-	-	-	-	-	-									
MID. ATLANTIC	33	42	97	245	78	178	-	-	-	-	-	-									
Upstate N.Y.	17	19	51	56	21	31	-	-	-	-	-	-									
N.Y. City	5	10	46	77	57	54	-	-	-	-	-	-									
N.J.	10	12	-	34	-	24	-	-	-	-	-	-									
Pa.	1	1	-	78	-	69	-	-	-	-	-	-									
E.N. CENTRAL	31	37	287	848	113	118	-	3	-	-	3	-									
Ohio	16	15	90	170	24	22	-	2	-	-	2	-									
Ind.	3	3	5	17	5	4	-	-	-	-	-	-									
Ill.	9	16	75	166	-	-	-	-	-	-	-	-									
Mich.	3	3	111	477	84	85	-	1	-	-	1	-									
Wis.	-	-	6	18	-	7	-	-	-	-	-	-									
W.N. CENTRAL	12	17	247	190	50	59	-	-	-	-	-	-									
Minn.	5	5	21	6	3	4	-	-	-	-	-	-									
Iowa	-	3	28	28	9	10	-	-	-	-	-	-									
Mo.	3	3	135	115	25	32	-	-	-	-	-	-									
N. Dak.	1	-	-	-	-	-	U	-	U	-	-	-									
S. Dak.	-	1	-	2	-	-	-	-	-	-	-	-									
Nebr.	1	1	8	19	5	8	-	-	-	-	-	-									
Kans.	2	4	55	20	8	5	-	-	-	-	-	-									
S. ATLANTIC	62	57	254	278	186	168	-	-	-	-	-	-									
Del.	-	-	-	-	-	-	-	-	-	-	-	-									
Md.	20	19	33	87	26	46	-	-	-	-	-	-									
D.C.	-	2	-	15	-	6	-	-	-	-	-	-									
Va.	13	7	42	25	28	14	-	-	-	-	-	-									
W. Va.	1	1	22	2	-	-	-	-	-	-	-	-									
N.C.	5	9	56	36	73	44	-	-	-	-	-	-									
S.C.	1	2	3	4	2	24	-	-	-	-	-	-									
Ga.	17	13	33	86	10	27	-	-	-	-	-	-									
Fla.	5	4	65	23	47	7	U	-	U	-	-	-									
E.S. CENTRAL	13	20	78	101	61	98	-	-	-	-	-	-									
Ky.	7	5	7	18	13	7	-	-	-	-	-	-									
Tenn.	4	7	21	46	28	46	-	-	-	-	-	-									
Ala.	2	6	14	24	5	25	-	-	-	-	-	-									
Miss.	-	2	36	13	15	20	-	-	-	-	-	-									
W.S. CENTRAL	14	18	362	742	37	155	-	-	-	-	-	2									
Ark.	-	-	40	8	11	12	-	-	-	-	-	-									
La.	2	6	8	37	17	45	-	-	-	-	-	-									
Okla.	12	10	71	127	9	29	-	-	-	-	-	-									
Tex.	-	2	243	570	-	69	-	-	-	-	-	2									
MOUNTAIN	36	34	167	367	79	99	-	-	-	-	-	-									
Mont.	-	1	1	4	3	1	-	-	-	-	-	-									
Idaho	2	1	8	9	4	4	-	-	-	-	-	-									
Wyo.	-	1	5	1	-	1	-	-	-	-	-	-									
Colo.	10	1	38	69	20	22	-	-	-	-	-	-									
N. Mex.	10	9	20	7	17	30	-	-	-	-	-	-									
Ariz.	12	18	68	224	28	21	-	-	-	-	-	-									
Utah	2	3	13	16	3	7	-	-	-	-	-	-									
Nev.	-	-	14	37	4	13	-	-	-	-	-	-									
PACIFIC	23	24	801	973	280	286	-	-	-	-	-	18									
Wash.	2	-	40	61	7	5	-	-	-	-	-	3									
Oreg.	7	8	49	58	19	22	-	-	-	-	-	8									
Calif.	4	14	709	849	250	249	-	-	-	-	-	7									
Alaska	1	2	3	3	3	6	-	-	-	-	-	-									
Hawaii	9	-	-	2	1	4	-	-	-	-	-	-									
Guam	-	-	-	2	-	2	U	-	U	-	-	-									
P.R.	-	-	15	17	8	25	U	-	U	-	-	-									
V.I.	-	U	-	U	-	U	U	-	U	-	-	U									
Amer. Samoa	-	U	-	U	-	U	U	-	U	-	-	U									
C.N.M.I.	-	U	-	U	-	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


