
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending March 12, 2005 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis cummulative for 2005
Pertussis cummulative for 2004
Rabies, animal cummulative for 2005
Rabies, animal cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2005
Rocky Mountain Spotted Fever cummulative for 2004
Salmonellosis cummulative for 2005
Salmonellosis cummulative for 2004
Shigellosis cummulative for 2005
Shigellosis cummulative for 2004

tab delimited data:
test
UNITED STATES	2,900	1,629	683	1,020	109	94	3,889	4,724	1,559	2,152											
NEW ENGLAND	143	327	118	56	-	3	195	213	35	45											
Maine	6	-	8	10	N	N	10	9	-	-											
N.H.	-	7	2	4	-	-	14	13	3	3											
Vt.	40	12	7	4	-	-	15	7	2	-											
Mass.	97	298	83	20	-	3	115	134	24	31											
R.I.	-	-	2	-	-	-	5	7	1	-											
Conn.	-	10	16	18	-	-	36	43	5	11											
MID. ATLANTIC	348	457	94	104	3	9	412	645	151	230											
Upstate N.Y.	105	279	45	50	-	-	104	113	45	82											
N.Y. City	5	39	6	1	1	3	105	215	57	70											
N.J.	39	59	N	N	-	-	69	142	41	50											
Pa.	199	80	43	53	2	6	134	175	8	28											
E.N. CENTRAL	786	253	5	3	2	-	373	771	90	202											
Ohio	443	90	3	2	2	-	130	172	12	43											
Ind.	64	7	1	1	-	-	38	61	13	15											
Ill.	4	2	1	-	-	-	17	272	4	94											
Mich.	35	23	-	-	-	-	90	123	48	26											
Wis.	240	131	-	-	-	-	98	143	13	24											
W.N. CENTRAL	346	81	43	71	5	2	299	252	124	57											
Minn.	92	14	12	9	-	-	75	54	6	11											
Iowa	20	22	11	9	-	-	61	46	16	3											
Mo.	97	38	4	2	5	2	86	76	72	20											
N. Dak.	12	1	1	11	-	-	3	6	1	1											
S. Dak.	1	-	5	11	-	-	23	11	6	1											
Nebr.	54	-	-	12	-	-	22	22	18	3											
Kans.	70	6	10	17	-	-	29	37	5	18											
S. ATLANTIC	197	87	227	535	79	66	1,200	1,073	288	583											
Del.	1	-	-	1	-	2	1	6	-	2											
Md.	36	28	52	59	5	1	94	80	14	22											
D.C.	-	4	-	-	-	-	6	4	1	9											
Va.	40	19	92	74	-	-	100	104	15	19											
W. Va.	3	-	2	13	1	-	14	16	-	-											
N.C.	19	16	75	106	59	56	243	162	26	91											
S.C.	62	5	5	16	2	3	62	60	14	55											
Ga.	6	3	-	59	9	3	211	166	87	123											
Fla.	30	12	1	207	3	1	469	475	131	262											
E.S. CENTRAL	74	22	14	53	3	10	208	254	162	122											
Ky.	18	2	-	2	-	-	28	34	13	16											
Tenn.	33	13	-	36	2	3	83	74	90	50											
Ala.	17	3	14	11	1	1	78	97	46	40											
Miss.	6	4	-	4	-	6	19	49	13	16											
W.S. CENTRAL	42	23	137	174	1	1	235	421	310	495											
Ark.	2	7	9	8	-	-	41	40	12	11											
La.	1	2	-	-	1	1	48	46	17	47											
Okla.	-	1	12	17	-	-	33	41	69	75											
Tex.	39	13	116	149	-	-	113	294	212	362											
MOUNTAIN	671	163	33	14	14	-	270	347	96	161											
Mont.	192	4	-	1	-	-	17	14	-	3											
Idaho	25	13	-	-	-	-	11	30	-	-											
Wyo.	6	2	4	-	-	-	7	5	-	1											
Colo.	308	83	-	-	-	-	73	87	13	29											
N. Mex.	18	21	-	-	-	-	16	39	9	38											
Ariz.	48	23	29	13	12	-	105	121	49	69											
Utah	71	17	-	-	2	-	24	32	8	8											
Nev.	3	-	-	-	-	-	17	19	17	13											
PACIFIC	293	216	12	10	2	3	697	748	303	257											
Wash.	58	53	-	-	-	-	55	39	9	10											
Oreg.	156	35	-	-	-	2	31	57	13	13											
Calif.	50	124	11	10	2	1	558	577	272	219											
Alaska	10	1	1	-	-	-	11	20	3	3											
Hawaii	19	3	-	-	-	-	42	55	6	12											
Guam	-	-	-	-	-	-	-	5	-	10											
P.R.	-	1	15	14	N	N	20	34	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


