
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 8, 2007 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	187	306	1,513	16,269	16,802	3,947	6,791	8,941	317,669	335,667	33	42	184	2,102	2,158						
NEW ENGLAND	2	25	54	1,310	1,376	112	109	259	5,290	5,340	3	3	19	164	167						
Conn.	1	6	18	339	290	-	44	204	2,009	2,201	2	0	7	50	44						
Maine	1	3	10	181	178	-	2	8	113	124	-	0	4	13	19						
Mass.	-	9	29	521	595	96	51	128	2,592	2,285	-	2	6	74	76						
N.H.	-	0	3	27	24	2	2	6	135	178	-	0	2	16	14						
R.I.	-	0	15	78	111	9	8	16	386	484	-	0	10	7	6						
Vt.	-	3	9	164	178	5	1	4	55	68	1	0	1	4	8						
MID. ATLANTIC	35	57	127	2,825	3,339	560	694	1,537	34,787	31,744	6	9	27	428	452						
N.J.	-	6	11	256	457	97	117	159	5,707	5,226	-	1	5	61	81						
N.Y. (Upstate)	24	23	108	1,107	1,199	177	120	1,035	6,547	5,917	3	3	15	126	137						
N.Y. City	3	15	25	754	892	114	195	346	9,308	9,844	1	2	6	91	82						
Pa.	8	14	29	708	791	172	248	613	13,225	10,757	2	3	10	150	152						
E.N. CENTRAL	29	47	83	2,335	2,683	586	1,277	2,588	64,826	66,092	7	5	15	274	361						
Ill.	-	13	31	645	671	194	364	499	17,497	19,081	-	2	6	79	108						
Ind.	N	0	0	N	N	147	161	307	8,313	8,286	3	1	7	57	74						
Mich.	1	11	20	523	672	187	294	482	14,297	14,513	1	0	5	26	29						
Ohio	24	15	37	785	777	19	351	1,567	18,667	17,605	3	2	5	98	86						
Wis.	4	7	21	382	563	39	127	207	6,052	6,607	-	0	2	14	64						
W.N. CENTRAL	8	22	553	1,406	1,711	4	375	514	17,268	18,407	4	3	24	131	151						
Iowa	-	5	23	291	280	-	38	60	1,736	1,822	-	0	1	1	2						
Kans.	-	3	11	171	189	-	43	86	1,981	2,087	-	0	2	9	18						
Minn.	-	0	514	176	486	-	65	86	2,943	3,098	3	0	17	59	79						
Mo.	4	10	23	491	528	-	196	266	9,147	9,574	1	1	5	39	34						
Nebr.	4	2	8	154	110	-	24	57	1,140	1,332	-	0	2	18	9						
N. Dak.	-	0	16	28	22	-	2	4	82	145	-	0	2	5	9						
S. Dak.	-	1	6	95	96	4	5	11	239	349	-	0	0	-	-						
S. ATLANTIC	37	58	106	2,714	2,634	1,623	1,525	3,209	74,188	83,292	6	10	34	539	530						
Del.	-	1	6	39	38	12	26	43	1,225	1,406	-	0	3	8	1						
D.C.	-	0	7	34	62	-	47	71	2,160	1,754	-	0	1	3	8						
Fla.	17	24	47	1,210	1,069	590	478	717	22,540	22,756	1	3	8	152	155						
Ga.	9	10	42	590	616	-	248	2,068	9,641	16,970	-	2	7	108	112						
Md.	1	4	18	237	232	91	115	227	5,759	6,808	2	1	6	79	77						
N.C.	-	0	0	-	-	499	302	675	13,839	16,449	-	0	9	51	53						
