
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 8, 2000 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2000
Meningococcal Disease cummulative for 1999
Mumps current week
Mumps cummulative for 2000
Mumps cummulative for 1999
Pertussis current week
Pertussis cummulative for 2000
Pertussis cummulative for 1999
Rubella current week
Rubella cummulative for 2000
Rubella cummulative for 1999

tab delimited data:
test
UNITED STATES	1,229	1,418	4	198	217	44	2,485	3,010	19	76	160										
NEW ENGLAND	77	69	-	2	5	4	636	331	-	6	7										
Maine	6	5	-	-	-	-	14	-	-	-	-										
N.H.	9	9	-	-	1	-	62	53	-	2	-										
Vt.	2	4	-	-	-	4	142	25	-	-	-										
Mass.	47	41	-	-	4	-	380	236	-	3	7										
R.I.	5	2	-	1	-	-	9	8	-	-	-										
Conn.	8	8	-	1	-	-	29	9	-	1	-										
MID. ATLANTIC	119	144	-	9	29	6	189	597	-	2	23										
Upstate N.Y.	36	39	-	6	5	6	115	499	-	2	15										
N.Y. City	25	42	-	-	7	-	-	19	-	-	2										
N.J.	26	31	-	-	1	-	-	15	-	-	3										
Pa.	32	32	-	3	16	-	74	64	-	-	3										
E.N. CENTRAL	221	253	-	23	27	1	279	253	-	1	2										
Ohio	51	94	-	7	7	-	167	114	-	-	-										
Ind.	34	32	-	-	3	-	27	14	-	-	1										
Ill.	53	65	-	5	7	-	23	54	-	1	1										
Mich.	64	35	-	11	8	1	31	25	-	-	-										
Wis.	19	27	-	-	2	-	31	46	-	-	-										
W.N. CENTRAL	104	139	-	12	9	1	135	109	-	1	83										
Minn.	7	29	-	-	1	-	66	33	-	-	-										
Iowa	19	26	-	5	4	-	24	23	-	-	25										
Mo.	61	51	-	1	1	-	23	27	-	-	2										
N. Dak.	2	3	U	-	-	U	1	-	U	-	-										
S. Dak.	5	8	-	-	-	-	3	4	-	-	-										
Nebr.	5	8	U	2	-	U	3	3	U	-	56										
Kans.	5	14	-	4	3	1	15	19	-	1	-										
S. ATLANTIC	201	219	1	32	35	15	208	154	19	51	20										
Del.	-	4	-	-	-	1	5	-	-	-	-										
Md.	19	35	-	7	4	2	47	47	-	-	1										
D.C.	-	1	-	-	2	-	1	-	-	-	-										
Va.	32	26	-	5	8	-	21	13	-	-	-										
W. Va.	8	4	-	-	-	1	1	1	-	-	-										
N.C.	30	27	1	5	8	2	51	42	19	42	19										
S.C.	15	30	-	10	3	-	19	8	-	7	-										
Ga.	33	43	-	2	1	-	20	16	-	-	-										
Fla.	64	49	-	3	9	9	43	27	-	2	-										
E.S. CENTRAL	88	108	-	6	7	2	45	54	-	4	2										
Ky.	18	19	-	-	-	-	19	12	-	1	-										
Tenn.	38	41	-	2	-	1	14	27	-	-	-										
Ala.	25	29	-	2	5	1	11	13	-	3	2										
Miss.	7	19	-	2	2	-	1	2	-	-	-										
W.S. CENTRAL	87	144	-	20	29	2	117	85	-	4	4										
Ark.	9	26	-	1	-	-	10	8	-	-	-										
La.	27	52	-	3	6	-	3	5	-	-	-										
Okla.	21	21	-	-	1	-	6	8	-	-	-										
Tex.	30	45	-	16	22	2	98	64	-	4	4										
MOUNTAIN	66	89	-	14	10	8	407	364	-	2	15										
Mont.	1	2	-	1	-	1	9	2	-	-	-										
Idaho	6	8	-	-	1	-	42	100	-	-	-										
Wyo.	-	3	-	1	-	-	1	2	-	-	-										
Colo.	24	22	-	1	3	5	225	131	-	1	-										
N. Mex.	7	11	-	1	N	1	74	36	-	-	-										
Ariz.	18	29	-	3	-	1	41	60	-	1	13										
Utah	7	9	-	4	3	-	9	31	-	-	1										
Nev.	3	5	-	3	3	-	6	2	-	-	1										
PACIFIC	266	253	3	80	66	5	469	1,063	-	5	4										
Wash.	32	38	-	3	2	3	181	505	-	-	-										
Oreg.	36	47	N	N	N	2	55	21	-	-	-										
Calif.	187	158	3	67	56	-	215	510	-	5	4										
Alaska	5	6	-	7	1	-	12	3	-	-	-										
Hawaii	6	4	-	3	7	-	6	24	-	-	-										
Guam	-	1	U	-	1	U	-	1	U	-	-										
P.R.	5	9	U	-	-	U	-	13	U	-	-										
V.I.	-	U	U	-	U	U	-	U	U	-	U										
Amer. Samoa	-	U	U	-	U	U	-	U	U	-	U										
C.N.M.I.	-	U	U	-	U	U	-	U	U	-	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


