
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 7, 2009 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2009
Chlamydia† cummulative for 2008
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2009
Coccidioidomycosis cummulative for 2008
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2009
Cryptosporidiosis cummulative for 2008

tab delimited data:
test
UNITED STATES	10,434	22,313	25,700	942,084	1006109	39	180	472	9,117	5,411	56	123	369	5,848	7,698						
NEW ENGLAND	783	749	1,655	33,605	31,549	-	0	1	1	1	2	6	43	370	361						
Conn.	212	222	1,306	9,843	9,722	N	0	0	N	N	-	0	36	36	41						
Maine	36	47	77	2,059	2,177	N	0	0	N	N	-	0	4	39	42						
Mass.	441	352	945	16,154	14,457	N	0	0	N	N	-	2	15	150	159						
N.H.	3	36	61	1,365	1,759	-	0	1	1	1	-	1	5	62	55						
R.I.	60	69	244	3,172	2,451	-	0	0	-	-	-	0	8	16	7						
Vt.	31	23	63	1,012	983	N	0	0	N	N	2	1	7	67	57						
MID. ATLANTIC	2,582	3,034	6,734	133,068	123,696	-	0	0	-	-	5	13	35	666	662						
N.J.	73	426	838	19,079	18,977	N	0	0	N	N	-	0	2	8	38						
N.Y. (Upstate)	632	584	4,563	27,090	23,413	N	0	0	N	N	3	3	12	195	237						
N.Y. City	1,329	1,146	3,130	50,824	46,037	N	0	0	N	N	-	1	8	65	99						
Pa.	548	827	1,001	36,075	35,269	N	0	0	N	N	2	8	19	398	288						
E.N. CENTRAL	706	3,419	4,091	143,058	163,800	-	1	4	31	38	10	27	54	1,282	1,953						
Ill.	-	1,079	1,376	43,338	50,102	N	0	0	N	N	-	2	8	122	195						
Ind.	-	413	695	18,676	18,509	N	0	0	N	N	-	4	17	178	170						
Mich.	509	867	1,332	38,368	38,312	-	0	3	17	29	-	5	11	230	237						
Ohio	16	787	1,177	28,213	39,002	-	0	2	14	9	9	7	16	337	635						
Wis.	181	332	494	14,463	17,875	N	0	0	N	N	1	8	24	415	716						
W.N. CENTRAL	223	1,318	1,690	55,560	56,942	-	0	1	9	2	2	17	62	909	887						
Iowa	151	183	256	8,118	7,726	N	0	0	N	N	1	3	13	183	262						
Kans.	4	153	561	7,643	7,756	N	0	0	N	N	-	1	6	61	77						
Minn.	-	253	342	10,604	12,164	-	0	0	-	-	-	5	34	301	198						
Mo.	-	511	646	21,157	20,797	-	0	1	9	2	-	3	12	159	166						
Nebr.	64	101	219	4,515	4,537	N	0	0	N	N	1	2	9	102	103						
N. Dak.	4	31	77	1,386	1,514	N	0	0	N	N	-	0	10	11	6						
S. Dak.	-	56	80	2,137	2,448	N	0	0	N	N	-	2	10	92	75						
S. ATLANTIC	1,652	3,878	5,448	166,367	207,135	-	0	1	5	4	15	21	45	930	889						
Del.	97	86	180	4,041	3,160	-	0	1	1	1	-	0	2	8	11						
D.C.	-	125	226	5,440	5,854	-	0	0	-	-	-	0	1	2	14						
Fla.	604	1,421	1,667	62,014	60,492	N	0	0	N	N	12	8	24	399	404						
Ga.	14	726	1,909	26,356	35,642	N	0	0	N	N	1	6	23	301	217						
Md.	322	422	772	17,699	19,926	-	0	1	4	3	-	1	5	35	39						
N.C.	-	0	1,193	-	30,173	N	0	0	N	N	-	0	9	58	61						
S.C.	-	536	1,421	20,879	22,698	N	0	0	N	N	-	1	7	47	46						
Va.	602	611	926	26,863	26,411	N	0	0	N	N	2	1	7	65	73						
W. Va.	13	70	128	3,075	2,779	N	0	0	N	N	-	0	2	15	24						
E.S. CENTRAL	1,746	1,736	2,208	77,471	72,398	-	0	0	-	-	2	3	10	189	154						
Ala.	31	458	625	19,940	21,144	N	0	0	N	N	-	1	5	52	67						
Ky.	582	243	471	11,215	10,252	N	0	0	N	N	-	1	4	55	31						
Miss.	577	457	840	20,537	17,312	N	0	0	N	N	-	0	3	12	16						
Tenn.	556	572	809	25,779	23,690	N	0	0	N	N	2	1	5	70	40						
W.S. CENTRAL	460	2,822	5,455	119,714	127,302	-	0	1	1	3	6	11	271	440	1,892						
Ark.	270	270	417	11,898	12,167	N	0	0	N	N	2	1	5	47	79						
La.	-	383	1,134	16,267	19,052	-	0	1	1	3	-	0	6	29	56						
Okla.	190	176	2,729	11,695	11,254	N	0	0	N	N	-	2	11	110	119						
Tex.	-	1,964	2,522	79,854	84,829	N	0	0	N	N	4	6	258	254	1,638						
MOUNTAIN	411	1,412	2,145	59,623	62,923	-	133	369	7,035	3,654	6	9	26	466	535						
Ariz.	-	458	736	18,525	21,007	-	131	365	6,947	3,565	-	0	3	28	83						
Colo.	25	364	727	14,305	14,956	N	0	0	N	N	3	2	10	123	102						
Idaho	89	67	245	3,027	3,313	N	0	0	N	N	1	1	7	78	60						
Mont.	-	56	88	2,517	2,594	N	0	0	N	N	1	1	4	50	42						
Nev.	39	170	477	8,187	8,092	-	1	4	51	46	1	0	2	22	16						
N. Mex.	190	181	540	7,670	6,518	-	0	2	9	31	-	2	7	114	168						
Utah	6	92	176	3,666	5,100	-	0	2	27	10	-	0	3	31	41						
Wyo.	62	34	97	1,726	1,343	-	0	1	1	2	-	0	2	20	23						
PACIFIC	1,871	3,546	4,683	153,618	160,364	39	42	172	2,035	1,709	8	13	25	596	365						
