
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 13, 2002 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2001
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2002
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2002
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2002
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2001

tab delimited data:
test
UNITED STATES	85	89	4	9	2,446	3,445	1,650	2,007	441	1,414											
NEW ENGLAND	5	5	-	-	102	121	53	34	7	20											
Maine	-	-	-	-	4	1	1	2	-	-											
N.H.	-	-	-	-	6	4	5	5	-	-											
Vt.	-	-	-	-	-	2	2	1	4	5											
Mass.	3	4	-	-	51	41	32	5	3	15											
R.I.	-	-	-	-	5	5	1	6	-	-											
Conn.	2	1	-	-	36	68	12	15	-	-											
MID. ATLANTIC	12	13	-	-	300	395	370	437	119	655											
Upstate N.Y.	7	1	-	-	53	62	36	34	15	10											
N.Y. City	4	4	-	-	138	114	214	185	-	-											
N.J.	1	4	-	-	36	165	59	137	101	624											
Pa.	-	4	-	-	73	54	61	81	3	21											
E.N. CENTRAL	11	16	-	-	302	731	240	185	30	81											
Ohio	5	3	-	-	99	79	30	34	4	4											
Ind.	5	4	-	-	17	26	6	5	-	-											
Ill.	-	7	-	-	83	492	20	14	3	20											
Mich.	-	-	-	-	72	107	184	132	23	57											
Wis.	1	2	-	-	31	27	-	-	-	-											
W.N. CENTRAL	1	1	2	2	104	135	55	62	137	382											
Minn.	1	1	1	-	14	8	2	5	-	-											
Iowa	-	-	-	-	27	12	6	6	1	-											
Mo.	-	-	1	2	22	41	39	37	136	379											
N. Dak.	-	-	-	-	-	-	-	-	-	-											
S. Dak.	-	-	-	-	3	1	-	1	-	-											
Nebr.	-	-	-	-	-	17	-	5	-	1											
Kans.	-	-	-	-	38	56	8	8	-	2											
S. ATLANTIC	21	26	-	4	771	593	458	466	38	32											
Del.	-	-	-	-	2	3	1	5	3	1											
Md.	1	3	-	-	92	68	37	42	6	8											
D.C.	-	-	-	-	30	14	8	3	-	-											
Va.	2	4	-	-	28	42	60	41	-	-											
W. Va.	-	-	-	-	9	2	9	6	-	3											
N.C.	1	1	-	4	96	34	46	79	6	7											
S.C.	1	-	-	-	15	17	19	1	3	2											
Ga.	10	11	-	-	189	255	174	189	4	1											
Fla.	6	7	-	-	310	158	104	100	16	10											
E.S. CENTRAL	4	4	-	1	48	84	48	116	53	27											
Ky.	-	-	-	-	22	11	11	18	1	3											
Tenn.	2	1	-	-	-	38	-	40	14	19											
Ala.	2	2	-	1	8	30	19	29	2	1											
Miss.	-	1	-	-	18	5	18	29	36	4											
W.S. CENTRAL	4	1	-	-	30	581	95	221	3	163											
Ark.	-	-	-	-	11	17	26	25	-	3											
La.	-	-	-	-	6	32	6	30	3	77											
Okla.	4	1	-	-	12	53	1	26	-	2											
Tex.	-	-	-	-	1	479	62	140	-	81											
MOUNTAIN	15	8	1	1	175	232	109	150	22	20											
Mont.	-	-	-	-	5	4	2	1	-	-											
Idaho	-	-	-	-	-	25	-	4	-	1											
Wyo.	-	-	-	-	3	1	6	-	4	3											
Colo.	2	-	-	-	30	24	30	32	13	4											
N. Mex.	4	4	-	1	4	7	11	36	-	8											
Ariz.	5	4	-	-	91	118	40	57	-	1											
Utah	3	-	-	-	19	20	10	6	-	-											
Nev.	1	-	1	-	23	33	10	14	5	3											
PACIFIC	12	15	1	1	614	573	222	336	32	34											
Wash.	-	-	-	1	47	22	14	27	3	9											
Oreg.	4	-	-	-	35	14	40	12	7	2											
Calif.	6	14	1	-	526	521	164	286	22	23											
Alaska	1	-	-	-	6	10	2	3	-	-											
Hawaii	1	1	-	-	-	6	2	8	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	25	31	14	57	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	4	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


