
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending November 19, 2011 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	121	292	937	11,636	13,423	25	26	118	1,066	1,864	68	261	363	11,238	12,234						
NEW ENGLAND	1	15	79	645	764	-	1	5	42	94	2	7	16	318	432						
Conn.	-	6	49	282	312	-	0	3	10	26	2	1	5	41	85						
Maine	-	2	13	110	104	-	0	1	4	9	-	0	2	12	27						
Mass.	-	0	4	31	62	-	0	2	15	42	-	4	9	202	264						
N.H.	1	2	8	87	112	-	0	1	5	5	-	0	3	17	22						
R.I.	-	2	8	73	101	-	0	1	2	7	-	0	7	38	32						
Vt.	-	1	6	62	73	-	0	2	6	5	-	0	2	8	2						
MID. ATLANTIC	5	26	81	1,165	1,410	2	2	27	96	207	11	29	53	1,344	1,535						
N.J.	-	13	35	534	627	-	0	4	32	54	-	4	13	194	218						
N.Y. (Upstate)	2	1	10	73	130	2	1	9	40	97	7	3	20	161	117						
N.Y. City	3	12	42	558	653	-	0	14	24	56	2	14	31	683	872						
Pa.	N	0	0	N	N	N	0	0	N	N	2	6	14	306	328						
E.N. CENTRAL	34	63	114	2,593	2,771	1	5	13	207	332	5	30	48	1,321	1,715						
Ill.	N	0	0	N	N	-	1	6	65	86	5	12	24	542	820						
Ind.	-	15	33	579	641	-	0	4	28	50	-	3	8	134	160						
Mich.	1	14	29	573	634	-	1	3	29	75	-	5	12	230	216						
Ohio	28	26	45	1,069	1,047	-	2	7	70	89	-	9	21	366	473						
Wis.	5	8	24	372	449	1	0	3	15	32	-	1	5	49	46						
W.N. CENTRAL	5	2	33	149	756	4	1	6	61	146	1	6	13	251	327						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	2	16	18						
