
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending December 8, 2012 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2012
Legionellosis cummulative for 2011
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2012
Lyme disease cummulative for 2011
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2012
Malaria cummulative for 2011

tab delimited data:
test
UNITED STATES	25	57	133	2,962	3,981	119	370	1,341	25,079	31,987	4	23	42	1,101	1,630						
NEW ENGLAND	-	4	20	233	395	4	100	542	7,343	8,438	-	1	5	58	105						
Conn.	-	1	7	49	76	-	36	173	2,107	2,958	-	0	1	4	20						
Maine	-	0	3	17	18	-	15	69	1,034	977	-	0	1	3	6						
Mass.	-	2	11	126	237	-	34	293	2,974	2,457	-	1	4	37	66						
N.H.	-	0	2	15	24	-	10	43	613	1,276	-	0	2	6	2						
R.I.	-	0	2	15	29	-	1	26	159	153	-	0	1	4	5						
Vt.	-	0	2	11	11	4	6	29	456	617	-	0	1	4	6						
MID. ATLANTIC	8	15	43	828	1,300	88	189	652	12,149	13,495	2	6	13	266	420						
N.J.	-	2	12	125	230	-	51	166	3,082	4,142	-	0	1	-	95						
N.Y. (Upstate)	6	6	20	280	367	61	41	183	2,367	3,471	-	1	4	32	50						
N.Y. City	1	2	13	147	208	-	1	12	112	708	1	4	11	192	216						
Pa.	1	5	18	276	495	27	88	403	6,588	5,174	1	1	4	42	59						
E.N. CENTRAL	9	12	37	629	828	-	20	159	1,972	4,049	-	2	8	122	172						
Ill.	-	3	22	195	144	-	2	18	192	193	-	0	6	29	64						
Ind.	-	2	5	94	69	-	1	6	67	94	-	0	2	20	14						
Mich.	-	1	6	57	182	-	1	9	113	101	-	0	5	23	34						
Ohio	9	5	17	277	368	-	1	6	60	53	-	1	3	39	41						
Wis.	-	0	3	6	65	-	18	130	1,540	3,608	-	0	2	11	19						
W.N. CENTRAL	-	4	10	171	116	-	3	21	229	2,267	-	1	5	44	106						
Iowa	-	0	2	13	11	-	1	16	155	99	-	0	1	7	22						
Kans.	-	0	1	11	12	-	0	3	16	17	-	0	2	7	9						
Minn.	-	1	4	45	29	-	0	7	24	2,108	-	0	0	-	46						
Mo.	-	2	8	83	52	-	0	2	9	8	-	0	2	19	20						
Nebr.	-	0	2	9	8	-	0	2	9	10	-	0	1	4	7						
N. Dak.	-	0	1	3	2	-	0	6	12	21	-	0	1	2	-						
S. Dak.	-	0	1	7	2	-	0	1	4	4	-	0	2	5	2						
S. ATLANTIC	8	11	22	531	593	25	58	149	3,151	3,418	1	7	16	321	449						
Del.	-	0	2	17	24	8	11	30	625	840	-	0	1	2	7						
D.C.	N	0	0	N	N	N	0	0	N	N	-	0	1	2	16						
Fla.	4	4	11	207	175	4	2	6	117	107	-	1	6	56	96						
Ga.	-	1	3	37	52	-	0	4	21	32	-	1	5	54	86						
Md.	-	2	7	106	139	-	23	85	1,460	1,308	1	1	8	113	126						
N.C.	2	1	8	64	78	-	0	13	88	68	-	0	7	26	40						
S.C.	-	0	3	17	22	-	0	3	27	37	-	0	2	8	6						
Va.	2	1	7	71	84	13	12	51	735	938	-	1	4	60	71						
W. Va.	-	0	7	12	19	-	1	22	78	88	-	0	0	-	1						
E.S. CENTRAL	-	2	7	113	166	-	1	5	64	64	-	0	4	31	37						
Ala.	-	0	2	18	27	-	0	2	23	22	-	0	2	9	8						
Ky.	-	0	4	26	48	-	0	4	11	2	-	0	1	9	9						
Miss.	-	0	2	17	14	-	0	1	2	5	-	0	1	2	1						
Tenn.	-	1	4	52	77	-	0	4	28	35	-	0	2	11	19						
W.S. CENTRAL	-	3	13	164	144	-	1	15	40	58	-	1	13	78	103						
Ark.	-	0	2	17	14	-	0	0	-	-	-	0	1	4	7						
La.	-	0	3	19	25	-	0	1	2	2	-	0	2	10	2						
Okla.	-	0	9	14	9	-	0	2	-	-	-	0	4	22	5						
Tex.	-	2	7	114	96	-	1	13	38	56	-	1	9	42	89						
MOUNTAIN	-	2	6	92	146	2	0	4	33	51	-	1	5	57	64						
Ariz.	-	0	4	30	45	-	0	2	13	15	-	0	2	15	21						
Colo.	-	0	3	12	41	-	0	0	-	-	-	0	3	23	23						
Idaho	-	0	2	5	9	2	0	1	5	4	-	0	1	7	2						
Mont.	-	0	1	3	1	-	0	1	1	11	-	0	0	-	2						
Nev.	-	0	2	14	16	-	0	1	5	4	-	0	2	5	8						
N. Mex.	-	0	2	10	12	-	0	1	1	6	-	0	1	2	4						
Utah	-	0	2	16	18	-	0	1	4	9	-	0	2	5	4						
Wyo.	-	0	1	2	4	-	0	1	4	2	-	0	0	-	-						
PACIFIC	-	4	18	201	293	-	2	7	98	147	1	3	7	124	174						
Alaska	-	0	0	-	-	-	0	2	11	11	-	0	1	8	5						
Calif.	-	3	12	158	246	-	0	6	15	84	-	2	6	80	120						
Hawaii	-	0	1	3	3	N	0	0	N	N	-	0	1	4	7						
Oreg.	-	0	3	21	22	-	1	5	58	37	-	0	4	11	18						
Wash.	-	0	14	19	22	-	0	4	14	15	1	0	2	21	24						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	1						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	9	N	0	0	N	N	-	0	0	-	1						
V.I.	-	0	1	-	-	N	0	0	N	N	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


