
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending August 19, 2006 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2006
Lyme disease cummulative for 2005
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2006
Malaria cummulative for 2005

tab delimited data:
test
UNITED STATES	461	248	2,153	9,087	14,030	19	24	125	733	875											
NEW ENGLAND	124	37	780	1,532	2,533	1	1	12	40	46											
Conn.	121	8	753	1,219	346	-	0	10	10	10											
Maine	-	2	13	56	185	-	0	1	3	4											
Mass.	-	2	98	33	1,833	1	0	3	18	25											
N.H.	-	5	32	187	121	-	0	3	8	4											
R.I.	-	0	12	-	25	-	0	8	-	2											
Vt.	3	1	7	37	23	-	0	1	1	1											
MID. ATLANTIC	287	151	1,176	5,368	8,162	-	4	13	117	237											
N.J.	-	24	123	1,101	2,811	-	1	3	28	61											
N.Y. (Upstate)	252	76	1,150	2,355	2,037	-	1	11	20	29											
N.Y. City	-	1	18	10	275	-	2	8	47	122											
Pa.	35	40	193	1,902	3,039	-	1	3	22	25											
E.N. CENTRAL	2	12	62	607	1,406	1	2	7	69	99											
Ill.	-	0	6	-	110	-	1	5	23	54											
Ind.	-	0	3	11	23	-	0	3	7	3											
Mich.	2	1	7	29	30	1	0	2	13	17											
Ohio	-	1	5	26	35	-	0	3	19	15											
Wis.	-	10	61	541	1,208	-	0	3	7	10											
W.N. CENTRAL	6	10	98	295	314	-	0	32	30	32											
Iowa	-	1	7	45	72	-	0	1	1	5											
Kans.	-	0	2	3	3	-	0	2	5	4											
Minn.	6	6	96	231	228	-	0	30	14	11											
Mo.	-	0	3	8	9	-	0	2	5	12											
Nebr.	-	0	2	7	-	-	0	2	3	-											
N. Dak.	-	0	3	-	-	-	0	1	1	-											
S. Dak.	-	0	1	1	2	-	0	1	1	-											
S. ATLANTIC	32	30	124	1,050	1,466	8	7	15	217	193											
Del.	-	8	26	317	486	-	0	1	5	3											
D.C.	3	0	7	27	7	-	0	2	3	6											
Fla.	2	1	5	27	17	2	1	6	39	33											
Ga.	-	0	1	1	5	3	1	6	58	38											
Md.	15	16	87	506	777	1	1	5	48	69											
N.C.	1	0	5	19	35	1	0	8	17	21											
S.C.	-	0	3	7	9	-	0	2	7	5											
Va.	11	3	25	141	123	1	1	9	38	17											
W. Va.	-	0	44	5	7	-	0	2	2	1											
E.S. CENTRAL	-	0	4	7	19	2	0	3	19	19											
Ala.	-	0	1	3	-	-	0	2	8	4											
Ky.	-	0	2	1	3	-	0	2	3	5											
Miss.	-	0	0	-	-	-	0	1	3	-											
Tenn.	-	0	4	3	16	2	0	1	5	10											
W.S. CENTRAL	-	0	5	8	60	-	2	31	48	70											
Ark.	-	0	1	-	4	-	0	2	1	5											
La.	-	0	0	-	3	-	0	1	-	2											
Okla.	-	0	0	-	-	-	0	6	6	3											
Tex.	-	0	5	8	53	-	1	29	41	60											
MOUNTAIN	-	0	4	12	13	2	1	9	37	36											
Ariz.	-	0	4	3	2	-	0	9	14	6											
Colo.	-	0	1	2	-	-	0	2	9	20											
Idaho	-	0	1	1	1	-	0	0	-	-											
Mont.	-	0	0	-	-	-	0	1	1	-											
Nev.	-	0	1	1	3	-	0	1	1	2											
N. Mex.	-	0	1	-	2	-	0	1	1	3											
Utah	-	0	1	5	2	2	0	2	11	4											
Wyo.	-	0	0	-	3	-	0	1	-	1											
PACIFIC	10	4	22	208	57	5	4	13	156	143											
Alaska	-	0	1	2	4	-	0	4	20	3											
Calif.	10	4	21	197	33	5	3	10	107	107											
Hawaii	N	0	0	N	N	-	0	2	4	13											
Oreg.	-	0	2	6	16	-	0	2	7	7											
Wash.	-	0	3	3	4	-	0	5	18	13											
Amer. Samoa	U	0	0	U	U	U	0	0	U	U											
C.N.M.I.	U	0	0	U	U	U	0	0	U	U											
Guam	-	0	0	-	-	-	0	0	-	-											
P.R.	N	0	0	N	N	-	0	1	-	3											
V.I.	-	0	0	-	-	-	0	0	-	-											

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


