
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending January 12, 2013 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2013
Rabies, animal cummulative for 2012
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2013
Salmonellosis cummulative for 2012
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2013
Shiga toxin-producing E. coli(STEC)† cummulative for 2012

tab delimited data:
test
UNITED STATES	12	71	127	18	131	172	982	1,638	387	990	17	112	195	35	121						
NEW ENGLAND	1	7	16	2	23	-	37	73	3	43	1	4	12	2	5						
Conn.	-	3	8	-	9	-	8	18	1	10	-	1	5	1	3						
Maine	-	1	4	1	8	-	2	11	-	5	-	0	6	-	-						
Mass.	-	0	0	-	-	-	21	54	2	18	-	2	7	-	2						
N.H.	1	0	3	1	3	-	1	8	-	4	1	0	4	1	-						
R.I.	-	0	5	-	2	-	2	7	-	-	-	0	1	-	-						
Vt.	-	1	7	-	1	-	1	7	-	6	-	0	2	-	-						
MID. ATLANTIC	4	14	31	7	17	10	87	191	30	113	1	11	23	6	13						
N.J.	-	0	0	-	-	-	19	48	-	35	-	2	6	-	3						
N.Y. (Upstate)	4	7	20	7	7	-	23	64	-	10	-	4	13	-	-						
N.Y. City	-	0	0	-	-	1	20	49	11	25	-	1	7	2	4						
Pa.	-	6	15	-	10	9	26	81	19	43	1	3	11	4	6						
E.N. CENTRAL	1	2	13	1	1	19	95	212	33	121	-	16	66	3	34						
Ill.	-	1	6	-	-	-	33	79	1	43	-	3	13	-	5						
Ind.	-	0	2	-	-	-	13	40	-	7	-	2	23	-	3						
Mich.	1	0	5	1	1	1	15	46	5	27	-	3	41	1	15						
Ohio	-	0	7	-	-	18	24	53	27	23	-	3	20	2	1						
Wis.	N	0	0	N	N	-	3	17	-	21	-	1	13	-	10						
