
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 16, 2003 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	1,079	1,768	122	107	73	25	9,595	11,491	187,218	218,350											
NEW ENGLAND	69	147	23	27	8	3	659	1,056	4,377	4,768											
Maine	6	22	1	4	-	-	94	109	127	77											
N.H.	10	17	1	-	-	-	19	31	71	75											
Vt.	6	5	-	-	-	-	59	78	48	66											
Mass.	25	68	3	15	8	3	275	566	1,750	2,041											
R.I.	1	5	-	-	-	-	74	83	549	538											
Conn.	21	30	18	8	-	-	138	189	1,832	1,971											
MID. ATLANTIC	123	198	7	1	20	2	1,882	2,382	22,373	26,202											
Upstate N.Y.	49	89	3	-	10	-	557	661	4,607	5,259											
N.Y. City	3	11	-	-	-	-	628	915	7,973	7,864											
N.J.	5	36	-	-	-	-	157	279	4,923	4,877											
Pa.	66	62	4	1	10	2	540	527	4,870	8,202											
E.N. CENTRAL	249	420	15	23	11	3	1,550	1,936	35,575	45,476											
Ohio	50	72	12	8	10	2	512	506	9,599	13,329											
Ind.	51	38	-	-	-	-	-	-	3,698	4,489											
Ill.	40	111	-	6	-	-	366	574	10,901	15,197											
Mich.	43	75	-	3	-	1	415	501	8,147	8,678											
Wis.	65	124	3	6	1	-	257	355	3,230	3,783											
W.N. CENTRAL	196	264	19	18	16	3	1,023	1,086	10,106	11,086											
Minn.	62	87	10	15	1	-	394	368	1,649	1,944											
Iowa	44	56	-	-	-	-	145	161	607	703											
Mo.	49	39	6	-	1	-	277	287	5,176	5,480											
N. Dak.	6	4	-	-	7	-	22	13	30	43											
S. Dak.	13	27	3	1	-	-	25	47	129	158											
Nebr.	8	33	-	2	-	-	67	103	905	940											
Kans.	14	18	-	-	7	3	93	107	1,610	1,818											
S. ATLANTIC	86	143	42	17	3	-	1,599	1,706	48,339	55,905											
Del.	1	5	N	N	N	N	22	31	751	991											
Md.	4	16	-	-	-	-	66	68	4,956	5,560											
D.C.	1	-	-	-	-	-	25	28	1,457	1,667											
Va.	22	32	5	2	-	-	208	140	4,926	6,332											
W. Va.	3	2	-	-	-	-	24	30	539	627											
N.C.	5	23	12	-	-	-	N	N	9,397	10,336											
S.C.	-	2	-	-	-	-	68	53	4,905	5,690											
Ga.	18	37	2	7	-	-	546	553	10,281	10,884											
Fla.	32	26	23	8	3	-	640	803	11,127	13,818											
E.S. CENTRAL	48	65	2	-	6	8	188	209	16,006	19,030											
Ky.	14	18	2	-	6	8	N	N	2,260	2,217											
Tenn.	21	26	-	-	-	-	88	96	4,904	5,834											
Ala.	10	13	-	-	-	-	100	113	5,086	6,705											
Miss.	3	8	-	-	-	-	-	-	3,756	4,274											
W.S. CENTRAL	31	69	1	-	3	2	171	126	26,531	30,780											
Ark.	5	5	-	-	-	-	94	85	2,510	2,965											
La.	2	2	-	-	-	-	5	2	6,613	7,480											
Okla.	14	15	-	-	-	-	72	38	2,691	3,054											
Tex.	10	47	1	-	3	2	-	1	14,717	17,281											
MOUNTAIN	133	185	11	16	6	4	836	902	6,149	6,865											
Mont.	5	13	-	-	-	-	52	57	68	55											
Idaho	26	24	6	8	-	-	90	67	47	52											
Wyo.	2	6	-	1	-	-	13	18	28	38											
Colo.	35	63	2	4	6	4	235	304	1,566	2,139											
N. Mex.	4	4	3	3	-	-	25	95	692	947											
Ariz.	21	20	N	N	N	N	152	122	2,373	2,279											
Utah	30	37	-	-	-	-	195	159	273	158											
Nev.	10	18	-	-	-	-	74	80	1,102	1,197											
PACIFIC	144	277	2	5	-	-	1,687	2,088	17,762	18,238											
Wash.	42	70	1	-	-	-	153	239	1,722	1,793											
Oreg.	24	55	1	5	-	-	221	251	581	530											
Calif.	71	119	-	-	-	-	1,216	1,474	14,748	15,122											
Alaska	1	5	-	-	-	-	47	57	321	383											
Hawaii	6	28	-	-	-	-	50	67	390	410											
Guam	N	N	-	-	-	-	-	6	-	33											
P.R.	-	1	-	-	-	-	35	38	137	234											
V.I.	-	-	-	-	-	-	-	-	36	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


