
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending August 5, 2006 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shiga toxin-producing E. coli(STEC)† cummulative for 2005
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2006
Shigellosis cummulative for 2005
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2006
Streptococcal disease, invasive, group A cummulative for 2005

tab delimited data:
test
UNITED STATES	55	53	297	1,141	1,331	136	203	1,002	5,330	7,478	40	85	282	3,130	3,079						
NEW ENGLAND	3	3	30	114	118	-	4	39	142	168	-	5	14	151	191						
Conn.	-	0	29	29	30	-	0	33	33	28	U	0	3	U	73						
Maine	1	0	5	6	18	-	0	3	3	8	-	0	2	12	11						
Mass.	1	1	9	59	46	-	3	9	93	109	-	3	6	94	79						
N.H.	-	0	2	12	11	-	0	4	5	4	-	0	9	32	12						
R.I.	-	0	2	2	2	-	0	6	5	9	-	0	3	4	7						
Vt.	-	0	2	2	11	-	0	2	3	10	-	0	2	9	9						
MID. ATLANTIC	1	5	107	72	164	8	14	72	357	721	6	15	43	542	657						
N.J.	-	0	7	3	34	-	4	16	145	208	-	2	7	87	138						
N.Y. (Upstate)	-	1	103	19	64	8	4	60	139	163	3	4	32	225	187						
N.Y. City	-	0	2	3	9	-	2	14	27	265	-	1	5	13	128						
Pa.	-	0	8	3	57	-	2	48	46	85	3	5	13	217	204						
E.N. CENTRAL	11	10	38	233	265	8	20	96	504	572	10	16	43	582	650						
Ill.	-	1	10	33	75	-	7	26	148	172	-	4	10	111	216						
Ind.	4	1	6	33	29	6	2	56	84	46	3	2	11	85	63						
Mich.	-	1	7	38	56	1	3	10	99	151	3	3	12	159	159						
Ohio	7	3	14	76	52	1	3	11	94	54	4	4	19	185	141						
Wis.	-	2	15	53	53	-	3	10	79	149	-	1	4	42	71						
W.N. CENTRAL	9	7	35	182	204	11	33	78	798	758	-	5	57	231	195						
Iowa	1	2	10	63	45	-	1	7	39	52	N	0	0	N	N						
Kans.	-	0	4	-	19	2	4	20	69	83	-	1	5	43	33						
Minn.	8	3	19	100	38	1	2	8	60	49	-	0	52	110	70						
Mo.	-	2	9	91	58	-	17	70	476	503	-	1	5	45	52						
Nebr.	2	1	5	27	28	4	2	11	48	47	-	0	4	20	17						
N. Dak.	-	0	15	-	1	4	0	3	12	2	-	0	5	7	6						
S. Dak.	-	0	5	16	15	-	3	17	94	22	-	0	3	6	17						
S. ATLANTIC	4	7	39	193	186	51	53	122	1,470	1,102	12	21	41	751	605						
Del.	-	0	1	1	3	-	0	2	5	8	-	0	2	7	2						
D.C.	-	0	1	-	-	-	0	2	6	8	-	0	2	9	7						
Fla.	1	2	29	54	61	33	27	66	716	543	5	5	16	183	159						
Ga.	1	1	6	44	22	8	16	38	483	271	1	4	11	136	123						
Md.	2	1	5	25	32	7	2	10	64	43	2	3	12	136	122						
N.C.	-	1	11	45	22	1	1	22	97	104	4	1	26	121	84						
S.C.	-	0	2	4	4	-	1	9	61	59	-	1	6	50	29						
Va.	-	0	8	-	41	-	1	9	36	66	-	2	11	88	61						
W. Va.	-	0	2	-	1	2	0	1	2	-	-	0	6	21	18						
E.S. CENTRAL	5	2	10	63	54	5	8	22	226	668	-	3	9	113	100						
Ala.	2	0	4	15	19	4	3	14	121	173	N	0	0	N	N						
Ky.	-	0	5	-	-	-	0	12	-	-	-	0	2	-	-						
Miss.	-	0	1	-	4	-	1	6	36	50	-	0	0	-	-						
Tenn.	-	1	4	25	31	1	3	11	69	445	-	3	9	113	100						
W.S. CENTRAL	1	1	52	14	54	10	26	596	470	2,084	2	7	58	251	206						
Ark.	-	0	2	6	8	2	1	7	52	33	1	0	5	21	12						
La.	-	0	1	-	16	-	0	11	4	91	-	0	1	1	4						
Okla.	1	0	8	8	14	8	3	286	62	431	1	2	14	71	77						
Tex.	-	1	44	43	16	-	22	308	352	1,529	-	4	43	158	113						
MOUNTAIN	7	5	15	123	145	12	19	47	473	376	10	11	78	450	408						
Ariz.	1	1	8	49	16	1	11	29	271	195	5	5	57	238	173						
Colo.	6	1	6	39	34	11	3	18	78	56	3	3	8	95	131						
Idaho	3	1	7	31	21	-	0	4	9	7	-	0	2	7	2						
Mont.	-	0	2	-	8	-	0	1	4	5	-	0	0	-	-						
Nev.	-	0	3	8	13	-	1	8	28	34	-	0	6	-	1						
N. Mex.	-	0	3	4	18	-	2	9	46	54	1	1	7	54	58						
Utah	1	1	7	38	32	-	1	4	36	23	1	1	6	53	40						
Wyo.	-	0	3	6	3	-	0	1	1	2	-	0	1	3	3						
PACIFIC	14	7	55	147	141	31	40	148	890	1,029	-	2	9	59	67						
Alaska	-	0	1	-	9	-	0	2	7	10	-	0	0	-	-						
Calif.	8	4	18	98	60	29	32	104	710	864	-	0	0	-	-						
Hawaii	-	0	4	6	4	-	1	4	23	16	-	2	9	59	67						
Oreg.	-	2	47	41	45	-	1	31	77	77	N	0	0	N	N						
Wash.	6	2	32	43	23	2	2	43	73	62	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	3	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	3	-	10	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	2	-	-	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


