
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 13, 2000 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2000
AIDS § cummulative for 1999
Chlamydia† cummulative for 2000
Chlamydia† cummulative for 1999
Cryptosporidiosis cummulative for 2000
Cryptosporidiosis cummulative for 1999
Escherichia coli O157:H7 NETSS cummulative for 2000
Escherichia coli O157:H7 NETSS cummulative for 1999
Escherichia coli O157:H7 PHLIS cummulative for 2000
Escherichia coli O157:H7 PHLIS cummulative for 1999

tab delimited data:
test
UNITED STATES	13,355	14,726	198,586	241,711	397	580	535	446	318	378											
NEW ENGLAND	802	759	7,964	7,665	19	29	54	67	41	66											
Maine	14	15	481	253	5	3	3	4	3	-											
N.H.	11	24	373	380	2	4	5	5	4	8											
Vt.	2	5	198	187	8	5	2	6	2	1											
Mass.	535	481	3,736	3,318	2	14	22	33	15	30											
R.I.	34	52	855	833	2	-	-	3	-	5											
Conn.	206	182	2,321	2,694	-	3	22	16	17	22											
MID. ATLANTIC	3,280	3,596	11,702	28,589	38	130	65	31	47	18											
Upstate N.Y.	186	402	N	N	28	37	61	24	40	2											
N.Y. City	1,943	1,895	2,188	13,718	5	77	3	2	-	-											
N.J.	703	752	1,865	4,616	1	8	1	5	2	16											
Pa.	448	547	7,649	10,255	4	8	N	N	5	-											
E.N. CENTRAL	1,310	1,103	32,535	37,647	80	101	96	82	26	63											
Ohio	194	185	7,910	11,188	18	16	19	32	9	19											
Ind.	100	146	4,425	4,342	6	8	18	14	9	10											
Ill.	809	504	9,184	10,300	4	16	28	22	-	16											
Mich.	153	213	8,535	7,936	12	14	14	14	4	12											
Wis.	54	55	2,481	3,881	40	47	17	N	4	6											
W.N. CENTRAL	299	286	12,069	13,944	28	33	91	82	64	80											
Minn.	55	45	2,224	2,829	4	13	18	19	30	23											
Iowa	26	37	1,576	1,511	7	7	18	9	4	3											
Mo.	139	105	4,510	5,094	8	4	36	8	16	9											
N. Dak.	-	4	61	327	2	2	6	3	4	2											
S. Dak.	3	11	641	615	3	2	2	3	2	5											
Nebr.	20	24	1,049	1,357	2	4	4	33	5	38											
Kans.	56	60	2,008	2,211	2	1	7	7	3	-											
S. ATLANTIC	3,641	4,078	41,422	51,231	83	106	48	50	24	35											
Del.	65	50	1,092	1,052	2	-	-	3	-	-											
Md.	392	466	4,269	4,885	5	6	8	3	1	-											
D.C.	264	159	1,108	N	-	4	-	-	U	U											
Va.	278	226	5,297	5,326	3	6	10	14	9	12											
W. Va.	21	24	450	761	-	-	2	1	2	1											
N.C.	195	268	7,440	8,219	7	1	8	9	2	10											
S.C.	294	401	3,431	7,620	-	-	2	5	-	3											
Ga.	357	583	7,016	12,329	50	67	5	3	5	U											
Fla.	1,775	1,901	11,319	11,039	16	22	13	12	5	9											
E.S. CENTRAL	639	631	18,122	16,452	16	5	28	30	21	19											
Ky.	80	104	2,883	2,804	-	1	10	8	8	6											
Tenn.	287	283	5,281	5,241	3	2	11	11	11	7											
Ala.	169	111	5,947	3,808	8	1	1	6	-	5											
Miss.	103	133	4,011	4,599	5	1	6	5	2	1											
W.S. CENTRAL	1,128	1,545	31,353	32,424	12	41	21	22	35	23											
Ark.	69	56	1,978	2,018	1	-	4	5	3	3											
La.	232	161	6,753	5,256	-	18	-	3	8	3											
Okla.	65	47	2,945	3,037	2	1	5	4	3	4											
Tex.	762	1,281	19,677	22,113	9	22	12	10	21	13											
MOUNTAIN	477	535	10,434	12,258	31	28	52	33	20	25											
Mont.	6	4	571	509	3	2	8	2	-	-											
Idaho	9	8	584	657	3	2	7	1	-	3											
Wyo.	2	3	284	286	2	-	3	2	2	3											
Colo.	99	102	1,198	2,463	9	4	17	13	7	5											
N. Mex.	50	18	1,207	1,722	1	11	2	2	1	1											
Ariz.	165	270	4,634	4,704	3	7	13	6	9	4											
Utah	52	54	949	756	8	N	1	6	1	7											
Nev.	94	76	1,007	1,161	2	2	1	1	-	2											
PACIFIC	1,779	2,193	32,985	41,501	90	107	80	49	40	49											
Wash.	202	115	4,556	4,503	N	N	14	12	22	19											
Oreg.	47	50	1,799	2,284	3	10	12	12	13	12											
Calif.	1,476	1,989	25,064	32,828	87	97	49	24	-	17											
Alaska	5	6	897	723	-	-	1	-	-	-											
Hawaii	49	33	669	1,163	-	-	4	1	5	1											
Guam	13	1	-	176	-	-	N	N	U	U											
P.R.	284	494	142	U	-	-	2	8	U	U											
V.I.	18	13	-	U	-	U	-	U	U	U											
Amer. Samoa	-	-	-	U	-	U	-	U	U	U											
C.N.M.I.	-	-	-	U	-	U	-	U	U	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


