
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 1, 1999 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1999
Legionellosis cummulative for 1998
Lyme Disease cummulative for 1999
Lyme Disease cummulative for 1998
Malaria cummulative for 1999
Malaria cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 1998
Tuberculosis cummulative for 1999
Tuberculosis cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998

tab delimited data:
test
UNITED STATES	304	388	1,263	1,351	325	381	1,888	2,336	1,627	2,587	1,650										
NEW ENGLAND	20	22	196	307	12	17	26	26	111	123	276										
Maine	2	1	-	2	-	-	-	1	6	3	50										
N.H.	2	2	-	5	-	2	-	1	-	2	15										
Vt.	3	1	-	2	1	-	1	1	-	1	48										
Mass.	5	8	115	72	3	13	16	19	57	63	55										
R.I.	2	4	10	23	-	2	1	-	15	14	32										
Conn.	6	6	71	203	8	-	8	4	33	40	76										
MID. ATLANTIC	73	84	795	845	83	111	83	97	604	633	336										
Upstate N.Y.	22	23	311	399	25	26	9	12	77	90	224										
N.Y. City	5	22	5	22	22	57	37	18	380	383	U										
N.J.	5	3	118	111	24	16	11	33	147	160	69										
Pa.	41	36	361	313	12	12	26	34	U	U	43										
E.N. CENTRAL	66	146	24	21	30	38	340	329	98	126	14										
Ohio	27	52	17	14	5	2	29	57	U	U	5										
Ind.	5	25	5	4	4	1	32	56	U	U	-										
Ill.	9	20	1	1	11	19	227	137	U	U	-										
Mich.	24	22	1	2	8	14	49	52	72	91	9										
Wis.	1	27	U	U	2	2	3	27	26	35	-										
W.N. CENTRAL	12	23	15	11	13	21	9	64	148	115	173										
Minn.	-	3	8	3	2	8	4	4	69	39	32										
Iowa	8	4	2	7	3	3	1	-	12	-	37										
Mo.	3	7	-	-	7	7	-	48	54	50	6										
N. Dak.	-	-	1	-	-	1	-	-	1	3	48										
S. Dak.	1	-	-	-	-	-	-	1	3	4	25										
Nebr.	-	7	-	-	-	-	1	4	4	4	1										
Kans.	-	2	4	1	1	2	3	7	5	15	24										
S. ATLANTIC	36	43	139	118	88	79	670	922	276	493	625										
Del.	2	6	2	3	-	1	1	9	-	8	3										
Md.	5	9	106	96	24	29	143	247	U	U	126										
D.C.	-	3	1	4	7	4	14	30	14	37	-										
Va.	7	4	5	4	18	9	52	66	44	89	155										
W. Va.	N	N	4	4	1	-	2	-	15	19	37										
N.C.	6	4	16	1	7	7	180	256	123	247	133										
S.C.	6	4	1	-	-	3	91	116	80	93	51										
Ga.	-	-	-	2	7	13	90	103	U	U	61										
Fla.	10	12	4	4	24	13	97	95	U	U	59										
E.S. CENTRAL	46	13	29	14	7	11	383	394	108	206	85										
Ky.	40	7	13	2	2	1	41	41	U	U	19										
Tenn.	5	3	7	7	3	5	197	197	U	U	26										
Ala.	1	1	6	5	2	3	98	80	102	120	40										
Miss.	-	2	3	-	-	2	47	76	6	86	-										
W.S. CENTRAL	1	7	2	4	8	11	264	295	71	677	29										
Ark.	-	-	-	3	-	1	26	46	40	38	-										
La.	1	-	-	-	6	3	82	98	U	U	-										
Okla.	-	3	2	-	1	1	71	14	31	38	29										
Tex.	-	4	-	1	1	6	85	137	-	601	-										
MOUNTAIN	17	20	3	1	14	18	46	89	54	72	56										
Mont.	-	1	-	-	2	-	-	-	5	2	21										
Idaho	-	-	-	-	1	1	-	-	-	3	-										
Wyo.	-	1	1	-	-	-	-	-	1	1	20										
Colo.	1	4	-	-	5	6	-	4	U	U	1										
N. Mex.	1	2	1	-	2	6	-	10	20	18	-										
Ariz.	1	3	-	-	4	2	43	67	U	U	14										
Utah	8	8	1	-	-	1	1	3	13	19	-										
Nev.	6	1	-	1	-	2	2	5	15	29	-										
PACIFIC	33	30	60	30	70	75	67	120	157	142	56										
Wash.	7	3	1	1	5	6	16	6	88	72	-										
Oreg.	1	-	1	3	7	7	-	-	U	U	-										
Calif.	24	27	58	26	53	61	49	114	U	U	51										
Alaska	1	-	-	-	-	-	1	-	19	13	5										
Hawaii	-	-	-	-	5	1	1	-	50	57	-										
Guam	-	1	-	-	-	1	-	-	-	37	-										
P.R.	-	-	-	-	-	-	63	74	-	46	25										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	-	-	-	-	-	98	-	54	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1998 and 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


