
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending December 9, 2006 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	84	50	333	2,353	2,416	108	175	334	8,462	8,056	850	835	2,857	39,628	27,887						
NEW ENGLAND	1	0	24	37	221	3	4	17	197	202	17	32	113	1,415	5,046						
Conn.	U	0	7	U	93	2	0	11	53	46	U	0	50	U	1,595						
Maine	-	0	2	9	N	-	0	2	8	1	-	2	20	151	299						
Mass.	-	0	5	-	98	1	2	6	109	117	-	0	26	94	2,174						
N.H.	-	0	0	-	-	-	0	2	12	15	8	6	47	473	327						
R.I.	-	0	11	13	18	-	0	2	13	22	-	0	0	-	-						
Vt.	1	0	2	15	12	-	0	1	2	1	9	12	50	697	651						
MID. ATLANTIC	1	3	15	162	195	-	21	35	1,044	961	95	102	184	4,663	4,639						
N.J.	N	0	0	N	N	-	3	8	150	127	-	0	0	-	-						
N.Y. (Upstate)	1	1	10	60	74	-	3	14	139	73	-	0	0	-	-						
N.Y. City	U	0	0	U	U	-	10	23	514	574	-	0	0	-	-						
Pa.	-	2	9	102	121	-	5	12	241	187	95	102	184	4,663	4,639						
E.N. CENTRAL	45	11	41	566	596	9	17	39	821	877	298	288	587	14,158	5,743						
Ill.	-	0	3	17	35	-	7	23	381	501	-	1	7	68	95						
Ind.	2	2	21	155	178	-	1	5	86	58	-	0	475	475	-						
Mich.	-	0	4	18	42	1	2	19	106	80	100	105	185	4,572	3,686						
Ohio	43	6	32	376	341	6	3	8	183	202	198	136	420	8,388	1,523						
Wis.	N	0	0	N	N	2	1	4	65	36	-	10	52	655	439						
W.N. CENTRAL	2	1	191	106	43	3	5	12	248	241	42	27	98	1,673	648						
Iowa	N	0	0	N	N	-	0	3	18	8	N	0	0	N	N						
Kans.	N	0	0	N	N	2	0	3	26	18	5	3	24	313	-						
Minn.	-	0	191	60	-	-	0	2	29	68	-	0	0	-	-						
Mo.	2	1	3	41	35	-	3	8	155	141	35	20	82	1,231	450						
Nebr.	-	0	1	1	2	-	0	2	6	4	-	0	0	-	-						
N. Dak.	-	0	0	-	3	-	0	1	1	1	-	0	17	45	65						
S. Dak.	-	0	3	4	3	1	0	3	13	1	2	1	10	84	133						
S. ATLANTIC	34	24	53	1,233	1,019	27	42	186	1,989	2,025	61	91	860	4,184	2,596						
Del.	-	0	0	-	3	-	0	2	17	10	-	1	6	63	29						
D.C.	1	0	3	27	15	-	2	9	117	103	-	0	5	46	38						
Fla.	17	13	36	682	545	7	15	23	688	672	-	0	0	-	-						
Ga.	16	6	29	420	345	-	7	147	362	461	-	0	0	-	-						
Md.	-	0	0	-	-	6	5	14	273	302	-	0	0	-	-						
N.C.	N	0	0	N	N	8	5	17	282	260	-	0	0	-	-						
S.C.	-	0	0	-	-	2	1	5	65	82	22	19	53	1,046	600						
Va.	N	0	0	N	N	3	3	17	179	132	14	30	812	1,598	825						
W. Va.	-	1	14	104	111	1	0	1	6	3	25	26	70	1,431	1,104						
E.S. CENTRAL	1	3	13	137	179	12	13	26	678	462	3	2	70	152	291						
Ala.	N	0	0	N	N	6	5	19	305	160	3	2	70	150	291						
Ky.	-	0	1	-	32	1	1	9	67	52	N	0	0	N	N						
Miss.	-	0	0	-	1	-	1	7	69	47	-	0	1	2	-						
Tenn.	1	3	13	137	146	5	5	13	237	203	N	0	0	N	N						
W.S. CENTRAL	-	0	5	21	113	27	29	54	1,482	1,184	269	189	1,757	10,673	6,442						
Ark.	-	0	3	12	14	1	1	6	76	48	35	12	110	926	38						
La.	-	0	4	9	99	18	4	27	286	265	-	1	8	66	122						
Okla.	N	0	0	N	N	-	1	6	68	38	-	0	0	-	-						
Tex.	N	0	0	N	N	8	22	34	1,052	833	234	170	1,647	9,681	6,282						
MOUNTAIN	-	2	9	91	50	14	8	25	403	400	65	59	137	2,710	2,482						
Ariz.	N	0	0	N	N	9	3	16	180	158	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	44	45	-	30	76	1,388	1,734						
Idaho	N	0	0	N	N	-	0	1	2	20	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	7	-	0	13	24	-						
Nev.	-	0	0	-	-	5	2	12	105	105	-	0	0	-	-						
N. Mex.	-	0	0	-	-	-	1	5	62	55	-	4	34	347	211						
Utah	-	1	9	48	25	-	0	2	9	10	65	14	57	892	484						
Wyo.	-	1	4	43	25	-	0	0	-	-	-	0	11	59	53						
PACIFIC	-	0	0	-	-	13	34	51	1,600	1,704	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	9	6	-	0	0	-	-						
Calif.	N	0	0	N	N	5	29	43	1,378	1,507	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	17	11	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	24	36	N	0	0	N	N						
Wash.	N	0	0	N	N	8	2	10	172	144	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	3	-	2	4	-	437						
P.R.	N	0	0	N	N	6	3	10	137	206	-	7	47	321	679						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


