
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending May 6, 2006 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	15	21	84	469	554	13	13	58	320	323	124	437	2,672	3,600	6,594						
NEW ENGLAND	-	1	6	19	36	-	0	3	19	12	10	27	53	396	460						
Conn.	-	0	2	4	9	-	0	2	4	1	-	1	5	10	28						
Maine	-	0	1	2	1	-	0	1	2	1	-	1	5	16	15						
Mass.	-	0	3	11	16	-	0	3	11	4	3	23	44	323	322						
N.H.	-	0	2	2	3	-	0	2	2	3	6	0	3	16	-						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	17	-	5						
Vt.	-	0	2	-	5	-	0	2	-	3	1	1	14	31	90						
MID. ATLANTIC	2	2	13	59	70	2	2	11	45	52	33	24	136	545	529						
N.J.	-	0	2	2	18	-	0	2	2	18	-	4	10	67	72						
N.Y. (Upstate)	1	0	7	13	18	1	0	5	2	5	21	11	122	202	179						
N.Y. City	-	0	5	16	11	-	0	5	16	11	-	2	6	21	34						
Pa.	1	1	5	28	23	1	1	5	25	18	12	10	25	255	244						
E.N. CENTRAL	1	2	9	46	58	1	1	6	33	47	18	55	124	480	1,536						
Ill.	-	0	4	9	11	-	0	4	9	11	-	12	31	12	324						
Ind.	-	0	5	8	7	-	0	2	2	3	3	4	75	56	116						
Mich.	-	1	3	10	14	-	0	3	6	9	3	5	23	127	102						
Ohio	1	1	5	19	18	1	0	4	16	16	12	17	30	243	606						
Wis.	-	0	1	-	8	-	0	1	-	8	-	15	41	42	388						
W.N. CENTRAL	2	1	4	26	30	2	0	3	14	13	11	64	516	500	902						
Iowa	-	0	2	6	11	-	0	2	3	3	-	11	55	96	284						
Kans.	-	0	1	1	4	-	0	1	1	4	5	11	29	147	102						
Minn.	1	0	2	4	5	1	0	1	3	1	1	0	485	71	137						
Mo.	1	0	3	9	7	1	0	2	3	3	5	10	43	138	147						
Nebr.	-	0	1	5	2	-	0	1	3	2	-	4	14	39	84						
N. Dak.	-	0	1	1	-	-	0	1	1	-	-	0	28	4	67						
S. Dak.	-	0	1	-	1	-	0	0	-	-	-	1	8	5	81						
S. ATLANTIC	2	4	14	84	93	1	2	7	37	39	19	23	92	337	453						
Del.	-	0	1	2	2	-	0	1	2	2	-	0	1	2	13						
D.C.	-	0	1	-	4	-	0	1	-	3	-	0	3	3	3						
Fla.	1	1	6	35	35	-	0	5	14	12	2	4	14	78	57						
Ga.	1	0	2	9	8	1	0	2	9	8	-	1	3	6	13						
Md.	-	0	2	6	8	-	0	2	3	-	-	4	8	59	86						
N.C.	-	0	11	14	11	-	0	3	3	2	-	0	21	70	21						
S.C.	-	0	2	7	10	-	0	1	2	7	-	5	22	45	169						
Va.	-	0	4	10	11	-	0	3	4	4	17	1	73	70	67						
