
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending January 3, 2009 (WEEK 53)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2008
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2008
Hepatitis (Viral Acute), Type B† cummulative for 2007
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2008
Legionellosis cummulative for 2007

tab delimited data:
test
UNITED STATES	9	45	76	2,340	2,979	28	66	92	3,513	4,519	4	43	145	2,815	2,716						
NEW ENGLAND	-	2	7	102	131	-	1	7	62	125	-	2	16	144	165						
Conn.	-	0	4	26	26	-	0	7	23	38	-	0	5	46	44						
Maine	-	0	2	11	5	-	0	2	13	19	-	0	2	10	9						
Mass.	-	0	5	38	66	-	0	1	9	42	-	0	2	13	50						
N.H.	-	0	2	13	12	-	0	2	11	5	-	0	5	30	8						
R.I.	-	0	2	12	14	-	0	1	4	16	-	0	14	40	45						
Vt.	-	0	1	2	8	-	0	1	2	5	-	0	1	5	9						
MID. ATLANTIC	-	6	12	299	455	-	9	14	428	561	-	13	59	950	842						
N.J.	-	1	4	59	124	-	2	7	115	162	-	1	8	103	116						
N.Y. (Upstate)	-	1	4	64	79	-	1	4	65	89	-	5	19	335	234						
N.Y. City	-	2	6	108	156	-	2	6	96	122	-	1	12	120	184						
Pa.	-	1	6	68	96	-	3	8	152	188	-	6	33	392	308						
E.N. CENTRAL	1	6	16	318	343	4	8	13	415	457	2	9	40	594	608						
Ill.	-	1	10	98	118	-	2	6	114	129	-	1	10	89	111						
Ind.	1	0	4	22	28	4	0	4	53	64	-	1	6	53	71						
Mich.	-	2	7	116	97	-	2	6	130	120	-	2	16	158	172						
Ohio	-	1	4	51	68	-	2	8	112	124	2	3	18	269	215						
Wis.	-	0	2	31	32	-	0	1	6	20	-	0	3	25	39						
W.N. CENTRAL	5	4	16	250	201	1	2	7	110	121	-	2	9	138	118						
Iowa	-	1	7	106	48	-	0	2	20	26	-	0	2	19	11						
Kans.	-	0	3	14	11	-	0	3	7	9	-	0	1	2	10						
Minn.	5	0	8	42	93	1	0	4	15	25	-	0	4	23	30						
Mo.	-	1	3	44	22	-	1	4	58	39	-	1	7	70	46						
Nebr.	-	0	5	40	19	-	0	2	9	13	-	0	4	21	15						
N. Dak.	-	0	0	-	2	-	0	1	1	2	-	0	0	-	2						
S. Dak.	-	0	1	4	6	-	0	0	-	7	-	0	1	3	4						
S. ATLANTIC	1	7	14	372	485	3	17	34	902	1,039	2	8	22	468	464						
Del.	-	0	1	7	9	-	0	3	11	15	-	0	2	13	12						
D.C.	U	0	0	U	U	U	0	0	U	U	-	0	2	15	17						
Fla.	-	2	8	146	152	-	6	12	340	337	-	3	7	149	153						
Ga.	-	1	4	45	67	-	3	8	146	155	-	0	4	32	43						
Md.	-	1	3	40	73	-	2	4	81	113	2	2	10	126	89						
N.C.	1	0	9	62	66	3	0	17	83	128	-	0	7	37	51						
S.C.	-	0	3	19	18	-	1	6	62	65	-	0	2	13	17						
Va.	-	1	5	48	89	-	2	7	110	144	-	1	4	60	61						
W. Va.	-	0	1	5	11	-	1	4	69	82	-	0	3	23	21						
E.S. CENTRAL	-	1	9	80	109	1	7	13	375	385	-	2	10	113	102						
Ala.	-	0	2	12	24	-	2	6	103	128	-	0	2	16	12						
Ky.	-	0	3	29	20	-	2	5	92	76	-	1	4	56	50						
Miss.	-	0	2	6	8	-	1	3	45	37	-	0	1	1	-						
Tenn.	-	0	6	33	57	1	3	8	135	144	-	0	5	40	40						
W.S. CENTRAL	-	3	12	187	319	9	12	23	652	1,065	-	1	9	86	153						
Ark.	-	0	1	5	14	-	0	4	30	72	-	0	2	11	17						
La.	-	0	1	11	28	-	1	4	79	100	-	0	2	9	6						
Okla.	-	0	3	7	13	3	2	8	117	152	-	0	6	10	9						
Tex.	-	3	11	164	264	6	7	19	426	741	-	1	5	56	121						
MOUNTAIN	1	4	12	204	231	-	4	12	189	214	-	2	7	88	112						
Ariz.	-	2	11	108	152	-	1	5	69	81	-	0	2	23	40						
Colo.	-	0	3	35	26	-	0	3	30	35	-	0	2	10	21						
