
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending February 28, 2004 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2003
Hepatitis (Viral Acute), Type A cummulative for 2004
Hepatitis (Viral Acute), Type A cummulative for 2003

tab delimited data:
test
UNITED STATES	300	348	3	6	22	18	26	36	780	1,231											
NEW ENGLAND	28	24	-	1	2	2	1	-	141	28											
Maine	3	-	-	-	-	-	-	-	5	1											
N.H.	9	3	-	-	1	-	-	-	2	2											
Vt.	2	5	-	-	-	-	-	-	4	2											
Mass.	7	12	-	1	-	2	1	-	116	15											
R.I.	1	-	-	-	-	-	-	-	-	1											
Conn.	6	4	-	-	1	-	-	-	14	7											
MID. ATLANTIC	57	39	-	-	1	-	8	5	96	161											
Upstate N.Y.	21	7	-	-	1	-	1	2	10	14											
N.Y. City	7	10	-	-	-	-	2	2	34	67											
N.J.	8	7	-	-	-	-	2	-	11	23											
Pa.	21	15	-	-	-	-	3	1	41	57											
E.N. CENTRAL	42	37	-	1	9	2	4	10	68	100											
Ohio	24	8	-	-	2	-	3	3	11	16											
Ind.	8	3	-	-	3	1	1	-	4	4											
Ill.	-	17	-	-	-	-	-	7	19	39											
Mich.	7	5	-	1	4	1	-	-	29	30											
Wis.	3	4	-	-	-	-	-	-	5	11											
W.N. CENTRAL	8	20	-	-	1	2	-	3	20	27											
Minn.	6	7	-	-	1	2	-	-	-	4											
Iowa	-	-	-	-	-	-	-	-	6	6											
Mo.	1	10	-	-	-	-	-	3	6	6											
N. Dak.	-	-	-	-	-	-	-	-	-	-											
S. Dak.	-	1	-	-	-	-	-	-	1	-											
Nebr.	1	-	-	-	-	-	-	-	3	3											
Kans.	-	2	-	-	-	-	-	-	4	8											
S. ATLANTIC	89	152	-	1	1	8	6	11	172	570											
Del.	-	-	-	-	-	-	-	-	-	2											
Md.	20	12	-	-	-	1	1	-	32	29											
D.C.	-	-	-	-	-	-	-	-	1	-											
Va.	8	5	-	-	-	-	-	1	14	10											
W. Va.	4	1	-	-	-	-	2	-	1	2											
N.C.	5	3	-	-	-	-	-	-	8	5											
S.C.	-	1	-	-	-	-	-	-	-	9											
Ga.	34	7	-	-	-	-	3	1	68	102											
Fla.	18	123	-	1	1	7	-	9	48	411											
E.S. CENTRAL	11	22	-	-	-	-	2	3	21	29											
Ky.	-	2	-	-	-	-	-	-	1	5											
Tenn.	6	9	-	-	-	-	1	2	15	15											
Ala.	5	10	-	-	-	-	1	1	-	6											
Miss.	-	1	-	-	-	-	-	-	5	3											
W.S. CENTRAL	9	13	-	-	2	1	-	-	16	78											
Ark.	-	1	-	-	-	-	-	-	6	2											
La.	1	4	-	-	-	-	-	-	-	9											
Okla.	8	8	-	-	2	1	-	-	5	2											
Tex.	-	-	-	-	-	-	-	-	5	65											
MOUNTAIN	46	24	1	1	6	2	4	3	94	44											
Mont.	-	-	-	-	-	-	-	-	-	-											
Idaho	1	-	-	-	-	-	1	-	3	2											
Wyo.	-	-	-	-	-	-	-	-	1	-											
Colo.	15	5	-	-	-	-	2	1	8	2											
N. Mex.	4	2	-	-	1	-	-	-	2	3											
Ariz.	22	11	-	1	4	-	1	1	70	23											
Utah	1	4	1	-	-	1	-	1	8	5											
Nev.	3	2	-	-	1	1	-	-	2	9											
PACIFIC	10	17	2	2	-	1	1	1	152	194											
Wash.	3	-	2	-	-	-	1	-	8	3											
Oreg.	6	9	-	-	-	-	-	1	14	17											
Calif.	-	6	-	2	-	1	-	-	127	171											
Alaska	-	-	-	-	-	-	-	-	1	1											
Hawaii	1	2	-	-	-	-	-	-	2	2											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	-	-	-	-	1	3											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


