
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending February 7, 2004 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2004
Malaria cummulative for 2003
Meningococcal Disease cummulative for 2004
Meningococcal Disease cummulative for 2003
Pertussis cummulative for 2004
Pertussis cummulative for 2003
Rabies, Animal cummulative for 2004
Rabies, Animal cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2003

tab delimited data:
test
UNITED STATES	71	171	169	236	515	596	206	490	50	43											
NEW ENGLAND	8	4	4	7	184	82	16	40	3	-											
Maine	-	1	-	-	-	-	1	2	-	-											
N.H.	-	-	-	-	-	-	-	2	-	-											
Vt.	-	-	1	-	5	14	3	2	-	-											
Mass.	6	3	3	6	179	67	7	15	3	-											
R.I.	-	-	-	-	-	-	-	-	-	-											
Conn.	2	-	-	1	-	1	5	19	-	-											
MID. ATLANTIC	9	16	22	18	142	53	26	60	3	5											
Upstate N.Y.	4	2	6	2	96	20	26	18	-	-											
N.Y. City	2	8	2	5	-	-	-	1	1	-											
N.J.	-	2	2	2	8	12	-	15	-	4											
Pa.	3	4	12	9	38	21	-	26	2	1											
E.N. CENTRAL	7	10	30	22	61	45	1	1	1	1											
Ohio	2	2	16	6	50	32	1	-	1	1											
Ind.	-	-	2	4	-	-	-	-	-	-											
Ill.	-	5	1	3	-	-	-	-	-	-											
Mich.	2	2	9	5	10	4	-	1	-	-											
Wis.	3	1	2	4	1	9	-	-	-	-											
W.N. CENTRAL	7	4	9	9	32	16	24	47	1	1											
Minn.	4	2	-	1	-	-	6	3	-	-											
Iowa	-	2	2	2	5	3	6	4	-	1											
Mo.	2	-	2	5	23	9	2	-	1	-											
N. Dak.	-	-	-	-	-	-	5	5	-	-											
S. Dak.	-	-	1	-	-	-	-	6	-	-											
Nebr.	-	-	-	-	-	-	-	3	-	-											
Kans.	1	-	4	1	4	4	5	26	-	-											
S. ATLANTIC	31	109	32	119	23	156	105	315	38	33											
Del.	-	-	-	4	1	-	1	-	-	-											
Md.	10	10	3	2	8	10	12	28	2	5											
D.C.	-	-	-	-	1	-	-	-	-	-											
Va.	-	1	2	2	3	1	-	33	-	-											
W. Va.	-	1	3	-	-	-	6	4	-	-											
N.C.	1	2	3	3	-	17	49	46	35	10											
S.C.	1	-	1	-	2	-	7	11	-	-											
Ga.	2	3	4	1	-	14	30	35	1	-											
Fla.	17	92	16	107	8	114	-	158	-	18											
E.S. CENTRAL	1	2	7	7	8	12	8	10	3	1											
Ky.	-	-	-	-	-	2	1	3	-	-											
Tenn.	-	-	4	2	5	3	5	6	1	1											
Ala.	1	2	1	2	1	7	2	1	1	-											
Miss.	-	-	2	3	2	-	-	-	1	-											
W.S. CENTRAL	1	8	9	19	-	-	11	5	-	2											
Ark.	1	-	2	1	-	-	4	-	-	-											
La.	-	1	3	5	-	-	-	-	-	-											
Okla.	-	-	1	2	-	-	7	5	-	-											
Tex.	-	7	3	11	-	-	-	-	-	2											
MOUNTAIN	1	2	7	5	36	68	8	7	-	-											
Mont.	-	-	-	-	3	-	-	1	-	-											
Idaho	-	-	1	-	6	2	-	-	-	-											
Wyo.	-	-	1	-	2	-	-	-	-	-											
Colo.	-	1	4	-	20	28	-	-	-	-											
N. Mex.	1	-	-	1	-	10	-	-	-	-											
Ariz.	-	1	1	3	3	15	8	6	-	-											
Utah	-	-	-	-	2	8	-	-	-	-											
Nev.	-	-	-	1	-	5	-	-	-	-											
PACIFIC	6	16	49	30	29	164	7	5	1	-											
Wash.	-	2	3	2	13	2	-	-	-	-											
Oreg.	-	4	9	7	16	17	-	-	-	-											
Calif.	6	10	35	20	-	145	7	4	1	-											
Alaska	-	-	-	-	-	-	-	1	-	-											
Hawaii	-	-	2	1	-	-	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	1	-	-	7	3	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


