
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending April 26, 2003 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	2,082	2,026	117	133	2,571	3,540	74	92	4,201												
NEW ENGLAND	57	25	1	-	75	121	6	7	825												
Maine	3	-	1	-	-	5	-	-	470												
N.H.	5	-	-	-	3	4	-	-	-												
Vt.	-	1	-	-	-	1	-	-	273												
Mass.	40	16	-	-	46	57	1	6	80												
R.I.	6	1	-	-	5	18	2	-	2												
Conn.	3	7	-	-	21	36	3	1	-												
MID. ATLANTIC	238	207	24	20	567	591	11	29	3												
Upstate N.Y.	7	8	8	1	56	82	3	3	N												
N.Y. City	133	116	9	8	352	298	5	14	-												
N.J.	48	45	7	10	97	145	3	9	-												
Pa.	50	38	-	1	62	66	-	3	3												
E.N. CENTRAL	288	412	30	18	290	317	4	14	2,186												
Ohio	70	49	2	-	43	49	-	4	444												
Ind.	12	20	3	-	38	33	1	1	-												
Ill.	99	144	12	16	142	150	-	4	-												
Mich.	103	192	13	2	62	62	3	3	1,409												
Wis.	4	7	-	-	5	23	-	2	333												
W.N. CENTRAL	53	35	2	-	117	143	-	4	12												
Minn.	13	18	-	-	51	68	-	2	N												
Iowa	3	2	-	-	6	-	-	-	N												
Mo.	22	9	2	-	16	41	-	1	-												
N. Dak.	-	-	-	-	-	2	-	-	12												
S. Dak.	-	-	-	-	9	7	-	-	-												
Nebr.	-	3	-	-	6	1	-	1	-												
Kans.	15	3	-	-	29	24	-	-	-												
S. ATLANTIC	562	482	18	30	536	723	20	8	854												
Del.	2	6	-	-	-	7	-	-	3												
Md.	103	51	2	3	61	70	3	2	-												
D.C.	6	19	1	-	-	-	-	-	7												
Va.	29	11	1	-	64	61	8	-	174												
W. Va.	-	-	-	-	6	8	-	-	607												
N.C.	59	108	5	9	66	98	4	-	N												
S.C.	40	38	3	3	46	40	-	-	63												
Ga.	109	84	2	7	84	127	3	2	-												
Fla.	214	165	4	8	209	312	2	4	N												
E.S. CENTRAL	112	201	10	12	201	225	3	2	-												
Ky.	17	31	1	2	31	33	-	2	N												
Tenn.	46	82	4	4	64	92	1	-	N												
Ala.	43	66	4	4	77	65	2	-	-												
Miss.	6	22	1	2	29	35	-	-	-												
W.S. CENTRAL	275	264	16	33	230	617	-	5	216												
Ark.	14	14	-	1	32	35	-	-	-												
La.	32	44	-	-	-	-	-	-	3												
Okla.	19	23	-	1	31	48	-	-	N												
Tex.	210	183	16	31	167	534	-	5	213												
MOUNTAIN	95	100	12	5	71	92	3	5	105												
Mont.	-	-	-	-	-	-	-	-	N												
Idaho	6	1	-	-	2	2	-	-	N												
Wyo.	-	-	-	-	1	1	-	-	17												
Colo.	6	12	2	1	25	22	3	2	-												
N. Mex.	14	13	-	-	-	11	-	-	-												
Ariz.	62	67	10	4	34	43	-	-	-												
Utah	3	2	-	-	9	8	-	2	88												
Nev.	4	5	-	-	-	5	-	1	-												
PACIFIC	402	300	4	15	484	711	27	18	-												
Wash.	20	18	-	1	68	73	-	-	-												
Oreg.	15	5	-	-	24	28	2	2	-												
Calif.	361	273	4	14	342	544	25	16	-												
Alaska	-	-	-	-	19	21	-	-	-												
Hawaii	6	4	-	-	31	45	-	-	-												
Guam	-	-	-	-	-	-	-	-	-												
P.R.	58	8	1	-	-	24	-	-	111												
V.I.	-	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


