
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending December 1, 2012 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2012
Syphillis, primary & secondary cummulative for 2011

tab delimited data:
test
UNITED STATES	201	217	803	11,267	14,862	18	19	58	812	1,090	79	281	337	12,751	12,755						
NEW ENGLAND	2	10	27	512	733	-	0	4	36	50	2	8	23	394	357						
Conn.	-	5	13	248	320	-	0	2	11	12	-	0	13	41	40						
Maine	2	2	7	88	120	-	0	1	3	4	-	0	5	15	12						
Mass.	-	0	4	29	37	-	0	2	15	19	2	6	13	265	242						
N.H.	-	1	6	58	101	-	0	1	6	5	-	0	3	28	17						
R.I.	-	0	5	40	89	-	0	1	1	4	-	1	6	41	38						
Vt.	-	1	4	49	66	-	0	1	-	6	-	0	1	4	8						
MID. ATLANTIC	26	35	157	1,624	2,262	1	2	11	84	118	4	34	49	1,495	1,557						
N.J.	-	2	26	258	610	-	0	2	10	42	-	4	8	159	220						
N.Y. (Upstate)	20	18	108	783	993	1	1	10	54	43	4	4	12	191	168						
N.Y. City	6	13	24	583	659	-	0	2	20	33	-	17	25	744	828						
Pa.	N	0	0	N	N	N	0	0	N	N	-	9	17	401	341						
E.N. CENTRAL	35	53	101	2,397	2,947	2	3	10	155	171	1	30	62	1,307	1,689						
Ill.	N	0	0	N	N	-	0	0	-	-	-	10	54	472	793						
Ind.	-	12	33	529	727	-	1	2	27	38	-	3	10	197	165						
Mich.	-	11	25	451	629	-	0	3	27	34	-	4	13	197	267						
Ohio	29	21	46	1,023	1,143	2	2	6	80	76	-	8	15	359	403						
Wis.	6	8	29	394	448	-	0	2	21	23	1	2	5	82	61						
W.N. CENTRAL	1	14	58	623	688	-	1	4	51	57	-	5	14	273	304						
Iowa	N	0	0	N	N	N	0	0	N	N	-	1	4	52	20						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	25	23						
Minn.	-	9	26	407	525	-	0	3	29	43	-	1	4	44	130						
Mo.	N	0	0	N	N	-	0	0	-	-	-	2	9	132	122						
Nebr.	-	2	8	106	110	-	0	2	10	12	-	0	2	5	8						
N. Dak.	-	0	38	26	53	-	0	2	1	2	-	0	1	2	1						
S. Dak.	1	1	5	84	-	-	0	2	11	-	-	0	2	13	-						
S. ATLANTIC	72	52	193	2,587	3,584	7	4	21	204	293	24	65	103	3,082	3,138						
Del.	1	0	5	28	44	-	0	1	1	-	-	0	6	38	18						
D.C.	-	0	5	45	45	-	0	1	3	5	-	3	9	153	152						
Fla.	34	18	48	877	1,215	4	1	8	71	121	5	25	36	1,202	1,157						
Ga.	26	15	48	750	1,068	2	2	5	69	83	13	12	59	616	595						
Md.	8	6	22	308	535	1	0	5	27	40	1	7	15	341	409						
N.C.	N	0	0	N	N	N	0	0	N	N	-	6	21	280	400						
S.C.	-	6	16	270	409	-	0	3	16	28	-	4	10	201	207						
Va.	N	0	0	N	N	-	0	0	-	-	5	3	40	248	198						
W. Va.	3	5	83	309	268	-	0	8	17	16	-	0	2	3	2						
