
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 20, 2006 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	203	327	1,006	5,051	6,061	3,910	6,626	14,120	120,355	122,295	30	38	131	774	1,028						
NEW ENGLAND	10	28	74	373	505	87	108	286	2,025	2,061	7	2	19	57	69						
Conn.	-	0	37	93	121	-	44	239	703	712	7	0	9	18	22						
Maine	-	3	11	28	55	5	2	6	49	53	-	0	1	5	4						
Mass.	2	12	34	161	216	68	46	76	973	1,027	-	1	5	25	30						
N.H.	-	1	8	9	23	5	4	9	93	58	-	0	1	2	3						
R.I.	8	0	25	32	30	9	8	25	186	193	-	0	7	2	6						
Vt.	-	3	9	50	60	-	1	4	21	18	-	0	2	5	4						
MID. ATLANTIC	32	63	254	901	1,136	372	647	1,014	11,821	12,571	6	7	29	135	178						
N.J.	-	8	18	97	166	31	110	150	1,953	2,150	-	1	4	12	25						
N.Y. (Upstate)	26	22	227	347	345	135	123	455	2,291	2,465	5	2	27	46	54						
N.Y. City	-	15	32	217	338	49	180	402	3,368	3,785	-	1	4	13	31						
Pa.	6	16	29	240	287	157	215	391	4,209	4,171	1	3	8	64	68						
E.N. CENTRAL	14	54	112	681	1,021	681	1,325	7,047	26,865	24,147	3	5	13	101	182						
Ill.	-	12	32	24	271	160	373	567	6,202	7,306	-	2	5	20	59						
Ind.	N	0	0	N	N	48	160	229	3,102	3,045	3	1	6	25	35						
Mich.	3	14	29	234	260	393	267	5,880	9,050	3,632	-	0	3	14	10						
Ohio	11	16	34	286	222	48	390	681	6,083	8,015	-	1	6	32	60						
Wis.	-	14	39	137	268	32	121	172	2,428	2,149	-	0	3	10	18						
W.N. CENTRAL	40	33	259	538	745	145	364	461	6,303	6,992	5	2	15	42	46						
Iowa	-	5	14	79	85	20	30	54	613	606	-	0	0	-	1						
Kans.	-	4	9	54	72	26	48	124	877	947	-	0	3	7	4						
Minn.	34	6	238	199	354	-	63	88	809	1,301	5	0	9	20	18						
Mo.	6	10	32	152	153	93	180	240	3,388	3,508	-	0	7	12	16						
Nebr.	-	1	6	30	44	-	22	56	455	458	-	0	2	3	6						
N. Dak.	-	0	7	3	1	-	2	7	33	33	-	0	3	-	1						
S. Dak.	-	1	7	21	36	6	6	15	128	139	-	0	0	-	-						
S. ATLANTIC	34	55	107	931	906	999	1,449	2,334	26,538	28,957	8	10	24	218	249						
Del.	-	1	3	8	22	25	21	44	559	313	-	0	1	1	-						
D.C.	2	1	5	23	18	26	39	66	605	792	-	0	1	1	1						
Fla.	23	19	39	341	289	364	408	512	8,203	7,307	3	3	9	74	62						
Ga.	8	14	67	306	253	18	272	1,014	3,267	5,101	-	2	5	50	61						
Md.	-	4	11	60	65	98	138	242	2,637	2,564	-	1	5	28	35						
N.C.	N	0	0	N	N	212	270	766	5,738	6,263	-	0	11	15	37						
S.C.	1	1	9	35	44	154	121	748	2,999	3,205	1	1	3	18	13						
Va.	-	9	50	150	204	88	148	288	2,177	3,166	4	1	8	22	26						
W. Va.	-	0	6	8	11	14	16	42	353	246	-	0	4	9	14						
E.S. CENTRAL	5	7	18	132	141	342	539	868	10,389	9,987	-	2	7	48	51						
Ala.	4	4	14	68	62	86	184	491	3,537	2,672	-	0	4	11	10						
Ky.	N	0	0	N	N	65	53	116	1,283	1,346	-	0	1	2	7						
Miss.	-	0	0	-	-	-	133	203	2,210	2,693	-	0	1	2	-						
Tenn.	1	4	11	64	79	191	174	279	3,359	3,276	-	2	5	33	34						
W.S. CENTRAL	3	6	23	79	86	757	874	1,430	17,608	17,262	-	1	6	36	55						
Ark.	2	2	6	26	30	60	87	186	1,691	1,712	-	0	1	2	-						
La.	-	1	6	24	13	160	172	461	3,802	3,907	-	0	2	8	28						
Okla.	1	3	16	29	43	157	83	764	1,558	1,715	-	1	4	26	27						
Tex.	N	0	0	N	N	380	522	736	10,557	9,928	-	0	1	-	-						
MOUNTAIN	15	29	57	436	436	121	233	552	3,868	5,244	-	4	10	90	114						
Ariz.	-	2	36	41	58	93	94	201	1,687	1,969	-	1	9	40	52						
Colo.	-	9	33	159	149	-	57	90	579	1,238	-	1	4	27	26						
Idaho	-	2	11	35	47	2	3	10	73	34	-	0	1	2	3						
Mont.	2	1	7	25	11	-	2	14	42	53	-	0	0	-	-						
Nev.	1	1	6	13	33	18	48	194	596	1,082	-	0	1	-	13						
N. Mex.	-	1	6	14	18	-	30	64	536	583	-	0	4	11	15						
Utah	11	7	19	142	110	8	16	22	297	261	-	0	4	9	4						
Wyo.	1	0	2	7	10	-	2	6	58	24	-	0	2	1	1						
PACIFIC	50	62	201	980	1,085	406	807	941	14,938	15,074	1	3	20	47	84						
Alaska	-	1	6	14	31	10	10	23	208	191	-	0	19	3	2						
Calif.	28	43	105	706	864	264	664	806	12,216	12,593	-	0	9	8	21						
Hawaii	-	1	6	20	23	-	19	36	356	373	1	0	1	7	5						
Oreg.	5	8	21	140	114	23	27	58	524	619	-	1	7	28	56						
Wash.	17	6	90	100	53	109	73	142	1,634	1,298	-	0	4	1	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	1	-	0	0	-	-						
P.R.	2	4	20	10	55	3	6	16	127	153	-	0	1	-	1						
V.I.	-	0	0	-	-	-	0	4	-	41	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


