
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending July 7, 2007 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	225	226	1,150	4,632	6,928	5	22	105	445	639	14	19	87	582	691						
NEW ENGLAND	39	36	339	588	1,529	-	1	5	19	38	-	1	3	28	23						
Conn.	24	12	184	352	447	-	0	3	1	10	-	0	1	5	8						
Maine	10	2	38	47	39	-	0	1	3	3	-	0	3	5	2						
Mass.	-	1	145	7	757	-	0	3	14	17	-	0	2	14	10						
N.H.	2	6	70	141	267	-	0	1	1	7	-	0	1	-	1						
R.I.	-	0	93	1	1	-	0	1	-	-	-	0	1	1	-						
Vt.	3	1	15	40	18	-	0	0	-	1	-	0	1	3	2						
MID. ATLANTIC	147	112	560	2,437	3,443	1	6	18	105	149	3	2	8	73	113						
N.J.	-	25	153	456	1,299	-	0	7	-	44	-	0	2	1	12						
N.Y. (Upstate)	108	50	426	754	879	-	1	7	27	17	2	1	2	23	24						
N.Y. City	-	1	23	8	94	-	3	9	65	72	-	0	4	20	42						
Pa.	39	44	223	1,219	1,171	1	1	4	13	16	1	1	5	29	35						
E.N. CENTRAL	3	5	156	74	983	-	2	10	48	72	-	3	9	76	103						
Ill.	-	0	16	6	51	-	1	6	18	33	-	0	3	21	29						
Ind.	-	0	3	10	7	-	0	2	4	6	-	0	4	14	14						
Mich.	1	1	5	14	10	-	0	2	7	10	-	0	3	14	17						
Ohio	2	0	5	6	21	-	0	2	12	17	-	1	3	21	28						
Wis.	-	3	146	38	894	-	0	3	7	6	-	0	3	6	15						
W.N. CENTRAL	4	4	195	109	154	1	0	12	20	23	-	1	5	37	39						
Iowa	-	1	8	27	60	-	0	1	2	1	-	0	3	9	9						
Kans.	-	0	2	6	3	-	0	2	1	1	-	0	1	1	1						
Minn.	-	1	188	63	83	-	0	12	11	14	-	0	3	10	10						
Mo.	4	0	3	10	1	-	0	1	2	3	-	0	3	10	11						
Nebr.	-	0	2	3	6	1	0	1	3	2	-	0	1	2	6						
N. Dak.	-	0	7	-	-	-	0	1	-	1	-	0	3	2	1						
S. Dak.	-	0	0	-	1	-	0	1	1	1	-	0	1	3	1						
S. ATLANTIC	28	47	134	1,299	775	1	5	14	105	169	6	3	11	93	117						
Del.	1	9	25	302	255	-	0	1	3	5	-	0	1	1	4						
D.C.	-	0	7	13	9	-	0	2	3	2	-	0	1	-	-						
Fla.	2	1	3	21	8	-	1	4	22	22	5	1	7	34	48						
Ga.	-	0	1	1	4	-	0	5	11	55	-	0	3	9	10						
Md.	19	24	108	675	424	-	1	4	28	39	-	0	2	16	7						
N.C.	1	0	6	20	15	1	0	4	13	13	1	0	6	12	20						
S.C.	-	0	2	8	5	-	0	2	4	5	-	0	2	9	12						
Va.	1	9	36	249	52	-	1	4	20	27	-	0	2	12	13						
W. Va.	4	0	14	10	3	-	0	1	1	1	-	0	2	-	3						
E.S. CENTRAL	1	1	4	25	7	1	0	3	19	12	-	1	4	31	27						
Ala.	-	0	3	7	2	1	0	2	4	6	-	0	2	6	4						
Ky.	-	0	2	-	-	-	0	1	4	1	-	0	2	6	7						
Miss.	-	0	1	-	-	-	0	1	1	3	-	0	4	7	3						
Tenn.	1	0	3	18	5	-	0	2	10	2	-	0	2	12	13						
W.S. CENTRAL	-	1	5	30	6	-	2	29	36	41	3	2	15	57	66						
Ark.	-	0	0	-	-	-	0	2	-	1	-	0	2	7	6						
La.	-	0	1	2	-	-	0	2	12	3	-	0	4	15	28						
Okla.	-	0	0	-	-	-	0	3	3	3	3	0	4	14	8						
Tex.	-	1	5	28	6	-	1	25	21	34	-	0	11	21	24						
MOUNTAIN	-	1	3	11	6	-	1	6	27	32	1	1	5	45	42						
Ariz.	-	0	1	-	4	-	0	3	5	11	1	0	3	13	11						
Colo.	-	0	0	-	-	-	0	2	9	10	-	0	2	14	14						
Idaho	-	0	2	4	-	-	0	1	-	-	-	0	1	3	1						
Mont.	-	0	1	1	-	-	0	1	2	1	-	0	1	1	3						
Nev.	-	0	2	5	-	-	0	1	1	1	-	0	1	3	4						
N. Mex.	-	0	1	-	2	-	0	1	1	2	-	0	1	2	2						
Utah	-	0	1	1	-	-	0	3	9	7	-	0	2	7	5						
