
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 27, 2005 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 2005
Legionellosis cummulative for 2004
Listeriosis cummulative for 2005
Listeriosis cummulative for 2004
Lyme Disease cummulative for 2005
Lyme Disease cummulative for 2004
Malaria cummulative for 2005
Malaria cummulative for 2004

tab delimited data:
test
UNITED STATES	1,042	1,208	425	437	12,125	12,061	748	934													
NEW ENGLAND	66	41	32	25	1,324	2,136	46	67													
Maine	3	1	1	5	54	29	5	6													
N.H.	6	1	4	2	119	145	4	3													
Vt.	3	3	1	1	18	33	1	3													
Mass.	24	21	9	9	700	1,192	24	40													
R.I.	9	2	3	1	25	152	2	2													
Conn.	21	13	14	7	408	585	10	13													
MID. ATLANTIC	351	321	111	104	8,453	7,520	201	247													
Upstate N.Y.	93	55	34	28	2,256	2,364	31	29													
N.Y. City	37	47	21	18	-	260	95	124													
N.J.	74	50	25	24	2,857	2,024	49	57													
Pa.	147	169	31	34	3,340	2,872	26	37													
E.N. CENTRAL	175	290	44	85	532	1,010	61	83													
Ohio	83	125	19	31	49	36	15	22													
Ind.	13	30	2	15	18	15	-	7													
Ill.	12	33	1	18	-	75	23	29													
Mich.	54	86	16	19	27	14	17	15													
Wis.	13	16	6	2	438	870	6	10													
W.N. CENTRAL	45	35	20	8	408	260	32	48													
Minn.	11	3	4	2	330	194	11	18													
Iowa	3	3	7	1	51	33	6	3													
Mo.	18	17	4	3	22	23	12	15													
N. Dak.	1	2	2	-	-	-	-	3													
S. Dak.	9	3	-	-	-	-	-	1													
Nebr.	1	2	-	2	-	7	-	2													
Kans.	2	5	3	-	5	3	3	6													
S. ATLANTIC	231	256	84	66	1,262	1,006	182	216													
Del.	12	8	N	N	406	158	3	6													
Md.	67	55	14	9	638	595	68	41													
D.C.	6	7	-	-	7	6	7	9													
Va.	30	30	7	13	113	94	17	31													
W. Va.	10	6	3	2	7	15	1	-													
N.C.	19	25	15	15	35	80	21	14													
S.C.	9	7	3	4	10	16	5	9													
Ga.	14	35	16	10	2	12	27	45													
Fla.	64	83	26	13	44	30	33	61													
E.S. CENTRAL	48	65	19	19	27	31	17	26													
Ky.	15	22	3	4	3	12	4	4													
Tenn.	22	29	7	10	24	16	9	6													
Ala.	9	12	7	3	-	3	4	11													
Miss.	2	2	2	2	-	-	-	5													
W.S. CENTRAL	19	99	20	29	39	29	48	102													
Ark.	4	-	-	3	4	4	4	7													
La.	4	7	7	2	4	2	2	4													
Okla.	3	3	2	-	-	-	3	7													
Tex.	8	89	11	24	31	23	39	84													
MOUNTAIN	62	58	8	15	11	13	32	33													
Mont.	5	1	-	-	-	-	-	-													
Idaho	3	7	-	1	1	5	-	1													
Wyo.	3	5	-	-	2	3	1	-													
Colo.	16	13	3	6	3	-	18	13													
N. Mex.	2	3	3	-	1	-	1	2													
Ariz.	16	10	-	-	1	5	6	8													
Utah	10	15	-	1	2	-	4	5													
Nev.	7	4	2	7	1	-	2	4													
PACIFIC	45	43	87	86	69	56	129	112													
Wash.	-	8	7	8	3	8	10	11													
Oreg.	N	N	5	5	14	19	6	13													
Calif.	44	35	75	70	49	27	97	85													
Alaska	-	-	-	-	3	2	3	-													
Hawaii	1	-	-	3	N	N	13	3													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	-	-	-	N	N	1	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


