
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending September 16, 2006 (WEEK 37)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	19	51	334	1,832	1,915	110	172	334	6,145	5,942	262	802	3,204	29,698	19,752						
NEW ENGLAND	2	1	24	30	168	5	4	17	152	144	5	43	144	1,098	3,801						
Conn.	U	0	7	U	70	3	0	11	33	30	U	0	58	U	1,091						
Maine	-	0	2	8	N	-	0	2	7	1	-	5	20	151	224						
Mass.	-	0	6	-	75	2	2	6	91	91	-	1	54	94	1,731						
N.H.	-	0	0	-	-	-	0	2	12	11	2	6	47	349	210						
R.I.	-	0	11	10	14	-	0	6	7	10	-	0	0	-	-						
Vt.	2	0	2	12	9	-	0	1	2	1	3	12	50	504	545						
MID. ATLANTIC	1	3	15	120	164	9	21	35	773	732	34	105	183	3,390	3,327						
N.J.	N	0	0	N	N	-	3	7	115	99	-	0	0	-	-						
N.Y. (Upstate)	1	1	10	44	64	2	2	14	99	54	-	0	0	-	-						
N.Y. City	U	0	0	U	U	3	10	23	376	449	-	0	0	-	-						
Pa.	-	2	9	76	100	4	5	9	183	130	34	105	183	3,390	3,327						
E.N. CENTRAL	-	11	41	429	486	11	17	38	640	657	8	237	587	10,772	4,123						
Ill.	-	0	3	15	23	-	8	23	297	370	-	2	7	64	72						
Ind.	-	2	21	115	156	-	1	4	60	47	-	0	475	475	251						
Mich.	-	0	4	17	30	3	2	19	88	62	6	102	174	3,104	2,458						
Ohio	-	6	32	282	277	6	4	8	151	155	-	82	420	6,526	1,011						
Wis.	N	0	0	N	N	2	1	4	44	23	2	12	52	603	331						
W.N. CENTRAL	1	1	191	34	32	2	5	10	184	180	27	22	84	1,070	310						
