
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 26, 1996 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	51,611	59,358	313,100	2,260	1,205	246,075	325,738	2,754	3,325	784	976										
NEW ENGLAND	2,065	2,843	13,704	305	75	5,696	6,340	99	104	62	30										
Maine	32	82	733	21	-	52	75	-	-	2	5										
N.H.	66	77	397	38	36	80	95	8	12	3	2										
Vt.	18	28	U	31	29	42	53	32	11	4	-										
Mass.	997	1,236	5,829	139	10	1,844	2,249	53	74	26	19										
R.I.	129	205	1,603	15	-	425	441	6	7	27	4										
Conn.	823	1,215	5,142	61	-	3,253	3,427	-	-	N	N										
MID. ATLANTIC	14,243	16,197	34,718	200	42	28,667	35,765	259	390	191	166										
Upstate N.Y.	1,855	1,972	N	138	15	5,520	7,569	203	199	64	44										
N.Y. City	7,855	8,416	15,878	13	-	8,618	14,388	1	1	9	5										
N.J.	2,905	3,858	4,161	49	5	3,971	3,468	-	153	12	24										
Pa.	1,628	1,951	14,679	N	22	10,558	10,340	55	37	106	93										
E.N. CENTRAL	4,076	4,419	68,204	523	352	47,674	65,581	373	277	221	288										
Ohio	871	878	14,831	154	94	10,727	20,367	32	13	87	127										
Ind.	498	467	8,553	78	48	5,568	7,521	8	4	40	70										
Ill.	1,808	1,871	20,055	202	84	14,790	17,152	58	74	9	31										
Mich.	685	917	17,382	89	68	12,974	15,046	275	186	65	28										
Wis.	214	286	7,383	N	58	3,615	5,495	-	-	20	32										
W.N. CENTRAL	1,221	1,393	22,661	527	326	10,238	16,560	108	75	42	68										
Minn.	226	302	2,702	238	214	U	2,430	3	4	5	6										
Iowa	72	91	3,597	112	81	941	1,335	47	13	10	19										
Mo.	626	642	9,920	61	-	6,795	9,447	33	18	9	14										
N. Dak.	10	5	2	16	15	-	26	-	5	-	3										
S. Dak.	10	17	829	21	-	120	182	-	1	2	3										
Nebr.	83	93	2,084	49	4	786	955	7	20	12	16										
Kans.	194	243	3,527	30	12	1,596	2,185	18	14	4	7										
S. ATLANTIC	13,079	15,197	45,608	122	61	79,587	90,602	218	210	123	155										
