
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 6, 2003 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	1,358	2,289	153	126	91	30	11,029	13,190	203,208	239,415											
NEW ENGLAND	93	175	28	37	10	4	791	1,214	4,806	5,244											
Maine	8	23	1	6	-	-	113	129	134	90											
N.H.	11	20	2	-	-	-	21	31	76	80											
Vt.	12	5	-	1	-	-	75	87	49	71											
Mass.	35	85	3	16	10	4	339	655	1,966	2,262											
R.I.	1	8	-	1	-	-	82	101	650	594											
Conn.	26	34	22	13	-	-	161	211	1,931	2,147											
MID. ATLANTIC	152	238	9	1	23	4	2,198	2,695	24,759	28,714											
Upstate N.Y.	59	110	5	-	10	-	642	759	5,100	5,854											
N.Y. City	3	12	-	-	-	-	719	1,011	8,736	8,589											
N.J.	12	43	-	-	-	-	217	319	5,623	5,227											
Pa.	78	73	4	1	13	4	620	606	5,300	9,044											
E.N. CENTRAL	313	568	18	25	16	3	1,800	2,270	38,343	50,250											
Ohio	66	93	13	9	15	2	594	594	9,811	14,577											
Ind.	60	47	-	-	-	-	-	-	4,170	4,857											
Ill.	54	138	-	6	-	-	471	659	12,001	16,708											
Mich.	50	88	-	3	-	1	469	580	8,888	9,963											
Wis.	83	202	5	7	1	-	266	437	3,473	4,145											
W.N. CENTRAL	242	319	25	22	18	3	1,190	1,280	10,957	12,305											
Minn.	81	109	14	19	1	-	456	467	1,846	2,136											
Iowa	50	71	-	-	-	-	169	198	607	840											
Mo.	57	43	8	-	1	-	314	319	5,538	6,073											
N. Dak.	8	4	-	-	9	-	24	13	30	50											
S. Dak.	14	31	3	1	-	-	40	50	154	172											
Nebr.	14	39	-	2	-	-	77	118	1,016	1,055											
Kans.	18	22	-	-	7	3	110	115	1,766	1,979											
S. ATLANTIC	104	172	48	18	5	-	1,789	1,952	53,212	60,863											
Del.	4	5	N	N	N	N	27	34	811	1,094											
Md.	7	19	-	-	-	-	73	77	5,372	6,093											
D.C.	1	-	-	-	-	-	35	29	1,587	1,825											
Va.	28	34	8	2	-	-	233	178	5,204	7,073											
W. Va.	3	4	-	-	-	-	25	35	588	672											
N.C.	5	29	15	-	-	-	N	N	10,443	11,104											
S.C.	-	5	-	-	-	-	81	73	5,600	6,129											
Ga.	21	38	2	7	-	-	610	633	11,520	11,816											
Fla.	35	38	23	9	5	-	705	893	12,087	15,057											
E.S. CENTRAL	54	78	2	-	6	9	229	245	17,355	20,854											
Ky.	17	20	2	-	6	9	N	N	2,467	2,492											
Tenn.	22	34	-	-	-	-	109	114	5,640	6,401											
Ala.	12	16	-	-	-	-	120	131	5,086	7,306											
Miss.	3	8	-	-	-	-	-	-	4,162	4,655											
W.S. CENTRAL	38	83	1	-	7	3	184	155	28,066	33,630											
Ark.	6	9	-	-	-	-	98	103	2,716	3,261											
La.	3	3	-	-	-	-	5	4	7,073	8,316											
Okla.	19	16	-	-	-	-	81	46	2,691	3,344											
Tex.	10	55	1	-	7	3	-	2	15,586	18,709											
MOUNTAIN	173	225	20	17	6	4	997	1,027	6,662	7,522											
Mont.	12	18	-	-	-	-	64	64	69	60											
Idaho	40	29	15	9	-	-	127	75	55	59											
Wyo.	2	8	-	1	-	-	15	21	32	42											
Colo.	36	70	2	4	6	4	268	341	1,709	2,358											
N. Mex.	6	5	3	3	-	-	32	115	795	1,030											
Ariz.	23	27	N	N	N	N	185	128	2,493	2,497											
Utah	38	46	-	-	-	-	229	191	299	189											
Nev.	16	22	-	-	-	-	77	92	1,210	1,287											
PACIFIC	189	431	2	6	-	-	1,851	2,352	19,048	20,033											
Wash.	53	98	1	-	-	-	185	262	1,874	1,947											
Oreg.	52	148	1	6	-	-	244	281	581	583											
Calif.	77	148	-	-	-	-	1,312	1,676	15,722	16,637											
Alaska	2	6	-	-	-	-	52	66	341	410											
Hawaii	5	31	-	-	-	-	58	67	530	456											
Guam	N	N	-	-	-	-	-	7	-	36											
P.R.	-	1	-	-	-	-	35	54	144	259											
V.I.	-	-	-	-	-	-	-	-	36	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


