
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending February 11, 2006 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	131	317	592	1,089	1,605	3,370	6,209	7,444	26,976	36,820	20	38	72	195	271						
NEW ENGLAND	5	27	90	65	98	86	103	280	501	654	2	3	12	12	14						
Conn.	-	0	65	-	1	-	36	233	64	252	-	0	6	-	3						
Maine	-	4	11	3	16	6	2	7	15	13	-	0	1	1	1						
Mass.	1	12	34	42	69	59	50	86	315	314	1	2	5	10	8						
N.H.	2	1	7	5	2	6	4	9	35	15	-	0	3	-	-						
R.I.	-	0	25	2	-	14	8	25	66	57	-	0	4	-	-						
Vt.	2	3	11	13	10	1	1	4	6	3	1	0	1	1	2						
MID. ATLANTIC	25	66	187	202	319	384	652	965	2,790	3,746	8	8	22	52	61						
N.J.	-	7	15	-	58	53	110	166	304	692	-	2	5	1	11						
N.Y. (Upstate)	17	22	158	74	74	125	123	408	526	589	4	2	18	12	15						
N.Y. City	-	16	33	53	96	94	183	408	788	1,177	-	1	5	15	12						
Pa.	8	16	29	75	91	112	211	336	1,172	1,288	4	3	8	24	23						
E.N. CENTRAL	14	52	102	159	303	708	1,259	1,801	5,584	6,760	1	5	10	22	46						
Ill.	-	13	32	8	74	226	364	729	1,501	1,515	-	1	5	1	15						
Ind.	N	0	0	N	N	204	156	234	1,132	1,021	-	1	6	5	4						
Mich.	1	14	29	51	82	230	223	577	2,110	681	-	0	3	5	5						
Ohio	12	15	34	83	56	8	370	701	478	2,864	1	2	6	11	18						
Wis.	1	11	33	17	91	40	108	158	363	679	-	0	3	-	4						
W.N. CENTRAL	13	37	142	93	103	244	353	461	1,769	2,206	-	2	7	11	10						
Iowa	-	5	14	15	28	30	30	54	172	167	-	0	1	-	-						
Kans.	5	4	9	15	17	66	47	99	288	325	-	0	2	1	1						
Minn.	1	16	113	19	1	-	63	89	78	421	-	0	5	-	-						
Mo.	7	9	32	35	38	122	182	241	1,067	1,101	-	0	7	9	7						
Nebr.	-	1	7	4	16	18	21	40	105	145	-	0	1	1	2						
N. Dak.	-	0	3	1	-	2	2	5	14	8	-	0	2	-	-						
S. Dak.	-	2	7	4	3	6	6	15	45	39	-	0	0	-	-						
S. ATLANTIC	21	48	84	175	246	581	1,477	2,199	6,197	8,820	7	8	22	56	71						
Del.	-	1	3	2	6	30	18	40	165	90	-	0	0	-	-						
D.C.	-	1	6	3	1	-	40	67	77	277	-	0	0	-	-						
Fla.	19	18	40	89	82	330	391	502	2,168	2,178	4	2	12	14	16						
Ga.	-	10	24	33	76	1	271	586	98	1,098	-	2	6	13	25						
Md.	2	4	11	26	17	156	138	242	917	811	3	1	5	9	10						
N.C.	N	0	0	N	N	-	274	766	1,941	2,130	-	1	11	11	14						
S.C.	-	2	9	8	11	-	144	783	410	1,018	-	1	3	6	1						
Va.	-	9	38	14	49	50	136	266	319	1,131	-	1	7	3	2						
W. Va.	-	0	6	-	4	14	13	34	102	87	-	0	3	-	3						
E.S. CENTRAL	1	7	19	31	52	416	516	868	2,151	3,237	1	2	8	10	9						
Ala.	1	4	13	23	29	230	161	491	722	1,040	1	0	2	3	1						
Ky.	N	0	0	N	N	44	55	107	428	453	-	0	3	-	-						
Miss.	-	0	0	-	-	-	137	225	-	785	-	0	0	-	-						
Tenn.	-	4	11	8	23	142	170	284	1,001	959	-	2	5	7	8						
W.S. CENTRAL	2	6	23	15	23	447	794	1,230	3,072	5,681	1	2	7	10	13						
Ark.	2	1	5	5	11	74	85	187	503	549	1	0	2	2	-						
La.	-	1	5	3	4	23	147	461	199	960	-	0	4	-	9						
Okla.	-	3	16	7	8	71	81	713	379	572	-	1	5	8	4						
Tex.	N	0	0	N	N	279	481	632	1,991	3,600	-	0	1	-	-						
MOUNTAIN	29	25	58	103	116	169	225	485	1,196	1,476	-	3	19	14	34						
Ariz.	-	2	12	-	25	122	72	166	521	550	-	1	9	-	13						
Colo.	9	9	26	36	40	31	58	90	319	351	-	1	4	8	8						
Idaho	2	2	12	10	16	-	1	10	-	12	-	0	1	1	1						
Mont.	2	1	7	7	5	-	2	9	-	18	-	0	0	-	-						
Nev.	-	2	6	3	5	9	54	201	274	347	-	0	3	-	4						
N. Mex.	-	1	6	2	5	-	21	48	-	128	-	0	4	3	6						
Utah	16	7	28	43	19	3	14	22	54	65	-	0	2	2	1						
Wyo.	-	0	2	2	1	4	2	6	28	5	-	0	2	-	1						
PACIFIC	21	60	108	246	345	335	793	1,050	3,716	4,240	-	2	20	8	13						
Alaska	-	2	6	1	4	9	10	23	34	54	-	0	19	2	2						
Calif.	20	41	83	202	277	250	653	812	3,005	3,680	-	1	7	-	1						
Hawaii	-	0	6	3	12	-	19	36	89	109	-	0	2	1	1						
Oreg.	1	6	21	37	40	-	30	58	134	152	-	1	4	5	9						
Wash.	-	5	26	3	12	76	71	210	454	245	-	0	4	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	1	3	14	1	6	6	6	16	41	37	-	0	1	-	-						
V.I.	-	0	0	-	-	-	0	20	-	6	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


