
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 13, 1996 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1996
H. influenzae, Invasive cummulative for 1995
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1995
Hepatitis (Viral), Type B cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1995
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1996
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1996

tab delimited data:
test
UNITED STATES	661	670	14,009	14,605	4,871	5,288	10	273	-	21											
NEW ENGLAND	16	27	167	130	94	122	-	8	-	3											
Maine	2	3	12	17	2	6	-	-	-	-											
N.H.	7	7	9	7	8	13	-	-	-	-											
Vt.	-	1	4	4	5	2	-	1	-	-											
Mass.	6	8	84	51	26	39	-	6	-	3											
R.I.	1	3	7	17	6	8	-	-	-	-											
Conn.	-	5	51	34	47	54	-	1	-	-											
MID. ATLANTIC	98	91	796	923	700	746	-	14	-	5											
Upstate N.Y.	31	23	227	210	195	192	-	-	-	-											
N.Y. City	16	22	332	452	332	238	-	5	-	3											
N.J.	32	11	133	129	98	189	U	-	U	-											
Pa.	19	35	104	132	75	127	-	9	-	2											
E.N. CENTRAL	99	127	1,176	1,820	498	596	-	6	-	3											
Ohio	56	64	477	1,050	64	69	-	2	-	-											
Ind.	7	17	167	86	91	117	-	-	-	-											
Ill.	25	29	228	360	113	158	-	2	-	1											
Mich.	6	15	217	205	199	209	-	1	-	2											
Wis.	5	2	87	119	31	43	-	1	-	-											
W.N. CENTRAL	25	42	1,107	963	221	336	-	16	-	1											
Minn.	12	18	56	96	23	28	-	13	-	1											
Iowa	5	1	221	54	44	25	-	-	-	-											
Mo.	5	16	515	683	120	242	-	2	-	-											
N. Dak.	-	-	28	15	-	3	-	-	-	-											
S. Dak.	1	1	37	21	-	2	-	-	-	-											
Nebr.	1	3	130	24	11	16	-	-	-	-											
Kans.	1	3	120	70	23	20	-	1	-	-											
S. ATLANTIC	157	137	633	595	771	715	-	3	-	3											
Del.	1	-	6	8	3	6	-	1	-	-											
Md.	37	49	111	103	166	140	-	2	-	-											
D.C.	5	-	18	16	27	13	-	-	-	-											
Va.	5	18	84	97	81	49	-	-	-	2											
W. Va.	4	6	12	11	14	29	-	-	-	-											
N.C.	18	21	73	65	188	173	-	-	-	-											
S.C.	3	-	30	22	45	32	-	-	-	-											
Ga.	67	40	41	50	7	62	-	-	-	1											
Fla.	17	3	258	223	240	211	-	-	-	-											
E.S. CENTRAL	16	5	836	852	402	519	-	-	-	-											
Ky.	4	1	17	32	33	49	-	-	-	-											
Tenn.	6	-	570	714	242	403	-	-	-	-											
Ala.	5	4	104	51	29	67	-	-	-	-											
Miss.	1	-	145	55	98	-	-	-	-	-											
W.S. CENTRAL	30	35	2,860	1,619	653	575	6	10	-	2											
Ark.	-	5	271	178	42	27	-	-	-	-											
La.	3	1	84	49	59	105	-	-	-	-											
Okla.	25	17	1,158	401	58	86	-	-	-	-											
Tex.	2	12	1,347	991	494	357	6	10	-	2											
MOUNTAIN	69	76	2,228	2,229	595	461	-	82	-	1											
Mont.	-	-	68	57	6	15	-	-	-	-											
Idaho	1	2	137	214	64	51	-	1	-	-											
Wyo.	33	4	23	69	22	13	-	-	-	-											
Colo.	7	9	214	273	69	70	-	5	-	1											
N. Mex.	8	11	257	442	200	179	-	5	-	-											
Ariz.	9	18	906	635	151	67	-	8	-	-											
Utah	6	9	501	452	61	41	U	58	U	-											
Nev.	5	23	122	87	22	25	-	5	-	-											
PACIFIC	151	130	4,206	5,474	937	1,218	4	134	-	3											
Wash.	2	5	301	389	58	94	-	45	-	-											
Oreg.	21	19	540	1,393	38	77	-	4	-	-											
Calif.	125	103	3,293	3,566	829	1,029	4	21	-	2											
Alaska	1	-	27	23	5	7	-	63	-	-											
Hawaii	2	3	45	103	7	11	-	1	-	1											
Guam	-	-	2	3	-	4	U	-	U	-											
P.R.	1	2	44	50	155	316	U	7	U	-											
V.I.	-	-	-	5	-	14	U	-	U	-											
Amer. Samoa	-	-	-	5	-	-	U	-	U	-											
C.N.M.I.	10	10	1	18	5	7	U	-	U	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


