
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending October 6, 2007 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	20	53	201	2,091	2,713	37	77	405	2,924	3,352	14	43	106	1,629	2,013						
NEW ENGLAND	3	2	6	84	152	-	2	5	54	93	1	2	12	91	145						
Conn.	2	0	3	16	34	-	0	5	23	38	1	0	9	30	38						
Maine	-	0	1	3	8	-	0	2	8	19	-	0	1	4	8						
Mass.	-	1	4	34	73	-	0	1	4	18	-	0	3	14	61						
N.H.	1	0	3	12	21	-	0	1	5	8	-	0	2	7	12						
R.I.	-	0	2	11	9	-	0	3	13	8	-	0	6	29	20						
Vt.	-	0	1	8	7	-	0	1	1	2	-	0	2	7	6						
MID. ATLANTIC	-	8	16	303	307	-	9	21	327	410	-	12	52	501	712						
N.J.	-	2	5	72	91	-	1	8	62	131	-	1	9	64	96						
N.Y. (Upstate)	-	1	11	54	67	-	2	13	68	48	-	4	30	155	230						
N.Y. City	-	2	6	113	98	-	2	6	69	96	-	2	8	71	144						
Pa.	-	1	5	64	51	-	3	8	128	135	-	4	21	211	242						
E.N. CENTRAL	-	6	13	218	280	2	9	23	323	393	6	9	26	374	454						
Ill.	-	2	6	78	87	-	2	6	86	113	-	1	6	56	98						
Ind.	-	0	7	22	20	-	0	21	41	41	1	1	6	35	36						
Mich.	-	1	8	58	93	-	2	8	82	112	1	2	10	111	114						
Ohio	-	1	4	53	45	2	2	7	102	98	4	3	17	164	170						
Wis.	-	0	3	7	35	-	0	3	12	29	-	0	3	8	36						
W.N. CENTRAL	1	2	18	129	105	-	2	15	100	112	-	1	9	72	59						
Iowa	-	1	4	34	8	-	0	3	16	19	-	0	1	8	10						
Kans.	-	0	1	3	24	-	0	2	7	10	-	0	1	2	7						
Minn.	-	0	17	56	9	-	0	13	17	14	-	0	6	17	11						
Mo.	1	0	2	20	39	-	1	5	47	52	-	1	3	33	18						
Nebr.	-	0	2	11	16	-	0	3	9	12	-	0	1	8	8						
N. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	5	9	-	0	1	4	5	-	0	1	4	5						
S. ATLANTIC	10	10	21	401	418	18	19	56	748	938	3	7	25	280	339						
Del.	-	0	1	7	11	-	0	3	15	37	-	0	2	6	8						
D.C.	-	0	5	14	6	-	0	2	1	5	-	0	4	1	16						
Fla.	3	3	11	122	163	2	7	14	263	322	3	2	10	119	127						
Ga.	2	1	4	59	44	1	2	6	87	164	-	0	2	18	26						
Md.	-	1	5	59	54	2	2	6	88	125	-	1	6	50	74						
N.C.	4	0	11	48	66	11	0	16	107	123	-	1	4	35	29						
S.C.	1	0	4	15	20	2	1	5	47	70	-	0	2	13	3						
Va.	-	1	5	69	49	-	3	8	102	46	-	1	4	30	46						
W. Va.	-	0	2	8	5	-	0	23	38	46	-	0	4	8	10						
E.S. CENTRAL	-	2	5	82	102	2	6	17	260	251	-	2	7	70	77						
Ala.	-	0	3	15	11	-	2	10	92	72	-	0	1	7	9						
Ky.	-	0	2	17	30	2	1	7	55	58	-	1	6	35	27						
Miss.	-	0	4	8	7	-	0	8	17	9	-	0	1	-	3						
Tenn.	-	1	5	42	54	-	3	8	96	112	-	1	4	28	38						
W.S. CENTRAL	2	5	43	178	279	7	18	169	605	663	-	2	16	75	56						
Ark.	1	0	2	10	43	1	1	7	49	59	-	0	3	6	4						
La.	-	1	3	24	25	-	1	4	62	49	-	0	1	3	10						
Okla.	-	0	8	11	6	5	1	24	41	44	-	0	6	5	1						
Tex.	1	4	39	133	205	1	14	135	453	511	-	1	13	61	41						
MOUNTAIN	1	5	15	183	216	-	3	7	126	110	2	2	5	75	101						
Ariz.	1	3	11	127	126	-	0	3	40	-	2	0	3	26	32						
Colo.	-	0	3	20	34	-	0	2	21	30	-	0	2	14	23						
Idaho	-	0	1	4	9	-	0	1	11	10	-	0	1	5	11						
Mont.	-	0	2	9	9	-	0	3	-	-	-	0	1	3	5						
Nev.	-	0	2	9	11	-	1	3	29	30	-	0	2	7	7						
N. Mex.	-	0	2	7	12	-	0	2	10	20	-	0	2	8	5						
Utah	-	0	1	5	13	-	0	4	14	20	-	0	2	9	18						
Wyo.	-	0	1	2	2	-	0	1	1	-	-	0	1	3	-						
PACIFIC	3	12	92	513	854	8	10	106	381	382	2	2	11	91	70						
Alaska	-	0	1	3	1	-	0	3	4	5	-	0	1	-	-						
Calif.	2	10	40	445	810	4	7	31	284	309	1	1	11	66	70						
Hawaii	-	0	2	4	10	-	0	1	4	7	-	0	1	1	-						
Oreg.	1	1	2	23	33	-	1	5	48	61	1	0	1	7	-						
Wash.	-	0	52	38	-	4	0	74	41	-	-	0	3	17	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	1	10	45	48	-	1	9	44	46	-	0	2	3	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for Hepatitis C viral, acute are available in Table I.


