
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending April 15, 2006 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	135	312	902	3,618	4,398	2,632	6,328	8,270	84,081	91,354	20	37	114	574	771						
NEW ENGLAND	3	28	71	244	389	68	108	285	1,349	1,403	3	3	12	37	49						
Conn.	-	0	37	46	100	-	40	238	379	344	-	0	8	8	17						
Maine	-	3	11	16	41	1	2	6	39	40	-	0	1	4	2						
Mass.	3	12	34	124	169	50	48	76	709	816	2	1	5	19	20						
N.H.	-	0	7	8	13	3	4	9	65	38	-	0	3	2	-						
R.I.	-	0	25	13	21	11	8	25	139	153	-	0	5	1	6						
Vt.	-	3	9	37	45	3	1	4	18	12	1	0	1	3	4						
MID. ATLANTIC	41	65	264	625	875	334	623	1,023	6,886	9,395	6	7	28	106	134						
N.J.	-	7	18	55	149	58	105	150	1,167	1,630	-	1	4	2	20						
N.Y. (Upstate)	37	22	237	254	250	161	123	455	1,669	1,774	6	2	25	38	41						
N.Y. City	1	15	33	129	260	-	161	402	843	2,803	-	1	4	12	25						
Pa.	3	16	29	187	216	115	218	390	3,207	3,188	-	3	8	54	48						
E.N. CENTRAL	13	54	102	511	722	619	1,371	1,934	20,603	17,175	2	6	14	73	124						
Ill.	-	13	32	24	194	162	389	761	4,355	4,468	-	1	5	14	35						
Ind.	N	0	0	N	N	128	161	229	2,473	2,238	-	1	6	14	22						
Mich.	2	14	29	181	198	263	263	825	7,259	2,491	1	0	3	14	9						
Ohio	11	16	34	217	162	35	382	681	4,597	6,362	1	2	6	25	45						
Wis.	-	12	33	89	168	31	120	172	1,919	1,616	-	1	3	6	13						
W.N. CENTRAL	11	34	227	338	519	171	361	461	4,777	5,323	1	1	12	27	32						
Iowa	1	5	14	58	66	25	32	54	462	424	-	0	0	-	1						
Kans.	3	4	9	44	44	39	48	124	682	722	-	0	2	3	1						
Minn.	1	12	220	78	241	-	63	88	585	999	-	0	9	10	13						
Mo.	6	10	32	117	115	78	182	240	2,575	2,698	1	0	7	12	13						
Nebr.	-	1	6	20	30	16	21	56	344	355	-	0	1	2	3						
N. Dak.	-	0	3	3	1	2	2	6	26	24	-	0	2	-	1						
S. Dak.	-	2	7	18	22	11	6	15	103	101	-	0	0	-	-						
S. ATLANTIC	19	50	111	728	682	638	1,464	2,288	19,152	22,246	6	9	25	152	200						
Del.	-	1	3	6	16	11	20	44	412	210	-	0	0	-	-						
D.C.	-	1	5	16	13	19	40	67	426	582	1	0	0	1	-						
Fla.	16	19	39	257	240	267	399	515	5,898	5,461	3	3	8	50	49						
Ga.	3	10	70	264	172	3	262	915	1,973	3,748	1	1	6	32	54						
Md.	-	4	11	46	46	-	134	242	1,912	1,914	-	1	5	17	32						
N.C.	N	0	0	N	N	161	274	766	4,537	4,812	-	0	11	15	25						
S.C.	-	1	9	21	30	79	133	783	2,053	2,898	1	1	3	13	8						
Va.	-	10	50	113	157	80	149	289	1,664	2,439	-	1	8	15	19						
W. Va.	-	0	6	5	8	18	14	34	277	182	-	0	4	9	13						
E.S. CENTRAL	-	8	19	95	106	93	544	868	7,655	7,546	-	2	8	37	37						
Ala.	-	4	13	47	50	17	183	491	2,574	2,031	-	0	4	10	7						
Ky.	N	0	0	N	N	60	53	97	955	1,104	-	0	3	-	2						
Miss.	-	0	0	-	-	-	133	225	1,620	1,940	-	0	1	1	-						
Tenn.	-	4	11	48	56	16	173	284	2,506	2,471	-	2	5	26	28						
W.S. CENTRAL	1	6	23	59	60	258	782	1,307	10,064	13,174	2	2	6	32	47						
Ark.	1	2	6	20	21	71	86	186	1,272	1,279	-	0	1	2	-						
La.	-	1	6	17	8	114	122	461	1,119	2,851	-	0	3	6	25						
Okla.	-	3	16	22	31	73	81	764	998	1,328	2	1	4	24	22						
Tex.	N	0	0	N	N	-	494	630	6,675	7,716	-	0	1	-	-						
MOUNTAIN	10	27	58	325	331	150	229	529	2,920	3,757	-	4	10	78	92						
Ariz.	-	2	11	38	52	129	76	176	1,154	1,384	-	1	9	33	36						
Colo.	-	9	33	118	112	-	60	90	516	871	-	0	5	22	23						
Idaho	5	2	12	26	35	-	1	10	25	31	-	0	1	1	2						
Mont.	-	1	7	18	9	4	2	13	30	43	-	0	0	-	-						
Nev.	-	2	6	12	24	-	53	195	482	822	-	0	1	-	10						
N. Mex.	-	1	6	9	14	-	29	64	440	394	-	0	3	11	13						
Utah	5	7	20	99	79	16	15	22	226	196	-	0	4	10	7						
Wyo.	-	1	2	5	6	1	2	6	47	16	-	0	2	1	1						
PACIFIC	37	58	181	693	714	301	787	938	10,675	11,335	-	3	20	32	56						
Alaska	-	2	6	8	18	9	10	23	156	146	-	0	19	3	2						
Calif.	34	39	87	519	543	229	645	804	8,775	9,430	-	0	8	3	14						
Hawaii	-	1	6	13	22	-	19	36	251	281	-	0	2	4	3						
