
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending November 22, 2008 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2008
Varicella (chickenpox) cummulative for 2007
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2008
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2008
West Nile virus disease † Non-neuroinvasive § cummulative for 2007

tab delimited data:
test
UNITED STATES	383	530	1,660	23,761	35,102	-	1	80	623	1,222	-	2	84	710	2,397						
NEW ENGLAND	6	11	68	464	2,288	-	0	2	6	5	-	0	1	3	6						
Conn.	-	0	38	-	1,301	-	0	2	5	2	-	0	1	3	2						
Maine	-	0	14	-	312	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	1	-	-	0	0	-	3	-	0	0	-	3						
N.H.	-	6	13	226	337	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	1	1	-	-	0	0	-	1						
Vt.	6	6	17	237	338	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	49	48	80	2,067	4,367	-	0	8	45	22	-	0	5	19	11						
N.J.	N	0	0	N	N	-	0	1	3	1	-	0	1	4	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	23	3	-	0	2	7	1						
N.Y. City	N	0	0	N	N	-	0	2	8	13	-	0	2	6	5						
Pa.	49	48	80	2,067	4,367	-	0	2	11	5	-	0	1	2	5						
E.N. CENTRAL	114	134	336	5,941	9,974	-	0	7	43	112	-	0	5	22	65						
Ill.	-	14	63	978	1,035	-	0	4	11	62	-	0	2	8	38						
Ind.	-	0	222	-	222	-	0	1	2	14	-	0	1	1	10						
Mich.	22	59	154	2,498	3,679	-	0	4	11	16	-	0	2	6	1						
Ohio	92	48	128	2,096	4,069	-	0	3	16	13	-	0	2	3	10						
Wis.	-	3	38	369	969	-	0	1	3	7	-	0	1	4	6						
W.N. CENTRAL	38	20	145	1,092	1,427	-	0	6	45	249	-	0	23	171	739						
Iowa	N	0	0	N	N	-	0	3	5	12	-	0	1	4	18						
Kans.	1	6	40	392	511	-	0	2	8	14	-	0	4	29	26						
Minn.	-	0	0	-	-	-	0	2	3	44	-	0	6	18	57						
Mo.	37	10	51	631	835	-	0	3	11	61	-	0	1	7	16						
Nebr.	N	0	0	N	N	-	0	1	5	21	-	0	8	44	142						
N. Dak.	-	0	140	49	-	-	0	2	2	49	-	0	12	41	320						
S. Dak.	-	0	5	20	81	-	0	5	11	48	-	0	6	28	160						
S. ATLANTIC	61	91	173	4,165	4,686	-	0	3	13	43	-	0	3	13	39						
Del.	-	1	5	44	46	-	0	0	-	1	-	0	1	1	-						
D.C.	-	0	3	22	28	-	0	0	-	-	-	0	0	-	-						
Fla.	49	28	87	1,486	1,143	-	0	2	2	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	3	23	-	0	1	4	27						
Md.	N	0	0	N	N	-	0	2	7	6	-	0	2	7	4						
N.C.	N	0	0	N	N	-	0	0	-	4	-	0	0	-	4						
S.C.	3	15	66	759	987	-	0	0	-	3	-	0	0	-	2						
Va.	1	22	81	1,230	1,429	-	0	0	-	3	-	0	1	1	2						
W. Va.	8	12	66	624	1,053	-	0	1	1	-	-	0	0	-	-						
E.S. CENTRAL	3	17	101	1,021	564	-	0	9	56	74	-	0	12	84	96						
Ala.	3	16	101	1,008	562	-	0	3	11	17	-	0	3	10	7						
Ky.	N	0	0	N	N	-	0	1	3	4	-	0	0	-	-						
Miss.	-	0	2	13	2	-	0	6	32	48	-	0	10	67	83						
Tenn.	N	0	0	N	N	-	0	1	10	5	-	0	3	7	6						
W.S. CENTRAL	89	129	886	7,150	9,283	-	0	7	56	268	-	0	8	58	156						
Ark.	-	9	38	514	680	-	0	1	7	13	-	0	1	2	7						
La.	-	1	10	69	109	-	0	2	9	27	-	0	6	27	12						
Okla.	N	0	0	N	N	-	0	1	2	59	-	0	1	5	47						
Tex.	89	125	852	6,567	8,494	-	0	6	38	169	-	0	4	24	90						
MOUNTAIN	21	36	90	1,741	2,448	-	0	12	99	288	-	0	23	183	1,040						
Ariz.	-	0	0	-	-	-	0	10	62	49	-	0	8	47	47						
Colo.	16	14	43	778	976	-	0	4	13	99	-	0	12	64	477						
Idaho	N	0	0	N	N	-	0	1	3	11	-	0	6	30	120						
Mont.	-	6	27	290	371	-	0	0	-	37	-	0	2	5	165						
Nev.	N	0	0	N	N	-	0	2	9	2	-	0	3	7	10						
N. Mex.	-	4	22	185	363	-	0	2	6	39	-	0	1	3	21						
Utah	5	9	55	478	704	-	0	2	6	28	-	0	4	19	42						
Wyo.	-	0	4	10	34	-	0	0	-	23	-	0	2	8	158						
PACIFIC	2	2	8	120	65	-	0	36	260	161	-	0	24	157	245						
Alaska	2	1	5	63	35	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	-	-	0	36	256	154	-	0	19	143	226						
Hawaii	-	1	6	57	30	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	3	7	-	0	4	13	19						
Wash.	N	0	0	N	N	-	0	1	1	-	-	0	1	1	-						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	1	17	62	233	-	0	0	-	-	-	0	0	-	-						
P.R.	-	7	20	378	667	-	0	0	-	-	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2008 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


