
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending May 27, 2006 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	15	20	83	547	618	6	13	57	361	376	99	440	2,861	4,152	7,935						
NEW ENGLAND	1	1	5	20	37	-	0	2	16	13	-	29	83	443	466						
Conn.	1	0	2	6	9	-	0	2	2	1	-	1	5	15	31						
Maine	-	0	1	3	2	-	0	1	3	2	-	1	5	17	15						
Mass.	-	0	3	9	17	-	0	2	9	4	-	23	43	325	350						
N.H.	-	0	2	2	5	-	0	2	2	5	-	2	36	43	18						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	17	-	8						
Vt.	-	0	1	-	2	-	0	1	-	1	-	1	8	43	44						
MID. ATLANTIC	-	3	13	69	79	-	2	11	50	60	20	26	137	652	595						
N.J.	-	0	2	2	20	-	0	2	2	20	-	4	10	89	81						
N.Y. (Upstate)	-	0	7	17	22	-	0	5	2	8	15	11	123	243	205						
N.Y. City	-	0	5	20	11	-	0	5	20	11	-	2	6	25	40						
Pa.	-	1	5	30	26	-	1	5	26	21	5	10	25	295	269						
E.N. CENTRAL	1	2	10	59	76	1	1	6	42	63	25	54	132	540	1,702						
Ill.	-	0	4	13	19	-	0	4	13	19	-	11	35	12	375						
Ind.	-	0	5	9	8	-	0	2	3	3	14	4	75	75	138						
Mich.	-	1	3	13	15	-	0	3	7	9	1	5	23	143	107						
Ohio	1	1	5	24	25	1	0	4	19	23	10	16	30	268	631						
Wis.	-	0	1	-	9	-	0	1	-	9	-	12	41	42	451						
W.N. CENTRAL	1	1	4	32	38	-	1	3	13	18	4	61	542	551	1,015						
Iowa	-	0	2	8	11	-	0	2	3	3	-	11	55	111	307						
Kans.	-	0	1	1	6	-	0	1	1	6	2	11	28	155	117						
Minn.	1	0	2	7	6	-	0	1	3	1	-	0	485	75	160						
Mo.	-	0	3	10	9	-	0	1	2	5	2	11	42	154	174						
Nebr.	-	0	2	5	4	-	0	1	3	3	-	4	15	47	104						
N. Dak.	-	0	1	1	-	-	0	1	1	-	-	0	26	4	66						
S. Dak.	-	0	1	-	2	-	0	0	-	-	-	1	8	5	87						
S. ATLANTIC	2	4	14	95	106	-	2	7	41	43	25	23	92	384	508						
Del.	-	0	1	3	2	-	0	1	3	2	-	0	1	2	13						
D.C.	-	0	1	-	4	-	0	1	-	3	-	0	3	3	3						
Fla.	-	1	6	37	42	-	0	5	13	13	4	4	14	88	67						
Ga.	-	0	3	11	9	-	0	3	11	9	-	0	3	6	18						
Md.	-	0	2	6	9	-	0	2	3	-	-	4	8	63	100						
N.C.	1	0	11	15	11	-	0	3	3	2	6	0	21	77	27						
S.C.	-	0	2	11	11	-	0	1	4	8	3	5	22	55	181						
Va.	-	0	4	10	14	-	0	3	4	5	12	1	73	86	74						
W. Va.	1	0	1	2	4	-	0	1	-	1	-	0	5	4	25						
E.S. CENTRAL	-	1	4	16	30	-	1	4	12	21	9	8	22	92	213						
Ala.	-	0	1	4	2	-	0	1	4	1	1	1	7	25	36						
Ky.	-	0	2	5	10	-	0	2	5	10	-	2	10	6	57						
Miss.	-	0	1	1	4	-	0	1	1	4	-	1	4	13	27						
Tenn.	-	0	2	6	14	-	0	2	2	6	8	2	14	48	93						
W.S. CENTRAL	2	2	23	51	64	-	1	6	21	14	3	43	355	232	706						
Ark.	-	0	3	5	8	-	0	2	4	1	1	3	21	31	114						
La.	-	0	4	23	22	-	0	3	12	3	-	0	3	6	17						
Okla.	2	0	4	8	10	-	0	1	-	1	-	0	119	2	-						
Tex.	-	1	16	15	24	-	0	4	5	9	2	37	215	193	575						
MOUNTAIN	-	1	7	38	51	-	0	4	24	13	2	62	230	828	1,738						
