
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 1, 2006 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	3,830	18,796	35,170	443,803	479,524	16	126	1,643	3,625	1,956	20	72	860	1,201	1,071						
NEW ENGLAND	171	628	1,550	14,644	15,962	-	0	0	-	-	-	4	35	66	61						
Conn.	-	166	1,214	3,405	4,747	N	0	0	N	N	-	0	14	9	7						
Maine	-	42	74	1,021	1,028	N	0	0	N	N	-	0	3	12	11						
Mass.	149	286	432	7,170	7,112	-	0	0	-	-	-	2	15	27	24						
N.H.	22	34	64	871	909	-	0	0	-	-	-	1	3	11	7						
R.I.	-	66	99	1,636	1,666	-	0	0	-	-	-	0	6	3	1						
Vt.	-	19	43	541	500	N	0	0	N	N	-	0	5	4	11						
MID. ATLANTIC	670	2,295	3,696	55,368	58,593	-	0	0	-	-	2	11	597	174	141						
N.J.	-	364	526	7,095	9,641	N	0	0	N	N	-	0	8	6	10						
N.Y. (Upstate)	313	497	1,727	11,440	11,534	N	0	0	N	N	2	4	561	51	36						
N.Y. City	-	670	1,611	17,967	19,054	N	0	0	N	N	-	2	15	30	39						
Pa.	357	714	1,073	18,866	18,364	N	0	0	N	N	-	4	21	87	56						
E.N. CENTRAL	320	3,133	12,578	71,830	79,479	-	0	3	21	4	2	14	162	258	238						
Ill.	-	942	1,536	22,607	24,733	-	0	0	-	-	-	2	16	31	31						
Ind.	-	393	552	8,306	9,883	N	0	0	N	N	-	1	13	25	14						
Mich.	320	565	9,888	15,574	12,987	-	0	3	17	4	2	2	7	44	30						
Ohio	-	806	1,445	16,259	21,817	-	0	1	4	-	-	5	109	98	71						
Wis.	-	397	531	9,084	10,059	N	0	0	N	N	-	4	38	60	92						
W.N. CENTRAL	132	1,121	1,438	26,977	29,285	-	0	12	-	3	9	9	52	199	171						
Iowa	125	150	225	4,026	3,499	N	0	0	N	N	-	1	11	19	47						
Kans.	-	155	269	3,881	3,686	N	0	0	N	N	-	1	5	26	12						
Minn.	-	231	298	5,140	6,176	-	0	12	-	3	9	3	22	79	41						
Mo.	-	429	525	9,656	11,281	-	0	1	-	-	-	2	37	35	55						
Nebr.	-	95	176	2,275	2,541	N	0	1	N	N	-	1	4	14	4						
N. Dak.	7	32	54	741	746	N	0	0	N	N	-	0	4	3	-						
S. Dak.	-	52	117	1,258	1,356	N	0	0	N	N	-	0	4	23	12						
S. ATLANTIC	959	3,284	4,905	84,333	89,280	-	0	1	2	-	4	15	54	314	192						
Del.	67	68	92	1,778	1,617	N	0	0	N	N	-	0	2	1	-						
