
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending January 6, 2007 (WEEK 01)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	6	63	117	6	54	10	84	113	10	37	6	44	108	6	24						
NEW ENGLAND	-	2	20	-	6	-	2	8	-	2	-	2	12	-	1						
Conn.	-	1	2	-	-	-	0	3	-	2	-	0	9	-	-						
Maine	-	0	2	-	-	-	0	2	-	-	-	0	2	-	-						
Mass.	-	0	6	-	6	-	0	5	-	-	-	0	4	-	1						
N.H.	-	0	16	-	-	-	0	1	-	-	-	0	1	-	-						
R.I.	-	0	2	-	-	-	0	4	-	-	-	0	6	-	-						
Vt.	-	0	2	-	-	-	0	1	-	-	-	0	2	-	-						
MID. ATLANTIC	-	6	18	-	6	-	8	20	-	15	1	13	51	1	9						
N.J.	-	2	5	-	3	-	2	8	-	5	-	1	11	-	1						
N.Y. (Upstate)	-	1	8	-	-	-	1	5	-	-	1	6	30	1	-						
N.Y. City	-	2	10	-	2	-	2	5	-	3	-	2	16	-	2						
Pa.	-	1	5	-	1	-	3	9	-	7	-	5	19	-	6						
E.N. CENTRAL	-	6	13	-	7	3	7	16	3	7	-	8	26	-	4						
Ill.	-	1	4	-	2	-	1	7	-	1	-	0	3	-	3						
Ind.	-	0	5	-	-	-	0	7	-	-	-	0	4	-	-						
Mich.	-	2	7	-	3	-	3	6	-	5	-	3	11	-	1						
Ohio	-	1	4	-	1	3	2	10	3	1	-	3	19	-	-						
Wis.	-	1	4	-	1	-	0	2	-	-	-	0	5	-	-						
W.N. CENTRAL	-	2	8	-	3	-	3	9	-	1	-	1	15	-	3						
Iowa	-	0	1	-	-	-	0	3	-	-	-	0	3	-	-						
Kans.	-	0	5	-	2	-	0	2	-	-	-	0	2	-	-						
Minn.	-	0	7	-	-	-	0	5	-	-	-	0	11	-	-						
Mo.	-	1	3	-	1	-	1	6	-	1	-	0	3	-	3						
Nebr.	-	0	2	-	-	-	0	3	-	-	-	0	2	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
