
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 13, 2008 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2008
Chlamydia† cummulative for 2007
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2008
Coccidioidomycosis cummulative for 2007
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2008
Cryptosporidiosis cummulative for 2007

tab delimited data:
test
UNITED STATES	12,426	21,321	28,892	1042161	1056029	303	122	341	6,711	7,493	57	102	428	7,391	10,818						
NEW ENGLAND	637	707	1,516	35,588	34,172	-	0	1	1	2	-	5	40	296	330						
Conn.	156	202	1,093	10,644	9,980	N	0	0	N	N	-	0	38	38	42						
Maine	37	51	72	2,484	2,453	N	0	0	N	N	-	0	6	44	55						
Mass.	259	331	624	16,614	15,676	N	0	0	N	N	-	1	9	91	129						
N.H.	34	41	64	2,039	1,992	-	0	1	1	2	-	1	4	56	47						
R.I.	134	54	208	3,043	3,059	-	0	0	-	-	-	0	3	10	11						
Vt.	17	14	52	764	1,012	N	0	0	N	N	-	1	7	57	46						
MID. ATLANTIC	1,885	2,831	4,969	140,742	138,128	-	0	0	-	-	7	12	34	691	1,332						
N.J.	-	398	535	19,378	20,822	N	0	0	N	N	-	0	2	26	67						
N.Y. (Upstate)	489	542	2,177	26,321	27,126	N	0	0	N	N	6	4	17	259	237						
N.Y. City	954	1,006	3,412	55,354	49,136	N	0	0	N	N	-	2	6	99	100						
Pa.	442	806	1,050	39,689	41,044	N	0	0	N	N	1	5	15	307	928						
E.N. CENTRAL	1,141	3,536	4,373	167,809	173,175	-	1	3	39	35	12	25	122	1,919	1,847						
Ill.	-	1,068	1,711	48,599	52,623	N	0	0	N	N	-	2	7	114	197						
Ind.	337	375	710	19,808	20,145	N	0	0	N	N	-	3	41	180	108						
Mich.	631	840	1,226	42,328	35,805	-	0	3	29	24	-	5	13	257	203						
Ohio	14	812	1,261	40,835	45,673	-	0	1	10	11	9	6	59	678	557						
Wis.	159	328	615	16,239	18,929	N	0	0	N	N	3	8	46	690	782						
W.N. CENTRAL	732	1,260	1,696	61,753	61,070	-	0	77	3	9	1	16	71	951	1,571						
Iowa	128	173	240	8,712	8,392	N	0	0	N	N	1	3	30	274	606						
Kans.	140	181	529	8,827	7,914	N	0	0	N	N	-	1	8	82	143						
Minn.	-	264	373	12,245	13,054	-	0	77	-	-	-	5	15	224	278						
Mo.	397	479	566	23,519	22,562	-	0	1	3	9	-	3	13	171	177						
Nebr.	-	78	244	4,149	4,933	N	0	0	N	N	-	2	8	111	173						
N. Dak.	-	31	65	1,484	1,716	N	0	0	N	N	-	0	51	7	27						
S. Dak.	67	55	85	2,817	2,499	N	0	0	N	N	-	1	9	82	167						
S. ATLANTIC	2,732	3,575	7,609	181,315	205,420	-	0	1	4	5	25	18	46	966	1,246						
Del.	106	69	150	3,627	3,372	-	0	1	1	-	-	0	2	11	20						
D.C.	-	126	207	6,360	5,843	-	0	0	-	2	-	0	2	11	3						
Fla.	1,237	1,359	1,571	66,396	55,605	N	0	0	N	N	12	7	35	458	653						
Ga.	3	205	1,338	19,110	40,470	N	0	0	N	N	4	4	13	230	231						
Md.	490	439	696	22,158	22,095	-	0	1	3	3	2	1	4	43	34						
N.C.	-	0	4,783	5,901	25,205	N	0	0	N	N	7	0	16	75	125						
S.C.	882	465	3,045	25,537	25,840	N	0	0	N	N	-	1	4	49	83						
Va.	-	619	1,059	29,226	23,921	N	0	0	N	N	-	1	4	68	86						
W. Va.	14	60	101	3,000	3,069	N	0	0	N	N	-	0	3	21	11						
E.S. CENTRAL	1,177	1,554	2,302	78,733	79,474	-	0	0	-	-	2	3	9	158	610						
Ala.	-	448	561	20,126	24,425	N	0	0	N	N	-	1	6	66	122						
Ky.	246	236	373	11,723	8,324	N	0	0	N	N	2	0	4	34	248						
Miss.	362	390	1,048	20,101	20,622	N	0	0	N	N	-	0	2	17	102						
Tenn.	569	531	791	26,783	26,103	N	0	0	N	N	-	1	6	41	138						
W.S. CENTRAL	1,427	2,809	4,426	137,054	120,870	-	0	1	3	3	4	5	152	1,512	444						
Ark.	-	278	455	13,200	9,637	N	0	0	N	N	1	0	6	38	60						
La.	291	404	775	20,373	18,940	-	0	1	3	3	-	1	5	54	63						
Okla.	-	175	392	7,668	12,168	N	0	0	N	N	2	1	16	132	119						
Tex.	1,136	1,964	3,923	95,813	80,125	N	0	0	N	N	1	3	137	1,288	202						
MOUNTAIN	385	1,269	1,811	61,914	71,002	150	86	165	4,376	4,738	1	9	37	514	2,902						
Ariz.	213	467	651	22,403	23,942	150	86	160	4,292	4,585	-	1	9	87	53						
Colo.	-	212	589	10,510	16,586	N	0	0	N	N	-	1	12	108	209						
Idaho	29	63	314	3,797	3,486	N	0	0	N	N	-	1	5	65	462						
Mont.	-	58	363	2,671	2,379	N	0	0	N	N	-	1	6	41	68						
Nev.	132	178	416	8,803	9,278	-	1	6	45	65	-	0	1	1	36						
N. Mex.	-	137	561	7,353	8,753	-	0	3	28	22	-	1	23	149	124						
Utah	-	111	253	4,951	5,417	-	0	3	9	63	1	0	6	46	1,895						
Wyo.	11	30	58	1,426	1,161	-	0	1	2	3	-	0	4	17	55						
PACIFIC	2,310	3,705	4,676	177,253	172,718	153	32	217	2,285	2,701	5	8	29	384	536						
Alaska	94	85	129	4,266	4,693	N	0	0	N	N	-	0	1	3	4						
Calif.	1,738	2,886	4,115	139,600	135,186	153	32	217	2,285	2,701	3	5	14	234	284						
Hawaii	-	103	160	4,962	5,494	N	0	0	N	N	-	0	1	2	6						
