
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending September 16, 2006 (WEEK 37)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shiga toxin-producing E. coli(STEC)† cummulative for 2005
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2006
Shigellosis cummulative for 2005
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2006
Streptococcal disease, invasive, group A cummulative for 2005

tab delimited data:
test
UNITED STATES	72	56	297	1,922	2,081	192	232	1,013	7,552	10,012	42	87	283	3,673	3,447						
NEW ENGLAND	3	3	51	197	163	1	4	51	195	236	1	5	15	173	219						
Conn.	-	0	50	50	41	-	0	45	45	41	U	0	3	U	80						
Maine	2	0	8	27	27	-	0	2	3	12	-	0	2	15	12						
Mass.	-	2	9	82	63	-	3	11	128	145	-	3	6	101	95						
N.H.	-	0	3	19	14	-	0	4	7	10	1	0	9	41	15						
R.I.	1	0	2	6	3	1	0	6	9	12	-	0	3	5	8						
Vt.	-	0	2	2	15	-	0	1	3	16	-	0	2	11	9						
MID. ATLANTIC	4	5	107	139	245	3	15	72	517	934	4	15	43	678	702						
N.J.	-	0	7	3	54	-	4	24	189	248	-	3	8	122	147						
N.Y. (Upstate)	-	0	103	12	89	3	5	60	171	194	2	4	32	240	198						
N.Y. City	-	0	4	21	11	-	4	12	98	320	-	1	10	76	140						
Pa.	-	0	5	5	91	-	2	24	59	172	2	6	13	240	217						
E.N. CENTRAL	16	11	44	426	425	4	20	38	651	816	-	14	43	651	731						
Ill.	-	1	7	59	112	-	7	16	229	267	-	4	11	144	242						
Ind.	-	1	6	48	41	-	2	18	88	115	-	2	11	90	82						
Mich.	1	1	6	59	71	1	3	10	113	176	-	3	12	177	172						
Ohio	11	3	19	123	97	3	3	11	114	78	-	4	19	198	158						
Wis.	4	2	34	137	104	-	3	9	107	180	-	1	4	42	77						
W.N. CENTRAL	3	8	35	270	330	27	33	77	1,057	1,079	2	5	57	252	214						
Iowa	1	2	8	92	70	3	2	10	69	63	N	0	0	N	N						
Kans.	-	0	3	-	33	1	3	20	94	143	-	1	5	46	35						
Minn.	-	3	19	144	82	-	2	9	86	63	-	0	52	121	79						
Mo.	1	2	13	112	75	22	12	69	506	702	1	1	5	48	54						
Nebr.	4	1	5	42	41	1	2	14	81	75	-	0	4	22	18						
N. Dak.	-	0	15	-	5	-	0	18	61	2	1	0	5	9	9						
S. Dak.	2	0	5	29	24	-	4	17	160	31	-	0	3	6	19						
S. ATLANTIC	20	7	39	301	280	57	54	122	1,833	1,447	19	22	43	883	684						
Del.	-	0	2	7	7	-	0	2	7	10	-	0	2	8	5						
D.C.	-	0	1	1	-	2	0	2	12	9	1	0	2	10	7						
Fla.	4	2	29	66	68	40	27	66	903	703	4	6	16	217	177						
Ga.	4	1	6	64	34	4	17	38	589	357	1	5	11	169	144						
Md.	6	1	5	52	55	4	2	10	90	60	2	4	12	163	132						
