
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 1, 2001 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2001
H. influenzae, Invasive cummulative for 2000
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2000
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2001
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2001
Measles (Rubeola), Total cummulative for 2001
Measles (Rubeola), Total cummulative for 2000

tab delimited data:
test
UNITED STATES	1,229	1,194	9,310	12,070	5,962	6,520	-	52	-	43	95	75									
NEW ENGLAND	88	100	642	368	95	105	-	4	-	1	5	6									
Maine	2	1	11	21	5	5	-	-	-	-	-	-									
N.H.	6	12	18	18	16	16	-	-	-	-	-	3									
Vt.	4	9	16	10	4	6	-	1	-	-	1	3									
Mass.	41	40	307	128	11	15	-	2	-	1	3	-									
R.I.	5	4	66	24	28	22	-	-	-	-	-	-									
Conn.	30	34	224	167	31	41	-	1	-	-	1	-									
MID. ATLANTIC	179	217	886	1,421	917	1,082	-	5	-	11	16	21									
Upstate N.Y.	71	93	256	240	121	123	-	1	-	4	5	10									
N.Y. City	46	59	281	479	397	527	-	3	-	1	4	10									
N.J.	42	38	159	273	169	168	-	-	-	1	1	-									
Pa.	20	27	190	429	230	264	-	1	-	5	6	1									
E.N. CENTRAL	202	167	1,086	1,564	833	691	-	-	-	10	10	8									
Ohio	56	51	213	245	84	98	-	-	-	3	3	2									
Ind.	46	28	95	111	47	46	-	-	-	4	4	-									
Ill.	62	56	403	666	149	108	-	-	-	3	3	3									
Mich.	13	11	308	461	553	400	-	-	-	-	-	3									
Wis.	25	21	67	81	-	39	-	-	-	-	-	-									
W.N. CENTRAL	64	74	385	622	201	274	-	4	-	1	5	2									
Minn.	39	42	41	171	28	35	-	2	-	1	3	1									
Iowa	-	-	37	63	25	32	-	-	-	-	-	-									
Mo.	15	22	103	248	103	134	-	2	-	-	2	-									
N. Dak.	7	2	3	3	1	2	-	-	-	-	-	-									
S. Dak.	-	1	3	2	1	1	-	-	-	-	-	-									
Nebr.	2	3	32	32	25	44	-	-	-	-	-	-									
Kans.	1	4	166	103	18	26	-	-	-	-	-	1									
S. ATLANTIC	348	260	2,174	1,341	1,364	1,189	-	4	-	1	5	4									
Del.	-	-	-	15	-	14	-	-	-	-	-	-									
Md.	84	75	276	186	132	114	-	2	-	1	3	-									
D.C.	-	-	52	24	11	29	-	-	-	-	-	-									
Va.	27	37	127	147	170	156	-	1	-	-	1	2									
W. Va.	14	8	25	53	20	19	-	-	-	-	-	-									
N.C.	44	23	206	131	200	236	-	-	-	-	-	-									
S.C.	9	7	71	77	29	21	-	-	-	-	-	-									
Ga.	97	65	865	283	442	220	-	1	-	-	1	-									
Fla.	73	45	552	425	360	380	-	-	-	-	-	2									
E.S. CENTRAL	70	47	366	369	390	439	-	2	-	-	2	-									
Ky.	2	12	123	47	41	73	-	2	-	-	2	-									
Tenn.	40	21	145	133	216	204	-	-	-	-	-	-									
Ala.	26	12	71	48	79	60	-	-	-	-	-	-									
Miss.	2	2	27	141	54	102	-	-	-	-	-	-									
W.S. CENTRAL	47	63	1,273	2,272	661	1,026	-	-	-	1	1	-									
Ark.	1	2	66	127	95	92	-	-	-	-	-	-									
La.	6	16	61	90	45	144	-	-	-	-	-	-									
Okla.	39	43	113	245	106	148	-	-	-	-	-	-									
Tex.	1	2	1,033	1,810	415	642	-	-	-	1	1	-									
MOUNTAIN	133	123	687	870	449	496	-	2	-	-	2	12									
Mont.	-	1	11	7	3	6	-	-	-	-	-	-									
Idaho	2	4	57	33	11	6	-	1	-	-	1	-									
Wyo.	-	1	7	4	3	3	-	-	-	-	-	-									
Colo.	37	31	86	196	99	95	-	-	-	-	-	2									
N. Mex.	22	24	37	69	128	131	-	-	-	-	-	-									
Ariz.	54	45	365	424	136	184	-	1	-	-	1	-									
Utah	8	11	68	59	26	24	-	-	-	-	-	3									
Nev.	10	6	56	78	43	47	-	-	-	-	-	7									
PACIFIC	98	143	1,811	3,243	1,052	1,218	-	31	-	18	49	22									
Wash.	5	7	140	268	133	107	-	13	-	2	15	3									
Oreg.	19	32	74	161	111	113	-	4	-	-	4	-									
Calif.	44	35	1,580	2,788	782	975	-	12	-	11	23	15									
Alaska	6	45	14	13	9	11	-	-	-	-	-	1									
Hawaii	24	24	3	13	17	12	-	2	-	5	7	3									
Guam	-	1	-	1	-	10	-	-	-	-	-	-									
P.R.	1	4	119	234	176	275	-	-	-	-	-	2									
V.I.	-	-	-	-	-	-	-	-	-	-	-	-									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	-	U	-	U	35	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


