
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending April 20, 2013 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2013
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2013
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2013
Syphillis, primary & secondary cummulative for 2012

tab delimited data:
test
UNITED STATES	226	262	790	5,959	5,946	10	23	47	369	434	79	293	383	3,732	4,421						
NEW ENGLAND	7	11	55	233	269	-	1	4	12	27	2	7	16	116	147						
Conn.	-	6	21	122	133	-	0	2	5	8	-	0	4	5	22						
Maine	6	2	8	48	36	-	0	1	3	1	-	0	5	2	6						
Mass.	-	0	4	5	19	-	0	3	3	13	-	6	13	88	86						
N.H.	-	1	5	30	36	-	0	1	1	4	1	0	4	9	12						
R.I.	-	0	29	1	22	-	0	0	-	1	1	0	4	10	20						
Vt.	1	1	6	27	23	-	0	0	-	-	-	0	2	2	1						
MID. ATLANTIC	43	34	63	653	884	1	2	5	31	34	6	35	55	491	556						
N.J.	-	0	16	8	252	-	0	3	-	11	-	3	8	33	65						
N.Y. (Upstate)	38	16	39	333	363	1	1	4	21	17	2	4	32	85	56						
N.Y. City	5	14	36	312	269	-	0	3	10	6	-	19	31	232	283						
Pa.	N	-	-	N	N	N	0	0	N	N	4	9	19	141	152						
E.N. CENTRAL	39	57	131	1,237	1,222	-	4	12	49	86	3	30	60	329	536						
Ill.	N	0	0	N	N	-	1	3	12	18	-	12	23	105	246						
Ind.	-	13	49	212	270	-	0	2	3	11	2	4	10	53	69						
Mich.	4	13	30	274	256	-	0	3	16	19	-	5	14	67	90						
Ohio	32	21	63	550	509	-	1	6	13	26	-	8	15	86	109						
Wis.	3	10	29	201	187	-	0	2	5	12	1	2	5	18	22						
