
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 25, 2004 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Giardiasis cummulative for 2004
Giardiasis cummulative for 2003
Gonorrhea cummulative for 2004
Gonorrhea cummulative for 2003

tab delimited data:
test
UNITED STATES	1,746	1,717	160	174	126	112	12,582	13,222	223,392	237,739											
NEW ENGLAND	112	107	36	32	21	11	1,129	1,067	5,176	5,114											
Maine	8	8	-	-	-	-	94	123	166	142											
N.H.	14	13	5	3	-	-	27	27	91	87											
Vt.	10	13	-	-	-	-	122	91	65	62											
Mass.	50	43	9	8	21	11	513	537	2,344	2,012											
R.I.	6	1	1	-	-	-	91	82	616	704											
Conn.	24	29	21	21	-	-	282	207	1,894	2,107											
MID. ATLANTIC	196	189	22	18	25	28	2,687	2,642	25,035	29,747											
Upstate N.Y.	91	66	11	9	10	14	976	705	5,231	5,555											
N.Y. City	31	6	-	-	-	-	710	867	7,672	9,738											
N.J.	29	27	3	2	5	-	263	374	4,369	5,976											
Pa.	45	90	8	7	10	14	738	696	7,763	8,478											
E.N. CENTRAL	322	396	32	27	23	14	1,726	2,284	44,212	50,341											
Ohio	76	74	9	14	17	14	588	627	12,805	16,175											
Ind.	46	66	-	-	-	-	-	-	4,832	4,828											
Ill.	49	85	1	2	1	-	338	689	12,452	15,548											
Mich.	64	60	5	-	5	-	515	529	10,869	9,686											
Wis.	87	111	17	11	-	-	285	439	3,254	4,104											
W.N. CENTRAL	390	287	25	34	16	17	1,437	1,420	12,292	12,520											
Minn.	91	100	13	16	1	1	546	523	2,202	2,164											
Iowa	108	61	-	-	-	-	217	198	854	940											
Mo.	66	57	12	9	7	1	358	367	6,370	6,242											
N. Dak.	12	8	-	3	6	6	18	28	74	58											
S. Dak.	27	20	-	4	-	-	42	53	209	159											
Nebr.	58	18	-	2	-	-	104	103	728	1,084											
Kans.	28	23	-	-	2	9	152	148	1,855	1,873											
S. ATLANTIC	129	110	27	35	32	28	2,026	1,894	56,796	58,482											
Del.	2	5	N	N	N	N	35	33	652	847											
Md.	20	12	3	2	1	1	86	76	5,960	5,597											
D.C.	1	1	-	-	-	-	46	37	1,811	1,769											
Va.	28	30	9	9	-	-	376	242	6,150	6,448											
W. Va.	2	3	-	-	-	-	27	31	685	636											
N.C.	-	-	-	-	21	21	N	N	11,232	10,977											
S.C.	7	1	-	-	-	-	45	99	7,197	5,946											
Ga.	20	23	10	5	-	-	595	614	10,175	12,745											
Fla.	49	35	5	19	10	6	816	762	12,934	13,517											
E.S. CENTRAL	70	60	1	1	8	5	273	260	17,888	20,156											
Ky.	21	20	1	1	5	5	N	N	1,821	2,627											
Tenn.	30	26	-	-	3	-	147	117	6,047	6,085											
Ala.	12	11	-	-	-	-	126	143	5,375	6,776											
Miss.	7	3	-	-	-	-	-	-	4,645	4,668											
W.S. CENTRAL	60	69	2	4	1	4	239	218	30,255	31,982											
Ark.	11	9	1	-	-	-	96	113	2,599	3,051											
La.	3	3	-	-	-	-	34	9	7,695	8,545											
Okla.	15	21	-	-	-	-	106	96	3,476	3,362											
Tex.	31	36	1	4	1	4	3	-	16,485	17,024											
MOUNTAIN	174	206	14	20	-	5	1,095	1,107	7,471	7,569											
Mont.	12	12	-	-	-	-	51	77	49	78											
Idaho	38	46	7	14	-	-	128	137	63	55											
Wyo.	7	2	1	-	-	-	18	16	46	33											
Colo.	43	52	2	3	-	5	389	315	1,900	2,097											
N. Mex.	8	9	1	3	-	-	54	36	574	891											
Ariz.	20	25	N	N	N	N	138	188	2,785	2,746											
Utah	31	41	2	-	-	-	235	241	365	264											
Nev.	15	19	1	-	-	-	82	97	1,689	1,405											
PACIFIC	293	293	1	3	-	-	1,970	2,330	24,267	21,828											
Wash.	105	70	-	1	-	-	252	230	1,936	1,951											
Oreg.	51	84	1	2	-	-	337	311	842	671											
Calif.	126	131	-	-	-	-	1,267	1,662	20,574	17,948											
Alaska	1	2	-	-	-	-	56	61	413	404											
Hawaii	10	6	-	-	-	-	58	66	502	854											
Guam	N	N	-	-	-	-	-	2	-	50											
P.R.	-	1	-	-	-	-	72	206	175	193											
V.I.	-	-	-	-	-	-	-	-	49	65											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	3	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


