
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 2, 1996 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1996
H. influenzae, Invasive cummulative for 1995
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1995
Hepatitis (Viral), Type B cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1995
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1996
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1996

tab delimited data:
test
UNITED STATES	216	244	3,706	4,016	1,036	1,342	4	10	-	1											
NEW ENGLAND	7	10	36	27	2	46	-	3	-	-											
Maine	-	-	5	6	-	1	-	-	-	-											
N.H.	5	1	3	1	-	3	-	-	-	-											
Vt.	-	1	-	-	1	1	-	-	-	-											
Mass.	2	2	19	6	-	9	-	3	-	-											
R.I.	-	-	2	7	1	6	-	-	-	-											
Conn.	-	6	7	7	-	26	-	-	-	-											
MID. ATLANTIC	26	25	217	187	179	154	-	1	-	-											
Upstate N.Y.	9	8	50	31	48	41	-	-	-	-											
N.Y. City	2	4	147	85	117	27	-	1	-	-											
N.J.	8	5	-	40	-	58	-	-	-	-											
Pa.	7	8	20	31	14	28	-	-	-	-											
E.N. CENTRAL	29	51	346	647	121	207	-	-	-	-											
Ohio	18	28	195	366	21	14	-	-	-	-											
Ind.	1	3	69	29	15	43	-	-	-	-											
Ill.	9	17	16	136	10	62	-	-	-	-											
Mich.	-	3	51	71	71	75	-	-	-	-											
Wis.	1	-	15	45	4	13	-	-	-	-											
W.N. CENTRAL	10	7	312	179	99	107	-	-	-	-											
Minn.	-	1	7	11	2	4	-	-	-	-											
Iowa	6	1	91	9	40	13	-	-	-	-											
Mo.	4	4	141	137	40	80	-	-	-	-											
N. Dak.	-	-	4	1	-	1	-	-	-	-											
S. Dak.	-	-	11	-	-	-	-	-	-	-											
Nebr.	-	-	30	10	3	5	-	-	-	-											
Kans.	-	1	28	11	14	4	-	-	-	-											
S. ATLANTIC	49	62	118	166	155	175	-	1	-	-											
Del.	-	-	1	3	-	1	-	-	-	-											
Md.	13	22	37	35	53	40	-	1	-	-											
D.C.	-	-	3	1	3	7	-	-	-	-											
Va.	2	8	10	34	17	14	-	-	-	-											
W. Va.	-	1	4	6	6	12	-	-	-	-											
N.C.	5	10	20	17	57	45	-	-	-	-											
S.C.	2	-	16	4	6	6	-	-	-	-											
Ga.	27	7	-	8	-	12	-	-	-	-											
Fla.	-	14	27	58	13	38	-	-	-	-											
E.S. CENTRAL	6	3	110	229	25	168	-	-	-	-											
Ky.	2	1	5	17	8	19	-	-	-	-											
Tenn.	-	-	19	173	6	127	-	-	-	-											
Ala.	3	2	29	23	11	22	-	-	-	-											
Miss.	1	-	57	16	-	-	-	-	-	-											
W.S. CENTRAL	7	9	618	269	71	57	-	-	-	-											
Ark.	-	1	104	12	8	1	-	-	-	-											
La.	-	-	10	10	6	5	-	-	-	-											
Okla.	7	6	322	91	19	11	-	-	-	-											
Tex.	-	2	182	156	38	40	-	-	-	-											
MOUNTAIN	23	22	575	756	145	103	-	-	-	-											
Mont.	-	-	12	11	-	4	-	-	-	-											
Idaho	1	1	79	85	20	15	-	-	-	-											
Wyo.	9	1	5	27	5	2	-	-	-	-											
Colo.	1	3	24	100	9	20	-	-	-	-											
N. Mex.	5	4	99	153	70	36	-	-	-	-											
Ariz.	4	6	153	164	14	13	-	-	-	-											
Utah	2	2	167	193	20	8	-	-	-	-											
Nev.	1	5	36	23	7	5	-	-	-	-											
PACIFIC	59	55	1,374	1,556	239	325	4	5	-	1											
Wash.	-	3	94	67	15	14	3	4	-	-											
Oreg.	7	6	206	298	15	20	-	-	-	-											
Calif.	50	44	1,035	1,164	206	286	-	-	-	-											
Alaska	-	-	19	14	2	1	1	1	-	-											
Hawaii	2	2	20	13	1	4	-	-	-	1											
Guam	-	-	-	-	-	-	U	-	U	-											
P.R.	-	3	13	4	40	27	-	-	-	-											
V.I.	-	-	-	-	-	1	U	-	U	-											
Amer. Samoa	-	-	-	4	-	-	U	-	U	-											
C.N.M.I.	-	-	-	5	-	-	U	-	U	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


