
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending February 23, 2002 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2002
Meningococcal Disease cummulative for 2001
Mumps cummulative for 2002
Mumps cummulative for 2001
Pertussis cummulative for 2002
Pertussis cummulative for 2001
Rabies, Animal cummulative for 2002
Rabies, Animal cummulative for 2001

tab delimited data:
test
UNITED STATES	229	558	28	24	539	743	427	817													
NEW ENGLAND	20	36	2	-	131	119	70	66													
Maine	2	-	-	-	3	-	5	11													
N.H.	2	3	2	-	1	11	1	1													
Vt.	3	2	-	-	18	17	20	13													
Mass.	10	21	-	-	109	87	19	16													
R.I.	2	-	-	-	-	-	4	8													
Conn.	1	10	-	-	-	4	21	17													
MID. ATLANTIC	19	72	4	2	29	39	71	119													
Upstate N.Y.	4	13	1	1	22	31	54	66													
N.Y. City	4	14	1	1	3	6	4	1													
N.J.	1	28	-	-	-	-	-	17													
Pa.	10	17	2	-	4	2	13	35													
E.N. CENTRAL	34	61	2	2	75	103	2	6													
Ohio	19	16	1	1	50	69	1	-													
Ind.	6	-	-	-	5	1	1	1													
Ill.	-	14	1	1	10	6	-	-													
Mich.	6	20	-	-	9	11	-	2													
Wis.	3	11	-	-	1	16	-	3													
W.N. CENTRAL	10	30	2	1	76	30	24	49													
Minn.	-	-	-	-	10	-	4	11													
Iowa	3	9	-	-	31	5	4	10													
Mo.	4	13	-	-	22	15	1	2													
N. Dak.	-	-	-	-	-	-	-	8													
S. Dak.	2	1	-	-	2	2	-	8													
Nebr.	-	2	-	-	-	-	-	-													
Kans.	1	5	2	1	11	8	15	10													
S. ATLANTIC	47	86	4	1	50	31	190	226													
Del.	1	-	-	-	1	-	3	-													
Md.	1	14	1	1	9	10	38	43													
D.C.	-	-	-	-	-	-	-	-													
Va.	2	10	1	-	15	-	63	43													
W. Va.	-	-	-	-	-	-	10	15													
N.C.	7	20	1	-	9	10	64	56													
S.C.	6	5	1	-	14	4	8	7													
Ga.	8	16	-	-	-	6	-	41													
Fla.	22	21	-	-	2	1	4	21													
E.S. CENTRAL	14	34	3	-	19	22	13	111													
Ky.	2	5	1	-	6	6	1	2													
Tenn.	3	10	-	-	10	11	8	106													
Ala.	8	13	1	-	3	2	4	3													
Miss.	1	6	1	-	-	3	-	-													
W.S. CENTRAL	11	124	2	-	36	3	16	152													
Ark.	5	6	-	-	5	2	-	-													
La.	1	19	-	-	-	-	-	2													
Okla.	4	7	-	-	1	1	16	11													
Tex.	1	92	2	-	30	-	-	139													
MOUNTAIN	25	25	-	3	87	318	15	38													
Mont.	-	-	-	-	2	-	-	4													
Idaho	-	3	-	-	6	49	-	-													
Wyo.	-	-	-	1	1	-	1	12													
Colo.	9	11	-	-	49	98	-	-													
N. Mex.	-	4	-	2	14	8	-	1													
Ariz.	7	3	-	-	9	159	14	21													
Utah	4	2	-	-	5	4	-	-													
Nev.	5	2	-	-	1	-	-	-													
PACIFIC	49	90	9	15	36	78	26	50													
Wash.	9	12	-	-	19	8	-	-													
Oreg.	12	2	N	N	11	2	-	-													
Calif.	26	71	9	8	4	61	10	26													
Alaska	1	1	-	-	2	-	16	24													
Hawaii	1	4	-	7	-	7	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	1	-	-	-	-	12	17													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


