
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 14, 2006 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Neuroinvasive cummulative for 2005
West Nile virus disease † Non-neuroinvasive current week
West Nile virus disease † Non-neuroinvasive previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive cummulative for 2005

tab delimited data:
test
UNITED STATES	-	1	165	1,197	1,274	-	1	372	2,145	1,665											
NEW ENGLAND	-	0	3	8	9	-	0	2	3	4											
Conn.	-	0	2	6	4	-	0	1	2	2											
Maine	-	0	0	-	-	-	0	0	-	-											
Mass.	-	0	1	2	4	-	0	1	1	2											
N.H.	-	0	0	-	-	-	0	0	-	-											
R.I.	-	0	0	-	1	-	0	0	-	-											
Vt.	-	0	0	-	-	-	0	0	-	-											
MID. ATLANTIC	-	0	6	16	47	-	0	3	6	22											
N.J.	-	0	2	2	3	-	0	1	2	3											
N.Y. (Upstate)	-	0	0	-	19	-	0	0	-	5											
N.Y. City	-	0	4	7	11	-	0	2	3	3											
Pa.	-	0	2	7	14	-	0	1	1	11											
E.N. CENTRAL	-	0	37	204	258	-	0	18	80	154											
Ill.	-	0	21	111	136	-	0	16	58	114											
Ind.	-	0	5	22	11	-	0	2	5	11											
Mich.	-	0	8	31	54	-	0	1	2	8											
Ohio	-	0	11	29	46	-	0	3	7	15											
Wis.	-	0	2	11	11	-	0	2	8	6											
W.N. CENTRAL	-	0	32	196	166	-	0	74	378	462											
Iowa	-	0	2	17	14	-	0	4	12	23											
Kans.	-	0	3	14	15	-	0	3	10	N											
Minn.	-	0	6	29	18	-	0	7	34	27											
Mo.	-	0	13	46	17	-	0	2	11	13											
Nebr.	-	0	7	33	55	-	0	24	123	132											
N. Dak.	-	0	5	20	12	-	0	27	115	74											
S. Dak.	-	0	7	37	35	-	0	22	73	193											
S. ATLANTIC	-	0	3	8	32	-	0	3	6	26											
Del.	-	0	0	-	1	-	0	1	-	-											
D.C.	-	0	0	-	3	-	0	1	1	1											
Fla.	-	0	2	3	10	-	0	0	-	11											
Ga.	-	0	1	2	8	-	0	2	4	10											
Md.	-	0	1	2	4	-	0	1	1	1											
N.C.	-	0	0	-	2	-	0	0	-	2											
S.C.	-	0	1	-	4	-	0	0	-	-											
Va.	-	0	0	-	-	-	0	0	-	1											
W. Va.	-	0	1	1	-	N	0	0	N	N											
E.S. CENTRAL	-	0	12	88	63	-	0	15	87	38											
Ala.	-	0	1	4	6	-	0	2	-	4											
Ky.	-	0	1	3	4	-	0	1	1	-											
Miss.	-	0	9	74	39	-	0	15	84	31											
Tenn.	-	0	3	7	14	-	0	2	2	3											
W.S. CENTRAL	-	1	57	300	260	-	0	26	155	148											
Ark.	-	0	4	21	12	-	0	2	5	15											
La.	-	0	14	66	109	-	0	8	49	54											
Okla.	-	0	6	22	17	-	0	3	12	13											
Tex.	-	0	37	191	122	-	0	15	89	66											
MOUNTAIN	-	0	59	303	137	-	0	220	1,214	232											
Ariz.	-	0	6	24	45	-	0	6	27	53											
Colo.	-	0	10	60	21	-	0	48	250	85											
Idaho	-	0	29	108	3	-	0	149	710	10											
Mont.	-	0	3	12	8	-	0	7	21	17											
Nev.	-	0	9	34	14	-	0	13	74	17											
N. Mex.	-	0	1	1	19	-	0	1	3	13											
Utah	-	0	8	50	21	-	0	17	93	31											
Wyo.	-	0	7	14	6	-	0	7	36	6											
PACIFIC	-	0	15	74	302	-	0	45	216	579											
Alaska	-	0	0	-	-	-	0	0	-	-											
Calif.	-	0	15	70	301	-	0	33	171	573											
Hawaii	-	0	0	-	-	-	0	0	-	-											
Oreg.	-	0	2	4	1	-	0	12	42	6											
Wash.	-	0	0	-	-	-	0	2	3	-											
Amer. Samoa	U	0	0	U	U	U	0	0	U	U											
C.N.M.I.	U	0	0	U	U	U	0	0	U	U											
Guam	-	0	0	-	-	-	0	0	-	-											
P.R.	-	0	0	-	-	-	0	0	-	-											
V.I.	-	0	0	-	-	-	0	0	-	-											

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious 
Diseases (ArboNet Surveillance).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


