
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending March 23, 2002 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2001
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2002
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2002
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2002
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2001

tab delimited data:
test
UNITED STATES	58	74	3	6	1,801	2,921	1,221	1,591	310	1,199											
NEW ENGLAND	5	4	-	-	83	97	33	28	4	18											
Maine	-	-	-	-	3	1	1	1	-	-											
N.H.	-	-	-	-	5	2	4	3	-	-											
Vt.	-	-	-	-	-	2	2	1	4	5											
Mass.	3	4	-	-	40	38	25	4	-	13											
R.I.	-	-	-	-	4	4	1	6	-	-											
Conn.	2	-	-	-	31	50	-	13	-	-											
MID. ATLANTIC	5	11	-	-	157	306	231	336	76	583											
Upstate N.Y.	1	-	-	-	15	41	11	20	1	8											
N.Y. City	3	4	-	-	79	96	127	147	-	-											
N.J.	1	3	-	-	13	124	49	113	73	559											
Pa.	-	4	-	-	50	45	44	56	2	16											
E.N. CENTRAL	5	13	-	-	209	685	181	148	26	74											
Ohio	3	3	-	-	75	65	27	30	4	4											
Ind.	1	1	-	-	13	13	4	3	-	-											
Ill.	-	7	-	-	54	491	13	9	2	20											
Mich.	1	-	-	-	51	95	137	106	20	50											
Wis.	-	2	-	-	16	21	-	-	-	-											
W.N. CENTRAL	1	1	2	1	83	118	45	47	98	284											
Minn.	1	1	1	-	8	7	2	2	-	-											
Iowa	-	-	-	-	24	9	5	5	1	-											
Mo.	-	-	1	1	16	36	31	30	97	282											
N. Dak.	-	-	-	-	-	-	-	-	-	-											
S. Dak.	-	-	-	-	2	1	-	1	-	-											
Nebr.	-	-	-	-	-	17	-	5	-	1											
Kans.	-	-	-	-	33	48	7	4	-	1											
S. ATLANTIC	17	22	-	2	568	479	334	353	29	22											
Del.	-	-	-	-	2	2	1	4	3	1											
Md.	-	2	-	-	77	58	20	31	3	5											
D.C.	-	-	-	-	22	12	3	3	-	-											
Va.	2	4	-	-	11	35	26	27	-	-											
W. Va.	-	-	-	-	5	1	6	3	-	-											
N.C.	1	1	-	2	89	29	44	51	4	6											
S.C.	1	-	-	-	13	13	9	1	3	2											
Ga.	7	9	-	-	87	208	143	167	2	1											
Fla.	6	6	-	-	262	121	82	66	14	7											
E.S. CENTRAL	4	3	-	1	37	70	36	102	34	20											
Ky.	-	-	-	-	14	9	9	15	1	1											
Tenn.	2	1	-	-	-	32	-	36	10	14											
Ala.	2	1	-	1	7	24	14	27	2	1											
Miss.	-	1	-	-	16	5	13	24	21	4											
W.S. CENTRAL	4	1	-	-	25	492	93	190	2	151											
Ark.	-	-	-	-	11	16	26	21	-	1											
La.	-	-	-	-	3	21	4	24	2	68											
Okla.	4	1	-	-	10	42	1	22	-	1											
Tex.	-	-	-	-	1	413	62	123	-	81											
MOUNTAIN	10	8	1	1	163	211	91	126	17	18											
Mont.	-	-	-	-	5	4	2	1	-	-											
Idaho	-	-	-	-	-	23	-	4	-	1											
Wyo.	-	-	-	-	3	1	6	-	4	2											
Colo.	1	-	-	-	28	25	21	26	9	5											
N. Mex.	4	4	-	1	4	7	10	38	-	6											
Ariz.	4	4	-	-	89	107	37	42	-	1											
Utah	-	-	-	-	14	16	6	4	-	-											
Nev.	1	-	1	-	20	28	9	11	4	3											
PACIFIC	7	11	-	1	476	463	177	261	24	29											
Wash.	-	-	-	1	37	18	11	17	2	8											
Oreg.	4	-	-	-	31	4	32	6	7	1											
Calif.	2	10	-	-	403	430	132	230	15	20											
Alaska	1	-	-	-	5	10	2	2	-	-											
Hawaii	-	1	-	-	-	1	-	6	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	19	26	12	46	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	4	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


