
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending September 1, 2007 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2007
5-year weekly average†
Total cases reported for year 2006
Total cases reported for year 2005
Total cases reported for year 2004
Total cases reported for year 2003
Total cases reported for year 2002
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	-	1	-	-	-	2		
Botulism:										
foodborne	-	12	1	20	19	16	20	28		
infant	-	53	2	97	85	87	76	69		
other(wound & unspecified)	2	17	1	48	31	30	33	21	CA (2 )	
Brucellosis	-	82	2	121	120	114	104	125		
Chancroid	-	19	1	33	17	30	54	67		
Cholera	-	1	-	9	8	5	2	2		
Cyclosporiasis §	3	70	3	136	543	171	75	156	VA (1 ), FL (2 )	
Diphtheria	-	-	-	-	-	-	1	1		
Domestic arboviral diseases §, ¶ :										
California serogroup	-	10	7	67	80	112	108	164		
eastern equine	-	2	1	8	21	6	14	10		
Powassan	-	-	-	1	1	1	-	1		
St. Louis	-	3	2	10	13	12	41	28		
western equine	-	-	-	-	-	-	-	-		
Ehrlichiosis §:										
human granulocytic	13	232	14	646	786	537	362	511	NY (12 ), VA (1 )	
human monocytic	6	284	12	578	506	338	321	216	NY (1 ), MO (1 ), NC (1 ), GA (1 ), TN (2 )	
human (other & unspecified)	2	83	3	231	112	59	44	23	MD (2 )	
Haemophilus influenzae**, invasive disease (age &lt;5 yrs):										
serotype B	-	8	0	29	9	19	32	34		
nonserotype B	1	63	2	175	135	135	117	144	OH (1 )	
unknown serotype	-	168	3	179	217	177	227	153		
Hansen disease §	-	31	1	66	87	105	95	96		
Hantavirus pulmonary syndrome §	-	18	0	40	26	24	26	19		
Hemolytic uremic syndrome, post-diarrheal §	4	124	8	288	221	200	178	216	NC (1 ), UT (1 ), CA (2 )	
Hepatitis C viral, acute	1	420	20	802	652	713	1,102	1,835	KS (1 )	
HIV infection, pediatric (age &lt;13 yrs) ††	-	-	3	52	380	436	504	420		
Influenza-associated pediatric mortality §, §§	-	71	0	43	45	-	N	N		
Listeriosis	8	396	21	875	896	753	696	665	NY (1 ), OH (1 ), IN (1 ), NC (1 ), FL (1 ), WA (2 ), CA (1 )	
Measles ¶¶	-	24	1	55	66	37	56	44		
Meningococcal disease, invasive *** :										
A,C,Y, and W-135	2	182	3	318	297	-	-	-	IN (1 ), TX (1 )	
serogroup B	-	88	1	193	156	-	-	-		
other serogroup	-	15	0	32	27	-	-	-		
unknown serogroup	4	426	9	651	765	-	-	-	OH (1 ), MI (1 ), OR (1 ), CA (1 )	
Mumps	5	548	11	6,584	314	258	231	270	OH (1 ), MD (1 ), FL (1 ), WA (1 ), CA (1 )	
Novel influenza A infection virus	-	-	-	N	N	N	N	N		
Plague	-	4	0	17	8	3	1	2		
Poliomyelitis, paralytic	-	-	-	-	1	-	-	-		
Poliovirus infection, nonparalytic §	-	-	-	N	N	N	N	N		
Psittacosis §	-	4	0	21	16	12	12	18		
Q fever §	-	107	2	169	136	70	71	61		
Rabies, human	-	-	0	3	2	7	2	3		
Rubella †††	-	10	0	11	11	10	7	18		
Rubella, congenital syndrome	-	-	-	1	1	-	1	1		
SARS CoV §, §§§	-	-	-	-	-	-	8	N		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	1	74	1	125	129	132	161	118	IL (1 )	
Syphilis, congenital (age &lt;1 yr)	1	251	8	380	329	353	413	412	NC (1 )	
Tetanus	1	10	1	41	27	34	20	25	FL (1 )	
Toxic-shock syndrome (staphylococcal) §	1	50	2	101	90	95	133	109	NC (1 )	
Trichinellosis	-	5	0	15	16	5	6	14		
Tularemia	1	76	4	95	154	134	129	90	MO (1 )	
Typhoid fever	3	182	10	353	324	322	356	321	NY (1 ), OH (1 ), MO (1 )	
Vancomycin-intermediate Staphylococcus aureus §	-	6	0	6	2	-	N	N		
Vancomycin-resistant Staphylococcus aureus §	-	-	-	1	3	1	N	N		
Vibriosis (non-cholera Vibrio species infections) §	10	189	6	N	N	N	N	N	NY (1 ), FL (5 ), AZ (1 ), CA (3 )	
Yellow fever	-	-	-	-	-	-	-	1		

-: No reported cases
N: Not notifiable
Cum: Cumulative year-to-date counts.

* Incidence data for reporting years 2006 and 2007 are provisional, whereas data for 
2002, 2003, 2004, and 2005 are finalized.

† Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks 
following the current week, for a total of 5 preceding years.  Additional information is available at 
http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatic mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.

¶ Includes both neuroinvasive and non-neuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious 
Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** Data for H. influenzae (all ages, all serotypes) are available in Table II.

†† Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV/AIDS, 
Viral Hepatitis, STD, and TB Prevention. Implementation of HIV reporting influences the 
number of cases reported. Updates of pediatric HIV data have been temporarily suspended until upgrading 
of the national HIV/ AIDS surveillance data management system is completed. Data for HIV/AIDS usually are 
available quarterly in Table IV.

§§ Updated weekly from reports to the Influenza Division, National Center for Immunization and Respiratory 
Diseases. Please refer to the MMWR publication for weekly updates to the footnote for this condition.

¶¶ Please refer to the MMWR publication for weekly updates to the footnote for this condition.

*** Data for meningococcal disease (all serogroups) are available in Table II.

††† Please refer to the MMWR publication for weekly updates to the footnote for this condition.

