
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 7, 2006 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	10,833	18,961	35,170	723,079	736,812	10	149	1,643	6,216	3,222	111	69	594	3,594	5,738						
NEW ENGLAND	1,068	623	1,550	24,919	24,817	-	0	0	-	-	8	4	29	235	285						
Conn.	400	167	1,214	7,196	7,275	N	0	0	N	N	-	0	26	26	64						
Maine	51	43	74	1,725	1,714	N	0	0	N	N	-	0	4	32	25						
Mass.	543	284	442	11,392	11,086	-	0	0	-	-	-	1	14	88	129						
N.H.	51	37	65	1,511	1,424	-	0	0	-	-	4	1	4	36	30						
R.I.	-	60	100	2,244	2,572	-	0	0	-	-	-	0	6	11	7						
Vt.	23	19	43	851	746	N	0	0	N	N	4	0	5	42	30						
MID. ATLANTIC	1,475	2,380	3,696	91,650	90,744	-	0	0	-	-	3	11	444	403	2,286						
N.J.	132	375	497	14,080	14,850	N	0	0	N	N	-	0	3	9	52						
N.Y. (Upstate)	444	499	1,727	18,506	17,969	N	0	0	N	N	2	3	441	130	1,900						
N.Y. City	439	731	1,570	29,148	29,441	N	0	0	N	N	-	1	9	50	118						
Pa.	460	739	1,074	29,916	28,484	N	0	0	N	N	1	5	13	214	216						
E.N. CENTRAL	1,836	3,123	12,578	121,131	123,466	-	1	3	37	9	18	16	109	878	1,364						
