
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending February 19, 2005 (WEEK 07)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2005
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004

tab delimited data:
test
UNITED STATES	267	322	-	4	11	17	20	34													
NEW ENGLAND	14	34	-	-	1	3	2	-													
Maine	1	2	-	-	-	-	-	-													
N.H.	-	7	-	-	-	1	-	-													
Vt.	4	3	-	-	-	-	2	-													
Mass.	5	15	-	-	-	1	-	-													
R.I.	-	1	-	-	-	-	-	-													
Conn.	4	6	-	-	1	1	-	-													
MID. ATLANTIC	58	64	-	-	-	-	6	8													
Upstate N.Y.	15	20	-	-	-	-	1	1													
N.Y. City	12	13	-	-	-	-	1	3													
N.J.	10	12	-	-	-	-	1	2													
Pa.	21	19	-	-	-	-	3	2													
E.N. CENTRAL	34	68	-	-	-	6	2	13													
Ohio	23	22	-	-	-	2	2	3													
Ind.	5	8	-	-	-	3	-	1													
Ill.	2	18	-	-	-	-	-	5													
Mich.	4	7	-	-	-	1	-	3													
Wis.	-	13	-	-	-	-	-	1													
W.N. CENTRAL	18	11	-	1	-	1	3	1													
Minn.	5	3	-	-	-	1	1	-													
Iowa	-	1	-	1	-	-	-	-													
Mo.	11	3	-	-	-	-	2	1													
N. Dak.	-	-	-	-	-	-	-	-													
S. Dak.	-	-	-	-	-	-	-	-													
Nebr.	1	4	-	-	-	-	-	-													
Kans.	1	-	-	-	-	-	-	-													
S. ATLANTIC	85	64	-	-	3	1	4	4													
Del.	-	-	-	-	-	-	-	-													
Md.	14	19	-	-	1	1	1	-													
D.C.	-	-	-	-	-	-	-	-													
Va.	2	6	-	-	-	-	-	-													
W. Va.	-	4	-	-	-	-	-	2													
N.C.	18	5	-	-	2	-	-	-													
S.C.	1	-	-	-	-	-	-	-													
Ga.	32	16	-	-	-	-	3	2													
Fla.	18	14	-	-	-	-	-	-													
E.S. CENTRAL	9	12	-	-	-	-	-	1													
Ky.	-	-	-	-	-	-	-	-													
Tenn.	8	5	-	-	-	-	-	-													
Ala.	1	7	-	-	-	-	-	1													
Miss.	-	-	-	-	-	-	-	-													
W.S. CENTRAL	7	11	-	-	-	2	1	-													
Ark.	-	-	-	-	-	-	-	-													
La.	2	4	-	-	-	-	1	-													
Okla.	5	7	-	-	-	2	-	-													
Tex.	-	-	-	-	-	-	-	-													
MOUNTAIN	32	45	-	1	7	4	1	5													
Mont.	-	-	-	-	-	-	-	-													
Idaho	1	1	-	-	-	-	-	-													
Wyo.	1	-	-	-	-	-	-	-													
Colo.	5	11	-	-	-	-	-	1													
N. Mex.	4	12	-	-	2	1	-	3													
Ariz.	17	17	-	-	3	2	1	1													
Utah	1	1	-	1	-	-	-	-													
Nev.	3	3	-	-	2	1	-	-													
PACIFIC	10	13	-	2	-	-	1	2													
Wash.	-	3	-	2	-	-	-	1													
Oreg.	6	6	-	-	-	-	1	-													
Calif.	2	3	-	-	-	-	-	1													
Alaska	1	-	-	-	-	-	-	-													
Hawaii	1	1	-	-	-	-	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	-	-	-	-	-	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


